experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,arch_pattern,ae_variant,latent_dim_cfg,thetas_dim_cfg,meta_predicted_best,meta_convergence_score
ae_search_r1,BottleneckGenericAE_ld16_td5_ag0,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,1,43,16.083599,3.713413,951.499268,3597811.000000,0.959308,0.872259,2.394952,1786630,5.08,6,False,False,ReLU,MAX_EPOCHS,18.00101280,18.00101280,13.93444252,5,1.000000,False,"[""33.15955734"", ""56.90948868"", ""26.91025734"", ""23.11309814"", ""19.02596092"", ""18.00101280""]",1,trend_ae_alternating,BottleneckGenericAE,16,5,13.935613,0.420259
ae_search_r1,BottleneckGenericAE_ld16_td5_ag0,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,2,44,17.566835,4.181186,1032.030273,3952321.500000,1.063543,0.980487,2.879436,1786630,5.02,6,False,False,ReLU,MAX_EPOCHS,19.65544510,19.65544510,13.97043419,5,1.000000,False,"[""34.87966919"", ""47.89213562"", ""27.02739334"", ""24.69192123"", ""22.96173859"", ""19.65544510""]",1,trend_ae_alternating,BottleneckGenericAE,16,5,15.216743,0.436264
ae_search_r1,BottleneckGenericAE_ld16_td5_agF,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,0,42,17.567005,4.220860,1025.066040,3884669.750000,1.068540,0.998093,2.903325,1786630,5.13,6,forecast,False,ReLU,MAX_EPOCHS,18.77132797,18.77132797,13.90593338,5,1.000000,False,"[""31.82814407"", ""61.54620743"", ""25.83152390"", ""23.21385956"", ""22.27489471"", ""18.77132797""]",1,trend_ae_alternating,BottleneckGenericAE,16,5,15.676483,0.492535
ae_search_r1,BottleneckGenericAE_ld16_td5_agF,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,1,43,18.756878,4.426609,1101.761597,4167346.500000,1.130832,0.981647,2.651722,1786630,5.08,6,forecast,False,ReLU,MAX_EPOCHS,21.82232285,21.82232285,14.21130180,5,1.000000,False,"[""32.33003235"", ""59.62971878"", ""27.27433968"", ""24.56874466"", ""22.31020546"", ""21.82232285""]",1,trend_ae_alternating,BottleneckGenericAE,16,5,17.367619,0.537198
ae_search_r1,BottleneckGenericAE_ld16_td5_agF,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,2,44,18.296143,4.425450,1072.327148,4044119.250000,1.116590,0.982790,2.738971,1786630,5.11,6,forecast,False,ReLU,MAX_EPOCHS,20.45764542,20.45764542,16.43118477,5,1.000000,False,"[""34.38979340"", ""48.49892426"", ""26.43639183"", ""24.50435829"", ""22.90285301"", ""20.45764542""]",1,trend_ae_alternating,BottleneckGenericAE,16,5,15.984114,0.464792
ae_search_r1,BottleneckGenericAE_ld16_td10_ag0,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,0,42,18.944628,4.672610,1101.197510,4189759.250000,1.167528,1.119222,3.635813,1806780,5.07,6,False,False,ReLU,MAX_EPOCHS,20.57550049,20.57550049,14.54368687,5,1.000000,False,"[""37.15819550"", ""55.71740341"", ""27.34030342"", ""24.54938126"", ""24.99945641"", ""20.57550049""]",1,trend_ae_alternating,BottleneckGenericAE,16,10,16.024923,0.431262
ae_search_r1,BottleneckGenericAE_ld16_td10_ag0,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,1,43,19.571640,4.880808,1139.532959,4349029.500000,1.212907,1.166308,4.033921,1806780,5.13,6,False,False,ReLU,MAX_EPOCHS,21.05167198,21.05167198,14.87470436,5,1.000000,False,"[""57.39629745"", ""55.28559875"", ""27.94543839"", ""25.00290680"", ""23.36621284"", ""21.05167198""]",1,trend_ae_alternating,BottleneckGenericAE,16,10,16.918207,0.294761
ae_search_r1,BottleneckGenericAE_ld16_td10_ag0,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,2,44,17.976883,4.343738,1041.208984,3937734.250000,1.096541,1.065756,3.365233,1806780,5.14,6,False,False,ReLU,MAX_EPOCHS,19.01403618,19.01403618,14.69974995,5,1.000000,False,"[""44.35636520"", ""42.82067871"", ""25.91553879"", ""23.67031860"", ""22.69617271"", ""19.01403618""]",1,trend_ae_alternating,BottleneckGenericAE,16,10,14.715673,0.331760
ae_search_r1,BottleneckGenericAE_ld16_td10_agF,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,0,42,16.195505,3.696894,954.898987,3670941.500000,0.960653,0.888562,2.528276,1806780,5.08,6,forecast,False,ReLU,MAX_EPOCHS,17.09112740,17.09112740,14.11427307,5,1.000000,False,"[""36.79100418"", ""54.48034286"", ""26.63427353"", ""24.98323631"", ""20.21978188"", ""17.09112740""]",1,trend_ae_alternating,BottleneckGenericAE,16,10,12.946043,0.351881
ae_search_r1,BottleneckGenericAE_ld16_td10_agF,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,1,43,21.120144,5.625986,1233.215088,4696964.000000,1.354041,1.487270,7.226806,1806780,5.10,6,forecast,False,ReLU,MAX_EPOCHS,20.92563057,20.92563057,15.54777431,5,1.000000,False,"[""48.88612366"", ""54.23945618"", ""27.48170853"", ""25.57326698"", ""23.27760887"", ""20.92563057""]",1,trend_ae_alternating,BottleneckGenericAE,16,10,16.553550,0.338614
ae_search_r1,BottleneckGenericAE_ld16_td10_agF,ae_search_round1,"['Trend', 'BottleneckGenericAE']",Yearly,1,6,30,10,1,True,2,44,18.106323,4.336295,1050.768066,4045261.250000,1.099564,1.035640,3.133205,1806780,5.09,6,forecast,False,ReLU,MAX_EPOCHS,19.71549797,19.71549797,14.29006481,5,1.000000,False,"[""41.43961716"", ""40.61400986"", ""25.66860962"", ""24.15394592"", ""24.34901810"", ""19.71549797""]",1,trend_ae_alternating,BottleneckGenericAE,16,10,14.987595,0.361673
ae_search_r1,GenericAEBackcast_ld2_td3_ag0,ae_search_round1,"['Trend', 'GenericAEBackcast']",Yearly,1,6,30,10,1,True,0,42,15.925440,3.604070,936.803040,3554643.250000,0.940711,0.848884,2.321937,5143280,5.41,6,False,False,ReLU,MAX_EPOCHS,17.87756157,20.47719955,11.98162556,4,1.145413,False,"[""39.34625244"", ""28.77803612"", ""23.87310791"", ""19.85010529"", ""17.87756157"", ""20.47719955""]",1,trend_ae_alternating,GenericAEBackcast,2,3,15.756861,0.400467
ae_search_r1,GenericAEBackcast_ld2_td3_ag0,ae_search_round1,"['Trend', 'GenericAEBackcast']",Yearly,1,6,30,10,1,True,1,43,15.229097,3.480049,903.909851,3480385.750000,0.903802,0.809349,2.212361,5143280,5.52,6,False,False,ReLU,MAX_EPOCHS,17.01707077,17.01707077,12.34033489,5,1.000000,False,"[""35.04360962"", ""29.33640289"", ""24.15019608"", ""22.19362450"", ""18.87313080"", ""17.01707077""]",1,trend_ae_alternating,GenericAEBackcast,2,3,13.056730,0.372585
ae_search_r1,GenericAEBackcast_ld2_td3_ag0,ae_search_round1,"['Trend', 'GenericAEBackcast']",Yearly,1,6,30,10,1,True,2,44,15.625936,3.626441,935.829346,3640549.750000,0.934362,0.832340,2.290883,5143280,5.51,6,False,False,ReLU,MAX_EPOCHS,18.14957047,18.14957047,12.55107117,5,1.000000,False,"[""66.48487091"", ""42.41212082"", ""24.61611748"", ""21.87716484"", ""20.20810318"", ""18.14957047""]",1,trend_ae_alternating,GenericAEBackcast,2,3,13.643206,0.205208
ae_search_r1,GenericAEBackcast_ld2_td3_agF,ae_search_round1,"['Trend', 'GenericAEBackcast']",Yearly,1,6,30,10,1,True,0,42,15.579954,3.743652,940.206848,3547940.500000,0.947703,0.856367,2.313163,5143280,5.61,6,forecast,False,ReLU,MAX_EPOCHS,16.07381821,16.07381821,12.49424362,5,1.000000,False,"[""38.43561935"", ""26.25558662"", ""24.83077431"", ""20.83834457"", ""16.79166603"", ""16.07381821""]",1,trend_ae_alternating,GenericAEBackcast,2,3,12.107754,0.315014
ae_search_r1,GenericAEBackcast_ld2_td3_agF,ae_search_round1,"['Trend', 'GenericAEBackcast']",Yearly,1,6,30,10,1,True,1,43,16.256937,4.017279,989.185364,3699231.250000,1.002843,0.929742,2.648805,5143280,5.51,6,forecast,False,ReLU,MAX_EPOCHS,16.60698891,16.60698891,12.12566376,5,1.000000,False,"[""41.22979355"", ""26.92632294"", ""25.01313400"", ""20.97038078"", ""18.55241585"", ""16.60698891""]",1,trend_ae_alternating,GenericAEBackcast,2,3,12.818940,0.310914
ae_search_r1,GenericAEBackcast_ld2_td3_agF,ae_search_round1,"['Trend', 'GenericAEBackcast']",Yearly,1,6,30,10,1,True,2,44,16.717968,4.257162,1045.261719,3910385.500000,1.047130,0.936928,2.496628,5143280,5.52,6,forecast,False,ReLU,MAX_EPOCHS,16.16959190,16.16959190,11.97839832,5,1.000000,False,"[""39.79411316"", ""25.97511864"", ""23.09911919"", ""19.31213760"", ""16.47778511"", ""16.16959190""]",1,trend_ae_alternating,GenericAEBackcast,2,3,12.685862,0.318787
ae_search_r1,GenericAEBackcast_ld8_td3_ag0,ae_search_round1,"['Trend', 'GenericAEBackcast']",Yearly,1,6,30,10,1,True,0,42,15.205905,3.546745,909.296326,3456540.500000,0.911484,0.831108,2.302416,5197310,5.50,6,False,False,ReLU,MAX_EPOCHS,17.00811577,17.00811577,12.93719673,5,1.000000,False,"[""33.24937439"", ""26.19592857"", ""24.82853889"", ""21.60773277"", ""18.18211746"", ""17.00811577""]",1,trend_ae_alternating,GenericAEBackcast,8,3,12.920875,0.388605
ae_search_r1,GenericAEBackcast_ld8_td3_ag0,ae_search_round1,"['Trend', 'GenericAEBackcast']",Yearly,1,6,30,10,1,True,1,43,15.467264,3.594834,926.087891,3510759.000000,0.925531,0.830290,2.247953,5197310,5.51,6,False,False,ReLU,MAX_EPOCHS,17.19862556,17.19862556,14.20145512,5,1.000000,False,"[""41.29590225"", ""27.63171768"", ""24.12386322"", ""21.19297791"", ""18.08614349"", ""17.19862556""]",1,trend_ae_alternating,GenericAEBackcast,8,3,13.655974,0.330686
ae_search_r1,GenericAEBackcast_ld8_td3_ag0,ae_search_round1,"['Trend', 'GenericAEBackcast']",Yearly,1,6,30,10,1,True,2,44,15.242089,3.551159,925.905640,3590889.500000,0.913146,0.835540,2.324944,5197310,5.52,6,False,False,ReLU,MAX_EPOCHS,16.43922615,16.43922615,12.61488628,5,1.000000,False,"[""37.10233688"", ""26.33131218"", ""24.86585045"", ""21.73667336"", ""18.57936287"", ""16.43922615""]",1,trend_ae_alternating,GenericAEBackcast,8,3,12.234959,0.329762
ae_search_r1,GenericAEBackcast_ld8_td3_agF,ae_search_round1,"['Trend', 'GenericAEBackcast']",Yearly,1,6,30,10,1,True,0,42,17.296238,4.367049,1026.402832,3834160.750000,1.078649,1.098385,3.867458,5197310,5.48,6,forecast,False,ReLU,MAX_EPOCHS,18.20013618,18.20013618,14.39183521,5,1.000000,False,"[""36.54763412"", ""26.40559769"", ""28.27511597"", ""26.30221939"", ""19.68867111"", ""18.20013618""]",1,trend_ae_alternating,GenericAEBackcast,8,3,13.005034,0.355838
ae_search_r1,GenericAEBackcast_ld8_td3_agF,ae_search_round1,"['Trend', 'GenericAEBackcast']",Yearly,1,6,30,10,1,True,1,43,16.859655,4.100276,998.595947,3754859.750000,1.031726,0.972424,2.905864,5197310,5.48,6,forecast,False,ReLU,MAX_EPOCHS,18.22796822,18.22796822,13.93398190,5,1.000000,False,"[""43.13592148"", ""27.70162582"", ""26.07472229"", ""23.78077507"", ""20.26540947"", ""18.22796822""]",1,trend_ae_alternating,GenericAEBackcast,8,3,14.170191,0.328501
ae_search_r1,GenericAEBackcast_ld8_td3_agF,ae_search_round1,"['Trend', 'GenericAEBackcast']",Yearly,1,6,30,10,1,True,2,44,16.006735,3.780524,958.950989,3681904.500000,0.965400,0.880374,2.547389,5197310,5.53,6,forecast,False,ReLU,MAX_EPOCHS,18.12336159,18.12336159,13.23284340,5,1.000000,False,"[""36.46841049"", ""26.79170609"", ""26.37997055"", ""24.15677261"", ""23.92140579"", ""18.12336159""]",1,trend_ae_alternating,GenericAEBackcast,8,3,13.714385,0.376062
ae_search_r1,GenericAEBackcast_ld16_td3_ag0,ae_search_round1,"['Trend', 'GenericAEBackcast']",Yearly,1,6,30,10,1,True,0,42,17.380983,4.537844,1059.731812,3974963.000000,1.102730,1.016974,3.000201,5269350,5.56,6,False,False,ReLU,MAX_EPOCHS,17.48379135,17.48379135,15.87198257,5,1.000000,False,"[""41.79819489"", ""28.45096207"", ""26.73855782"", ""21.95290565"", ""20.24905968"", ""17.48379135""]",1,trend_ae_alternating,GenericAEBackcast,16,3,13.245060,0.316881
ae_search_r1,GenericAEBackcast_ld16_td3_ag0,ae_search_round1,"['Trend', 'GenericAEBackcast']",Yearly,1,6,30,10,1,True,1,43,16.779379,4.192039,1055.074463,4140665.750000,1.040815,0.929223,2.490746,5269350,5.60,6,False,False,ReLU,MAX_EPOCHS,16.56560516,16.56560516,12.96661186,5,1.000000,False,"[""42.47671890"", ""28.40412521"", ""25.32947350"", ""20.52699471"", ""18.47331619"", ""16.56560516""]",1,trend_ae_alternating,GenericAEBackcast,16,3,12.899401,0.303682
ae_search_r1,GenericAEBackcast_ld16_td3_ag0,ae_search_round1,"['Trend', 'GenericAEBackcast']",Yearly,1,6,30,10,1,True,2,44,19.953182,5.097698,1188.381470,4598227.000000,1.251869,1.056706,2.922870,5269350,5.49,6,False,False,ReLU,MAX_EPOCHS,22.52276039,22.52276039,16.39788055,5,1.000000,False,"[""37.65180588"", ""31.56693840"", ""26.59549522"", ""24.58458710"", ""30.42424965"", ""22.52276039""]",1,trend_ae_alternating,GenericAEBackcast,16,3,18.341622,0.487138
ae_search_r1,GenericAEBackcast_ld16_td3_agF,ae_search_round1,"['Trend', 'GenericAEBackcast']",Yearly,1,6,30,10,1,True,0,42,17.056746,4.211299,1033.118896,3824701.000000,1.051725,0.941356,2.547985,5269350,5.61,6,forecast,False,ReLU,MAX_EPOCHS,17.11414146,17.11414146,13.46131897,5,1.000000,False,"[""45.95487595"", ""29.41102791"", ""26.10705376"", ""22.34675217"", ""19.03825760"", ""17.11414146""]",1,trend_ae_alternating,GenericAEBackcast,16,3,13.260823,0.288562
ae_search_r1,GenericAEBackcast_ld16_td3_agF,ae_search_round1,"['Trend', 'GenericAEBackcast']",Yearly,1,6,30,10,1,True,1,43,17.862957,4.278120,1060.766724,4080842.750000,1.084799,0.969289,2.730592,5269350,5.49,6,forecast,False,ReLU,MAX_EPOCHS,20.69301224,20.69301224,14.41747952,5,1.000000,False,"[""42.32099152"", ""28.34804916"", ""25.88713837"", ""22.17058182"", ""23.39015961"", ""20.69301224""]",1,trend_ae_alternating,GenericAEBackcast,16,3,17.430260,0.411858
ae_search_r1,GenericAEBackcast_ld16_td3_agF,ae_search_round1,"['Trend', 'GenericAEBackcast']",Yearly,1,6,30,10,1,True,2,44,21.117929,5.300955,1245.993286,4974043.500000,1.313079,1.136511,3.375654,5269350,5.37,6,forecast,False,ReLU,MAX_EPOCHS,23.79691124,24.50730133,14.45582104,3,1.029852,False,"[""32.81502151"", ""27.06648636"", ""25.63355255"", ""23.79691124"", ""26.54875755"", ""24.50730133""]",1,trend_ae_alternating,GenericAEBackcast,16,3,23.031268,0.701851
ae_search_r1,AutoEncoderAE_ld2_td5_ag0,ae_search_round1,"['Trend', 'AutoEncoderAE']",Yearly,1,6,30,10,1,True,0,42,17.233309,4.098379,1000.753174,3780384.250000,1.042920,1.013014,3.176964,1872880,5.21,6,False,False,ReLU,MAX_EPOCHS,18.44264603,18.44264603,14.24911499,5,1.000000,False,"[""36.50918198"", ""68.64289093"", ""26.84121513"", ""23.92846489"", ""21.73372650"", ""18.44264603""]",1,trend_ae_alternating,AutoEncoderAE,2,5,15.341427,0.420207
ae_search_r1,AutoEncoderAE_ld2_td5_ag0,ae_search_round1,"['Trend', 'AutoEncoderAE']",Yearly,1,6,30,10,1,True,1,43,18.178009,4.438277,1062.443848,4001434.500000,1.114589,1.098633,3.595248,1872880,5.14,6,False,False,ReLU,MAX_EPOCHS,18.76520348,18.76520348,14.00721645,5,1.000000,False,"[""30.09149170"", ""71.83359528"", ""26.99249458"", ""25.52477646"", ""22.86630630"", ""18.76520348""]",1,trend_ae_alternating,AutoEncoderAE,2,5,16.717597,0.555559
ae_search_r1,AutoEncoderAE_ld2_td5_ag0,ae_search_round1,"['Trend', 'AutoEncoderAE']",Yearly,1,6,30,10,1,True,2,44,16.405878,3.768079,966.901672,3698803.500000,0.976046,0.882800,2.384374,1872880,5.15,6,False,False,ReLU,MAX_EPOCHS,17.46046448,17.46046448,14.76241779,5,1.000000,False,"[""34.88061142"", ""43.30978012"", ""24.52727509"", ""27.47234154"", ""19.66627121"", ""17.46046448""]",1,trend_ae_alternating,AutoEncoderAE,2,5,13.089091,0.375254
ae_search_r1,AutoEncoderAE_ld2_td10_ag0,ae_search_round1,"['Trend', 'AutoEncoderAE']",Yearly,1,6,30,10,1,True,0,42,17.631067,4.290097,1029.296631,3835690.250000,1.079211,1.012506,3.018499,1917730,5.19,6,False,False,ReLU,MAX_EPOCHS,17.75767708,17.75767708,14.79654598,5,1.000000,False,"[""41.74337387"", ""47.24926758"", ""25.46065712"", ""22.46319580"", ""19.69732666"", ""17.75767708""]",1,trend_ae_alternating,AutoEncoderAE,2,10,13.996123,0.335290
ae_search_r1,AutoEncoderAE_ld2_td10_ag0,ae_search_round1,"['Trend', 'AutoEncoderAE']",Yearly,1,6,30,10,1,True,1,43,19.223530,4.833255,1121.289307,4246781.500000,1.196273,1.242732,4.711039,1917730,5.24,6,False,False,ReLU,MAX_EPOCHS,20.10489845,21.19121933,14.00942230,4,1.054033,False,"[""35.89791870"", ""52.53955841"", ""26.64692879"", ""24.08858681"", ""20.10489845"", ""21.19121933""]",1,trend_ae_alternating,AutoEncoderAE,2,10,16.538326,0.460704
ae_search_r1,AutoEncoderAE_ld2_td10_ag0,ae_search_round1,"['Trend', 'AutoEncoderAE']",Yearly,1,6,30,10,1,True,2,44,18.946720,4.688384,1108.371460,4227436.500000,1.169576,1.159200,4.205446,1917730,5.24,6,False,False,ReLU,MAX_EPOCHS,20.45884705,20.45884705,14.99858665,5,1.000000,False,"[""61.22877121"", ""56.99986267"", ""26.62382126"", ""25.92822838"", ""23.92359734"", ""20.45884705""]",1,trend_ae_alternating,AutoEncoderAE,2,10,16.239806,0.265232
ae_search_r1,AutoEncoderAE_ld8_td5_ag0,ae_search_round1,"['Trend', 'AutoEncoderAE']",Yearly,1,6,30,10,1,True,0,42,17.705490,4.224180,1032.789062,3938616.750000,1.073195,0.986112,2.832882,1888270,5.15,6,False,False,ReLU,MAX_EPOCHS,19.57002258,19.57002258,15.04005241,5,1.000000,False,"[""38.32498932"", ""45.02436829"", ""26.21269608"", ""28.06929970"", ""21.19016075"", ""19.57002258""]",1,trend_ae_alternating,AutoEncoderAE,8,5,15.008087,0.391601
ae_search_r1,AutoEncoderAE_ld8_td5_ag0,ae_search_round1,"['Trend', 'AutoEncoderAE']",Yearly,1,6,30,10,1,True,1,43,17.404318,4.111644,1011.197327,3825979.250000,1.049821,0.972399,2.878876,1888270,5.11,6,False,False,ReLU,MAX_EPOCHS,19.02552414,19.02552414,14.73815250,5,1.000000,False,"[""33.39682388"", ""52.85832214"", ""27.10772896"", ""24.39267159"", ""21.48457527"", ""19.02552414""]",1,trend_ae_alternating,AutoEncoderAE,8,5,14.684110,0.439686
ae_search_r1,AutoEncoderAE_ld8_td5_ag0,ae_search_round1,"['Trend', 'AutoEncoderAE']",Yearly,1,6,30,10,1,True,2,44,16.799166,3.895983,984.375671,3691761.750000,1.004172,0.900352,2.502394,1888270,5.13,6,False,False,ReLU,MAX_EPOCHS,18.78759384,18.78759384,14.91670322,5,1.000000,False,"[""32.62547684"", ""52.40913010"", ""26.95645142"", ""24.87475204"", ""20.24789810"", ""18.78759384""]",1,trend_ae_alternating,AutoEncoderAE,8,5,14.401094,0.441406
ae_search_r1,AutoEncoderAE_ld8_td10_ag0,ae_search_round1,"['Trend', 'AutoEncoderAE']",Yearly,1,6,30,10,1,True,0,42,18.680521,4.542528,1089.144653,4198625.000000,1.143080,1.103968,3.556730,1933120,5.21,6,False,False,ReLU,MAX_EPOCHS,20.58206940,20.58206940,16.05623055,5,1.000000,False,"[""41.75968552"", ""44.56398392"", ""27.32505417"", ""24.22336197"", ""25.07194901"", ""20.58206940""]",1,trend_ae_alternating,AutoEncoderAE,8,10,15.765665,0.377533
ae_search_r1,AutoEncoderAE_ld8_td10_ag0,ae_search_round1,"['Trend', 'AutoEncoderAE']",Yearly,1,6,30,10,1,True,1,43,17.583292,4.246135,1020.784241,3833439.250000,1.072218,1.066447,3.587570,1933120,5.18,6,False,False,ReLU,MAX_EPOCHS,18.41437340,18.41437340,14.58180428,5,1.000000,False,"[""34.75225449"", ""60.26650620"", ""27.99589729"", ""26.14477539"", ""21.82371140"", ""18.41437340""]",1,trend_ae_alternating,AutoEncoderAE,8,10,14.533404,0.418200
ae_search_r1,AutoEncoderAE_ld8_td10_ag0,ae_search_round1,"['Trend', 'AutoEncoderAE']",Yearly,1,6,30,10,1,True,2,44,20.205093,5.013610,1191.682739,4518186.000000,1.248997,1.035405,2.734543,1933120,5.19,6,False,False,ReLU,MAX_EPOCHS,22.84159851,22.84159851,16.60312653,5,1.000000,False,"[""57.61415100"", ""57.05665588"", ""27.07980919"", ""24.04489708"", ""23.72625732"", ""22.84159851""]",1,trend_ae_alternating,AutoEncoderAE,8,10,18.220205,0.316245
ae_search_r1,AutoEncoderAE_ld16_td5_ag0,ae_search_round1,"['Trend', 'AutoEncoderAE']",Yearly,1,6,30,10,1,True,0,42,19.218637,5.012394,1122.013428,4114042.250000,1.218662,1.189959,3.927672,1908790,5.16,6,False,False,ReLU,MAX_EPOCHS,19.53471947,19.53471947,14.16638756,5,1.000000,False,"[""34.66645050"", ""49.54946899"", ""26.18101311"", ""26.81399536"", ""22.06141090"", ""19.53471947""]",1,trend_ae_alternating,AutoEncoderAE,16,5,14.904373,0.429937
ae_search_r1,AutoEncoderAE_ld16_td5_ag0,ae_search_round1,"['Trend', 'AutoEncoderAE']",Yearly,1,6,30,10,1,True,1,43,18.184793,4.493403,1053.971191,3951252.000000,1.121732,1.118406,3.804523,1908790,5.28,6,False,False,ReLU,MAX_EPOCHS,18.70068741,18.70068741,14.50108719,5,1.000000,False,"[""32.40595627"", ""68.70318604"", ""27.71709442"", ""26.52122879"", ""22.14232635"", ""18.70068741""]",1,trend_ae_alternating,AutoEncoderAE,16,5,15.971101,0.492845
ae_search_r1,AutoEncoderAE_ld16_td5_ag0,ae_search_round1,"['Trend', 'AutoEncoderAE']",Yearly,1,6,30,10,1,True,2,44,16.793320,3.962139,980.814392,3696837.500000,1.012316,0.936227,2.677995,1908790,5.27,6,False,False,ReLU,MAX_EPOCHS,18.50481606,18.50481606,15.33595943,5,1.000000,False,"[""40.70288086"", ""42.01057434"", ""26.75708771"", ""24.09256172"", ""20.70864105"", ""18.50481606""]",1,trend_ae_alternating,AutoEncoderAE,16,5,14.328568,0.352028
ae_search_r1,AutoEncoderAE_ld16_td10_ag0,ae_search_round1,"['Trend', 'AutoEncoderAE']",Yearly,1,6,30,10,1,True,0,42,18.268806,4.359489,1060.143921,4032784.250000,1.107454,1.031206,3.138894,1953640,5.21,6,False,False,ReLU,MAX_EPOCHS,20.10521507,20.10521507,14.50984192,5,1.000000,False,"[""36.36840439"", ""49.25687408"", ""27.78726959"", ""24.81727219"", ""22.79626274"", ""20.10521507""]",1,trend_ae_alternating,AutoEncoderAE,16,10,15.631691,0.429815
ae_search_r1,AutoEncoderAE_ld16_td10_ag0,ae_search_round1,"['Trend', 'AutoEncoderAE']",Yearly,1,6,30,10,1,True,1,43,18.149345,4.257660,1058.719971,3998592.500000,1.090987,0.988458,2.876705,1953640,5.41,6,False,False,ReLU,MAX_EPOCHS,20.12803650,20.12803650,15.52974606,5,1.000000,False,"[""49.69741440"", ""57.25128174"", ""27.11747551"", ""24.81411171"", ""21.33125305"", ""20.12803650""]",1,trend_ae_alternating,AutoEncoderAE,16,10,15.899776,0.319932
ae_search_r1,AutoEncoderAE_ld16_td10_ag0,ae_search_round1,"['Trend', 'AutoEncoderAE']",Yearly,1,6,30,10,1,True,2,44,21.626978,5.886521,1279.303711,4789979.000000,1.402328,1.507419,6.693249,1953640,5.43,6,False,False,ReLU,MAX_EPOCHS,21.88051224,21.88051224,15.18161869,5,1.000000,False,"[""39.62928009"", ""51.48282242"", ""28.35638237"", ""25.85978317"", ""23.50553894"", ""21.88051224""]",1,trend_ae_alternating,AutoEncoderAE,16,10,17.186498,0.433682
ae_search_r1,GenericAEBackcastAE_ld2_td5_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Yearly,1,6,30,10,1,True,0,42,17.947651,4.331502,1056.133545,4000864.500000,1.094107,0.947374,2.562983,1862800,5.33,6,False,False,ReLU,MAX_EPOCHS,20.09533501,20.09533501,15.29682922,5,1.000000,False,"[""40.56737137"", ""41.89664078"", ""25.86089897"", ""23.38894272"", ""23.34704018"", ""20.09533501""]",1,trend_ae_alternating,GenericAEBackcastAE,2,5,15.675229,0.386400
ae_search_r1,GenericAEBackcastAE_ld2_td5_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Yearly,1,6,30,10,1,True,1,43,16.379055,3.755270,962.162537,3659004.500000,0.973614,0.886560,2.419649,1862800,5.27,6,False,False,ReLU,MAX_EPOCHS,17.86314774,17.86314774,14.64240074,5,1.000000,False,"[""35.33506393"", ""46.78780365"", ""25.73436165"", ""24.44647789"", ""20.38706017"", ""17.86314774""]",1,trend_ae_alternating,GenericAEBackcastAE,2,5,13.722027,0.388340
ae_search_r1,GenericAEBackcastAE_ld2_td5_ag0,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Yearly,1,6,30,10,1,True,2,44,16.598673,3.804819,975.914551,3741724.250000,0.986567,0.919221,2.622373,1862800,5.32,6,False,False,ReLU,MAX_EPOCHS,18.00406647,18.00406647,13.75181484,5,1.000000,False,"[""30.67704964"", ""56.10483170"", ""26.46734428"", ""24.18428612"", ""20.47816467"", ""18.00406647""]",1,trend_ae_alternating,GenericAEBackcastAE,2,5,14.413261,0.469839
ae_search_r1,GenericAEBackcastAE_ld2_td5_agF,ae_search_round1,"['Trend', 'GenericAEBackcastAE']",Yearly,1,6,30,10,1,True,0,42,17.397461,4.038645,1023.031738,3987915.000000,1.040426,0.920233,2.550195,1862800,5.14,6,forecast,False,ReLU,MAX_EPOCHS,19.82877541,19.82877541,14.23270893,5,1.000000,False,"[""36.73613358"", ""49.90967941"", ""26.37732697"", ""23.13142204"", ""24.99251175"", ""19.82877541""]",1,trend_ae_alternating,GenericAEBackcastAE,2,5,15.266172,0.415563
