experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,trend_block,second_block,basis_type,arch_style,latent_dim_cfg
trend_seas_wav_comparison,TrendAE+SeasonalityAELG_I_ld8,trend_seas_wav,"['TrendAE', 'SeasonalityAELG']",Yearly,1,6,30,2,1,True,1,43,13.684684,3.126248,841.843872,3315297.000000,0.812034,0.726165,1.902282,2257947,31.47,50,False,False,ReLU,MAX_EPOCHS,13.87466621,13.92518616,9.85602188,40,1.003641,False,"[""38.63581848"", ""32.45301437"", ""31.94593430"", ""21.40154839"", ""21.26494026"", ""17.43703651"", ""17.08843040"", ""22.65995979"", ""16.22858238"", ""15.60096645"", ""16.82870483"", ""15.36242390"", ""16.15781784"", ""15.98249817"", ""14.94398880"", ""16.91680527"", ""15.15846062"", ""15.17211151"", ""14.51408672"", ""14.76367569"", ""14.19094181"", ""14.37495804"", ""14.69535828"", ""14.65012264"", ""13.97102070"", ""14.21398067"", ""14.39876270"", ""14.28546238"", ""14.01315880"", ""14.06687927"", ""14.38895416"", ""14.08168221"", ""13.98116684"", ""13.91253662"", ""14.25791073"", ""14.04112816"", ""13.91679764"", ""13.98381615"", ""13.91867161"", ""14.07937527"", ""13.87466621"", ""13.89169979"", ""14.02289391"", ""13.95462132"", ""13.90416336"", ""13.94841003"", ""13.97239494"", ""13.91385555"", ""13.91412544"", ""13.92518616""]",TrendAE,SeasonalityAELG,fourier,I-style,8
trend_seas_wav_comparison,TrendAE+SeasonalityAELG_I_ld8,trend_seas_wav,"['TrendAE', 'SeasonalityAELG']",Yearly,1,6,30,2,1,True,2,44,13.677825,3.128735,843.847839,3349635.750000,0.812137,0.726511,1.888310,2257947,31.35,50,False,False,ReLU,MAX_EPOCHS,13.77967644,13.82482910,9.70913124,41,1.003277,False,"[""40.70533752"", ""29.46541595"", ""28.50609589"", ""24.12648582"", ""24.02998734"", ""19.50312424"", ""17.99075699"", ""17.24032211"", ""19.28919983"", ""15.89652824"", ""15.77652550"", ""15.74774075"", ""15.12011719"", ""16.27676392"", ""15.74785995"", ""15.85190582"", ""14.62242126"", ""14.49685287"", ""14.49705696"", ""15.23251534"", ""14.84713554"", ""14.31433964"", ""14.08907604"", ""14.08628273"", ""15.15387726"", ""14.19256020"", ""14.07586670"", ""14.51568508"", ""14.77015209"", ""13.95976734"", ""13.94465256"", ""14.37390804"", ""14.51361656"", ""13.85134125"", ""14.07517147"", ""14.02630329"", ""14.17572784"", ""14.12529469"", ""13.91363144"", ""13.83762741"", ""13.85414982"", ""13.77967644"", ""13.88475418"", ""13.86392975"", ""13.86142921"", ""13.80839157"", ""13.83432770"", ""13.82625961"", ""13.81784058"", ""13.82482910""]",TrendAE,SeasonalityAELG,fourier,I-style,8
trend_seas_wav_comparison,TrendAE+SeasonalityAELG_I_ld8,trend_seas_wav,"['TrendAE', 'SeasonalityAELG']",Yearly,1,6,30,2,1,True,3,45,14.631947,3.522313,914.520325,3613187.750000,0.890849,0.790922,2.020938,2257947,20.47,32,False,False,ReLU,EARLY_STOPPED,14.23263836,14.30861664,10.10134506,21,1.005338,False,"[""35.85025406"", ""33.60244751"", ""34.66808701"", ""27.06929398"", ""21.56707001"", ""22.34158134"", ""22.18359756"", ""18.15169334"", ""19.42193222"", ""16.77269554"", ""17.60226822"", ""15.90337753"", ""15.61977673"", ""15.16841888"", ""15.45403576"", ""15.39889240"", ""15.33052731"", ""14.35450935"", ""14.60617161"", ""14.59605694"", ""15.44427586"", ""14.23263836"", ""14.70021725"", ""15.04457474"", ""14.55500126"", ""15.21280289"", ""14.44859219"", ""15.34022141"", ""14.30945683"", ""14.27316475"", ""14.24221420"", ""14.30861664""]",TrendAE,SeasonalityAELG,fourier,I-style,8
trend_seas_wav_comparison,TrendAE+SeasonalityAELG_I_ld8,trend_seas_wav,"['TrendAE', 'SeasonalityAELG']",Yearly,1,6,30,2,1,True,4,46,13.717836,3.188575,849.034302,3359287.000000,0.820891,0.734414,1.924178,2257947,26.94,43,False,False,ReLU,EARLY_STOPPED,13.80554390,13.98955727,9.51435471,32,1.013329,False,"[""38.98010635"", ""34.14147949"", ""33.11705017"", ""27.45341301"", ""24.11979103"", ""21.26166153"", ""20.67946053"", ""19.84710693"", ""17.12696075"", ""16.37501144"", ""18.25851440"", ""17.48347473"", ""16.18559456"", ""15.45662117"", ""16.27085686"", ""14.99622726"", ""15.12899685"", ""14.59509087"", ""14.58116722"", ""15.42952538"", ""15.00071335"", ""14.38892365"", ""14.21464539"", ""14.12245274"", ""14.37754726"", ""14.89938831"", ""14.17029095"", ""14.31591034"", ""14.26240063"", ""14.01557636"", ""13.95429516"", ""13.96220207"", ""13.80554390"", ""13.91267490"", ""14.28714085"", ""13.88505268"", ""14.06391811"", ""13.82133865"", ""13.85075855"", ""13.89549351"", ""13.98748875"", ""13.80765533"", ""13.98955727""]",TrendAE,SeasonalityAELG,fourier,I-style,8
trend_seas_wav_comparison,TrendAE+SeasonalityAELG_I_ld12,trend_seas_wav,"['TrendAE', 'SeasonalityAELG']",Yearly,1,6,30,2,1,True,0,42,13.514235,3.076932,832.746643,3300418.000000,0.800615,0.715199,1.872315,2267175,31.24,50,False,False,ReLU,MAX_EPOCHS,13.76640511,13.80131626,9.70444965,45,1.002536,False,"[""42.08283234"", ""35.45771027"", ""31.39919281"", ""26.85407639"", ""23.28698730"", ""18.21602821"", ""18.90278625"", ""17.30045891"", ""17.77317429"", ""16.51325226"", ""17.14870834"", ""15.29304314"", ""15.62680340"", ""14.97794056"", ""16.47343254"", ""15.07468987"", ""15.30397415"", ""14.81819057"", ""14.66684628"", ""14.95275974"", ""14.37611580"", ""14.14311409"", ""14.40539169"", ""14.65832233"", ""14.45762253"", ""15.44973087"", ""15.04964638"", ""16.42303658"", ""14.48772240"", ""14.51028156"", ""14.17589569"", ""14.13077450"", ""13.90402412"", ""14.00206757"", ""14.14666271"", ""13.86362648"", ""13.85818577"", ""13.90753269"", ""13.86402416"", ""13.79308414"", ""13.84974861"", ""13.89470387"", ""13.79442692"", ""13.81645012"", ""13.81238270"", ""13.76640511"", ""13.82478905"", ""13.80949020"", ""13.80096626"", ""13.80131626""]",TrendAE,SeasonalityAELG,fourier,I-style,12
trend_seas_wav_comparison,TrendAE+SeasonalityAELG_I_ld12,trend_seas_wav,"['TrendAE', 'SeasonalityAELG']",Yearly,1,6,30,2,1,True,1,43,13.557750,3.082235,835.321167,3309067.250000,0.802613,0.714855,1.875472,2267175,31.22,50,False,False,ReLU,MAX_EPOCHS,13.81006622,13.83689690,9.72719669,44,1.001943,False,"[""38.99374390"", ""30.04573631"", ""41.66921997"", ""23.96802902"", ""20.02021790"", ""17.73525429"", ""16.14480400"", ""16.47471428"", ""16.77832031"", ""16.65186691"", ""15.26064014"", ""15.16018295"", ""14.63344860"", ""14.92179108"", ""14.38679886"", ""16.02429771"", ""14.08130264"", ""14.32854652"", ""14.09627819"", ""15.85019970"", ""14.91344929"", ""14.09679222"", ""14.01860237"", ""15.38851738"", ""14.27562523"", ""13.93697548"", ""14.07353497"", ""14.64518452"", ""13.94147873"", ""13.89997864"", ""14.04044247"", ""14.43810463"", ""13.84965611"", ""13.83065891"", ""14.02478695"", ""14.07497406"", ""13.83149624"", ""13.84800529"", ""13.88888550"", ""13.96491337"", ""13.81090927"", ""13.83509064"", ""13.81332302"", ""13.86750317"", ""13.81006622"", ""13.89065933"", ""13.85895920"", ""13.81281281"", ""13.82546997"", ""13.83689690""]",TrendAE,SeasonalityAELG,fourier,I-style,12
trend_seas_wav_comparison,TrendAE+SeasonalityAELG_I_ld12,trend_seas_wav,"['TrendAE', 'SeasonalityAELG']",Yearly,1,6,30,2,1,True,2,44,13.677152,3.128233,840.226440,3320090.250000,0.812054,0.729784,1.910195,2267175,31.52,50,False,False,ReLU,MAX_EPOCHS,13.90012455,13.92174911,9.92216015,46,1.001556,False,"[""44.55610275"", ""37.29686737"", ""27.67891312"", ""27.91810608"", ""24.07459259"", ""23.69698143"", ""19.43640709"", ""23.26035690"", ""19.07842636"", ""17.01357841"", ""16.92285156"", ""16.22445679"", ""15.83090401"", ""15.65963173"", ""16.14477158"", ""15.23910713"", ""15.00216293"", ""15.27574348"", ""14.67567158"", ""15.13960838"", ""14.48707581"", ""14.33698463"", ""14.39524460"", ""14.63883686"", ""14.97927856"", ""15.13094139"", ""16.33384895"", ""16.08989906"", ""16.04682732"", ""14.49345016"", ""14.44023609"", ""14.12708187"", ""14.50607300"", ""14.06069946"", ""14.25022507"", ""14.15684795"", ""14.01889133"", ""14.11673546"", ""14.04827881"", ""13.92533588"", ""13.98827076"", ""14.05757236"", ""13.91623688"", ""13.93171978"", ""13.98000431"", ""13.90748882"", ""13.90012455"", ""13.92700100"", ""13.92941952"", ""13.92174911""]",TrendAE,SeasonalityAELG,fourier,I-style,12
trend_seas_wav_comparison,TrendAE+SeasonalityAELG_I_ld12,trend_seas_wav,"['TrendAE', 'SeasonalityAELG']",Yearly,1,6,30,2,1,True,3,45,13.742333,3.153784,847.118469,3343675.500000,0.817263,0.725077,1.869894,2267175,31.28,50,False,False,ReLU,MAX_EPOCHS,13.86753082,13.90487003,9.71518707,40,1.002693,False,"[""38.57693100"", ""28.52782822"", ""36.58257294"", ""22.89426422"", ""20.44800568"", ""22.55413246"", ""18.21201324"", ""16.45734787"", ""16.42433167"", ""15.79462814"", ""15.25862217"", ""15.82031536"", ""15.28322411"", ""15.00311947"", ""14.54578304"", ""14.58185959"", ""15.49447155"", ""14.73389149"", ""14.52744865"", ""14.45328712"", ""14.42640114"", ""14.35604858"", ""14.65079784"", ""15.32338142"", ""14.55677414"", ""15.25629520"", ""14.54703426"", ""14.77578640"", ""14.25357342"", ""14.41688347"", ""14.33436680"", ""14.23324966"", ""14.74297523"", ""15.57126904"", ""14.12758255"", ""14.80661774"", ""14.57431221"", ""14.19551373"", ""14.07232380"", ""14.43263149"", ""13.86753082"", ""13.99137878"", ""14.08167648"", ""13.87415314"", ""13.92634487"", ""13.97069931"", ""13.89261723"", ""13.88235283"", ""13.89751053"", ""13.90487003""]",TrendAE,SeasonalityAELG,fourier,I-style,12
trend_seas_wav_comparison,TrendAE+SeasonalityAELG_I_ld12,trend_seas_wav,"['TrendAE', 'SeasonalityAELG']",Yearly,1,6,30,2,1,True,4,46,13.684291,3.176745,848.174988,3340990.000000,0.818376,0.726345,1.880961,2267175,29.65,47,False,False,ReLU,EARLY_STOPPED,13.79760551,13.92104340,9.50906849,36,1.008946,False,"[""40.71503448"", ""39.08711243"", ""33.08156586"", ""31.81045151"", ""24.67499542"", ""22.11232758"", ""20.85230255"", ""17.87760735"", ""16.67095375"", ""15.86466026"", ""16.11924553"", ""15.12760830"", ""15.31566334"", ""15.86117268"", ""15.36779785"", ""14.58102417"", ""15.49363708"", ""15.09140110"", ""16.58492470"", ""14.40545559"", ""14.35086250"", ""14.06675911"", ""14.11928940"", ""14.04850769"", ""16.02354431"", ""14.76064301"", ""14.19913960"", ""13.92775440"", ""14.10305309"", ""13.91539001"", ""14.67291451"", ""14.04757977"", ""14.06212139"", ""14.24730682"", ""13.94893646"", ""14.75733185"", ""13.79760551"", ""14.00308323"", ""14.37043571"", ""13.86874962"", ""14.06802845"", ""13.91299152"", ""13.99277878"", ""13.86320686"", ""13.83923626"", ""14.00949001"", ""13.92104340""]",TrendAE,SeasonalityAELG,fourier,I-style,12
trend_seas_wav_comparison,TrendAE+SeasonalityAELG_Alt_ld8,trend_seas_wav,"['TrendAE', 'SeasonalityAELG']",Yearly,1,6,30,10,1,True,0,42,13.478570,3.066793,825.267578,3267169.750000,0.798248,0.716268,1.862152,11289735,36.01,49,False,False,ReLU,EARLY_STOPPED,13.64689445,13.76201248,9.36962891,38,1.008435,False,"[""48.08603287"", ""25.55114937"", ""23.24076653"", ""19.27931595"", ""19.07558632"", ""16.57133484"", ""16.78387833"", ""15.11880875"", ""15.06560326"", ""14.88153172"", ""15.19807625"", ""15.56511784"", ""15.98254108"", ""14.37810898"", ""15.35044289"", ""14.61657238"", ""14.84093094"", ""14.02650642"", ""14.12331486"", ""14.65520477"", ""15.03177357"", ""14.27971458"", ""14.29364681"", ""14.71813011"", ""13.94093895"", ""14.03524971"", ""14.53996372"", ""14.29251194"", ""13.77226734"", ""13.83653259"", ""13.90613174"", ""14.08432579"", ""14.56880569"", ""13.73030853"", ""13.68133450"", ""14.14454651"", ""13.92763138"", ""13.80185604"", ""13.64689445"", ""13.92763424"", ""13.90071106"", ""13.72482586"", ""13.68007469"", ""13.91043854"", ""13.73810101"", ""13.78775501"", ""13.77457237"", ""13.74672508"", ""13.76201248""]",TrendAE,SeasonalityAELG,fourier,alternating,8
trend_seas_wav_comparison,TrendAE+SeasonalityAELG_Alt_ld8,trend_seas_wav,"['TrendAE', 'SeasonalityAELG']",Yearly,1,6,30,10,1,True,1,43,13.493260,3.087958,828.217468,3280775.000000,0.801360,0.716010,1.857919,11289735,37.01,50,False,False,ReLU,MAX_EPOCHS,13.65774727,13.78634548,9.53485775,42,1.009416,False,"[""47.02379227"", ""24.83573914"", ""21.90272522"", ""22.63121223"", ""20.73950577"", ""19.83418846"", ""16.69367790"", ""16.66372681"", ""15.95202827"", ""18.07794189"", ""16.01666451"", ""15.62939262"", ""18.52108765"", ""16.03937340"", ""15.69214153"", ""14.82909966"", ""16.36118126"", ""16.25660896"", ""15.61540794"", ""14.18264580"", ""17.08968353"", ""15.47137547"", ""14.49496746"", ""14.91660881"", ""16.97687340"", ""14.45279789"", ""14.07584953"", ""14.26735210"", ""14.24806976"", ""14.62992764"", ""14.14600849"", ""13.85394955"", ""13.77013493"", ""14.16653156"", ""13.99309921"", ""13.88032913"", ""13.70697117"", ""14.40070820"", ""13.70171356"", ""13.89811993"", ""13.81535625"", ""14.01922321"", ""13.65774727"", ""13.96793461"", ""13.73306370"", ""13.84482193"", ""13.75293446"", ""13.80577755"", ""13.79214764"", ""13.78634548""]",TrendAE,SeasonalityAELG,fourier,alternating,8
trend_seas_wav_comparison,TrendAE+SeasonalityAELG_Alt_ld8,trend_seas_wav,"['TrendAE', 'SeasonalityAELG']",Yearly,1,6,30,10,1,True,2,44,13.607818,3.090414,831.944702,3247915.250000,0.805174,0.720121,1.883101,11289735,37.51,50,False,False,ReLU,MAX_EPOCHS,13.71332359,13.73478222,9.50502396,41,1.001565,False,"[""43.70459747"", ""28.85120583"", ""23.74386978"", ""21.63047218"", ""18.63277626"", ""16.81460381"", ""17.22654724"", ""18.89531517"", ""18.17802048"", ""16.90441322"", ""20.43150902"", ""22.52018166"", ""21.30416870"", ""18.18108940"", ""16.85410500"", ""16.58034515"", ""15.97233391"", ""15.81176376"", ""14.77732372"", ""14.89481068"", ""15.02978897"", ""14.68330574"", ""14.54439640"", ""14.69835186"", ""14.77818584"", ""14.23375034"", ""14.10889435"", ""15.19435692"", ""13.95317364"", ""13.94149208"", ""14.44164371"", ""13.94820786"", ""15.02512741"", ""13.82524204"", ""14.26905823"", ""13.88794613"", ""13.76961803"", ""13.96691322"", ""13.71596432"", ""13.72871780"", ""14.00680256"", ""13.71332359"", ""13.72945499"", ""13.74389935"", ""13.80263138"", ""13.73837757"", ""13.77383995"", ""13.73483467"", ""13.74068928"", ""13.73478222""]",TrendAE,SeasonalityAELG,fourier,alternating,8
trend_seas_wav_comparison,TrendAE+SeasonalityAELG_Alt_ld8,trend_seas_wav,"['TrendAE', 'SeasonalityAELG']",Yearly,1,6,30,10,1,True,3,45,13.585351,3.105762,833.618591,3256009.500000,0.806418,0.721548,1.868266,11289735,35.35,48,False,False,ReLU,EARLY_STOPPED,13.71099758,13.80063820,9.56705856,37,1.006538,False,"[""27.01199722"", ""23.94406319"", ""24.70246124"", ""26.73095131"", ""26.32737732"", ""21.32896996"", ""20.09572029"", ""20.99959564"", ""16.30573654"", ""16.82582855"", ""16.57746506"", ""16.76223755"", ""15.13143253"", ""15.18843651"", ""16.03035545"", ""15.06693172"", ""15.13939667"", ""14.76259613"", ""15.46223354"", ""14.55725861"", ""17.03639030"", ""15.18972683"", ""15.44582653"", ""15.25914764"", ""14.72481537"", ""14.04982853"", ""14.94931698"", ""14.11391830"", ""15.04761505"", ""14.12078285"", ""14.62999630"", ""13.88824558"", ""14.61346340"", ""13.83010578"", ""14.28910828"", ""13.79789162"", ""14.15511513"", ""13.71099758"", ""14.13831234"", ""13.80246162"", ""13.86760902"", ""13.80511379"", ""13.83804989"", ""13.86144066"", ""13.77864361"", ""13.80559921"", ""13.80053711"", ""13.80063820""]",TrendAE,SeasonalityAELG,fourier,alternating,8
trend_seas_wav_comparison,TrendAE+SeasonalityAELG_Alt_ld8,trend_seas_wav,"['TrendAE', 'SeasonalityAELG']",Yearly,1,6,30,10,1,True,4,46,13.524654,3.098344,832.676636,3291010.750000,0.803627,0.720244,1.873147,11289735,37.24,50,False,False,ReLU,MAX_EPOCHS,13.75144196,13.80825710,9.49327564,42,1.004132,False,"[""84.90358734"", ""32.52079010"", ""30.15110397"", ""26.28766823"", ""22.06735229"", ""16.83402061"", ""16.63034630"", ""21.46671486"", ""21.08775520"", ""16.07010651"", ""15.82791138"", ""15.07944870"", ""16.31780624"", ""15.34811306"", ""15.79472733"", ""16.28466988"", ""16.28542328"", ""14.60257626"", ""14.38507843"", ""15.62817764"", ""14.46302986"", ""14.17410851"", ""14.69091034"", ""14.67148399"", ""14.10141277"", ""13.94512081"", ""14.52248096"", ""14.63946438"", ""13.87711716"", ""13.95821095"", ""14.08798218"", ""14.62974072"", ""13.89357471"", ""14.09391594"", ""14.03161716"", ""14.11922836"", ""14.00123501"", ""13.75979042"", ""14.00745392"", ""13.84845829"", ""13.86915398"", ""13.82539558"", ""13.75144196"", ""13.88370895"", ""13.80941200"", ""13.80748463"", ""13.81919193"", ""13.77883053"", ""13.78986549"", ""13.80825710""]",TrendAE,SeasonalityAELG,fourier,alternating,8
trend_seas_wav_comparison,TrendAE+SeasonalityAELG_Alt_ld12,trend_seas_wav,"['TrendAE', 'SeasonalityAELG']",Yearly,1,6,30,10,1,True,0,42,13.483195,3.080119,831.399231,3317478.500000,0.800066,0.716874,1.869227,11335875,37.53,50,False,False,ReLU,MAX_EPOCHS,13.64230537,13.74677277,9.28614712,42,1.007658,False,"[""65.19699860"", ""27.66121101"", ""20.93483734"", ""20.14640045"", ""17.69008446"", ""19.26575279"", ""18.79545212"", ""18.85173416"", ""17.61851501"", ""15.82099819"", ""15.04057026"", ""15.80381203"", ""16.10917473"", ""15.46302128"", ""14.37484932"", ""14.38077736"", ""15.99858189"", ""15.40689087"", ""14.19129086"", ""14.71181107"", ""14.88186550"", ""14.49496460"", ""13.97066212"", ""14.14208317"", ""14.67415237"", ""14.53435707"", ""13.88853168"", ""13.89925575"", ""14.50867081"", ""14.25807762"", ""13.79855156"", ""13.75409412"", ""14.29463577"", ""14.15419865"", ""13.76004124"", ""13.70615101"", ""13.88001251"", ""14.11425781"", ""13.69671059"", ""13.67724991"", ""13.85328007"", ""13.81139946"", ""13.64230537"", ""13.80730820"", ""13.70298672"", ""13.73628902"", ""13.75768375"", ""13.70031643"", ""13.73789787"", ""13.74677277""]",TrendAE,SeasonalityAELG,fourier,alternating,12
trend_seas_wav_comparison,TrendAE+SeasonalityAELG_Alt_ld12,trend_seas_wav,"['TrendAE', 'SeasonalityAELG']",Yearly,1,6,30,10,1,True,1,43,13.557306,3.087618,835.187927,3309465.500000,0.803277,0.717404,1.877857,11335875,39.16,50,False,False,ReLU,MAX_EPOCHS,13.77815342,13.80551720,9.61287498,44,1.001986,False,"[""71.84989929"", ""27.77502251"", ""25.51408386"", ""22.39913940"", ""19.99467850"", ""21.59984970"", ""20.30086136"", ""18.47990227"", ""16.18209648"", ""16.14284706"", ""15.56971359"", ""18.06834793"", ""14.93987942"", ""15.16248131"", ""15.20254326"", ""15.27166748"", ""15.34629917"", ""16.87125015"", ""14.69332790"", ""14.28452301"", ""14.30302143"", ""14.37095547"", ""14.60849953"", ""14.37036324"", ""15.59791279"", ""14.47504520"", ""14.22919464"", ""14.09959507"", ""14.80922127"", ""14.37038326"", ""13.82662678"", ""13.94265461"", ""14.02044868"", ""14.55984211"", ""13.84902287"", ""14.54114437"", ""13.80332375"", ""14.01453304"", ""13.82324982"", ""13.86100578"", ""14.01700687"", ""13.79852295"", ""13.81833935"", ""13.86753654"", ""13.77815342"", ""13.87215805"", ""13.83334827"", ""13.78203964"", ""13.78926945"", ""13.80551720""]",TrendAE,SeasonalityAELG,fourier,alternating,12
trend_seas_wav_comparison,TrendAE+SeasonalityAELG_Alt_ld12,trend_seas_wav,"['TrendAE', 'SeasonalityAELG']",Yearly,1,6,30,10,1,True,2,44,13.527807,3.102168,836.734497,3336427.250000,0.804205,0.719117,1.876753,11335875,37.01,47,False,False,ReLU,EARLY_STOPPED,13.63708115,13.70780945,9.37146282,36,1.005186,False,"[""52.26084137"", ""23.56476402"", ""18.24861145"", ""17.74738121"", ""21.64512634"", ""18.36368370"", ""18.83324814"", ""16.63754654"", ""15.54934502"", ""15.84065533"", ""18.32860184"", ""14.67064095"", ""15.40677071"", ""16.00916100"", ""15.73286247"", ""14.36244202"", ""14.37651253"", ""14.17475986"", ""16.47349739"", ""14.05520630"", ""14.50089836"", ""14.81362534"", ""14.77350998"", ""13.89987659"", ""13.91291809"", ""14.48230553"", ""15.01921082"", ""13.74672794"", ""13.77333927"", ""14.80677986"", ""14.13779736"", ""13.73154640"", ""13.69653988"", ""14.05936718"", ""14.09205055"", ""13.69276524"", ""13.63708115"", ""13.87585735"", ""13.90556145"", ""13.67828274"", ""14.04404354"", ""13.64751530"", ""13.93354797"", ""13.67361546"", ""13.72176075"", ""13.70839787"", ""13.70780945""]",TrendAE,SeasonalityAELG,fourier,alternating,12
trend_seas_wav_comparison,TrendAE+SeasonalityAELG_Alt_ld12,trend_seas_wav,"['TrendAE', 'SeasonalityAELG']",Yearly,1,6,30,10,1,True,3,45,14.899036,3.590122,918.026062,3460684.500000,0.907552,0.807428,2.095644,11335875,20.29,26,False,False,ReLU,EARLY_STOPPED,14.50517082,14.64709663,10.89863682,15,1.009784,False,"[""34.94982529"", ""24.97267342"", ""19.62195969"", ""17.56680298"", ""19.80429649"", ""28.74209976"", ""20.14221764"", ""17.51690292"", ""16.26908875"", ""18.11078262"", ""16.40748215"", ""17.29792023"", ""16.89967346"", ""14.67363548"", ""14.62291813"", ""14.50517082"", ""15.06791401"", ""15.77611923"", ""17.54217529"", ""14.76278305"", ""14.82268238"", ""17.34237099"", ""15.47196484"", ""16.10958672"", ""14.92582512"", ""14.64709663""]",TrendAE,SeasonalityAELG,fourier,alternating,12
