experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,basis_dim,basis_offset,stack_basis_offsets,arch_family,block_type_primary,backbone,stack_pattern,wavelet_family,basis_dim_label,latent_dim_cfg,trend_thetas_dim_cfg,active_g_cfg,offset_direction
m4_hourly_sym10_tiered_offset,TAE+Sym10V3AE_10s_ld32_bdEQ_ascend,tiered_offset_ae,"['TrendAE', 'Symlet10WaveletV3AE']",Hourly,24,48,240,10,1,True,8,1316309139,9.132495,0.853974,273.194122,1638189.750000,0.426678,0.206718,0.158252,1619535,256,232.35,8,False,False,ReLU,EARLY_STOPPED,9.98228073,9.98834133,7.19822025,67,1.000607,False,"[""15.75981236"", ""12.93280125"", ""12.74722958"", ""12.43579292"", ""12.35831451"", ""11.85697746"", ""11.71555614"", ""11.74673843"", ""11.67447758"", ""11.57343769"", ""11.33638954"", ""11.50192356"", ""11.99460793"", ""11.21198082"", ""10.90521240"", ""11.00514030"", ""11.13992405"", ""10.76190853"", ""10.60245323"", ""10.59840488"", ""10.92538357"", ""10.68578434"", ""10.66443443"", ""10.58287144"", ""10.47561646"", ""10.47539139"", ""10.57378864"", ""10.55271912"", ""10.35566330"", ""10.41453266"", ""10.41577053"", ""10.27142525"", ""10.25275135"", ""10.21076679"", ""10.18832397"", ""10.25499153"", ""10.21043396"", ""10.25833893"", ""10.15801239"", ""10.18776035"", ""10.11917877"", ""10.19331551"", ""10.16300106"", ""10.24581909"", ""10.10297680"", ""10.17352867"", ""10.07127571"", ""10.14760399"", ""10.07742786"", ""10.04968548"", ""10.08090496"", ""10.10785580"", ""10.02986145"", ""10.02013874"", ""10.04501247"", ""10.03496742"", ""10.03154564"", ""9.98286724"", ""10.02691650"", ""10.03520966"", ""10.02655220"", ""10.00175571"", ""10.00453091"", ""10.02019310"", ""10.02797031"", ""10.00837421"", ""10.01749229"", ""9.98228073"", ""9.99536991"", ""9.98333359"", ""10.00572681"", ""9.99839497"", ""9.98834133""]",,,,alt_ae,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,ascend
m4_hourly_sym10_tiered_offset,TAE+Sym10V3AE_10s_ld32_bdEQ_ascend,tiered_offset_ae,"['TrendAE', 'Symlet10WaveletV3AE']",Hourly,24,48,240,10,1,True,9,1179220131,8.872754,0.828860,239.765442,2173541.500000,0.414370,0.196744,0.146604,1619535,256,282.79,10,False,False,ReLU,EARLY_STOPPED,9.90439987,9.91961479,7.16588068,75,1.001536,False,"[""15.47629642"", ""13.38936806"", ""13.40184498"", ""12.34784698"", ""12.44606686"", ""12.15546608"", ""12.05363941"", ""11.92202282"", ""11.65968704"", ""11.58832455"", ""11.58996677"", ""11.44612408"", ""11.30406475"", ""11.63324928"", ""11.28237438"", ""11.37255287"", ""11.05263519"", ""10.90681744"", ""11.11494923"", ""11.13775539"", ""10.82728386"", ""10.67687225"", ""10.83255768"", ""10.93979263"", ""10.60645008"", ""10.55175972"", ""10.44301510"", ""10.61975765"", ""10.47245026"", ""10.46095943"", ""10.42130184"", ""10.41391945"", ""10.23321724"", ""10.41280365"", ""10.36497879"", ""10.26361847"", ""10.27004147"", ""10.13761139"", ""10.23742485"", ""10.21550465"", ""10.10494709"", ""10.08199120"", ""10.09067917"", ""10.07490826"", ""10.12918472"", ""10.08164406"", ""10.10331440"", ""10.11383247"", ""10.01690006"", ""9.96429920"", ""10.01536274"", ""9.95744801"", ""9.98573494"", ""10.00112915"", ""9.98017120"", ""9.97118950"", ""9.97401810"", ""9.94675064"", ""9.98618889"", ""9.99780083"", ""9.96306801"", ""9.96163177"", ""9.92349243"", ""9.92472839"", ""9.93782330"", ""9.95314407"", ""9.95797634"", ""9.92730999"", ""9.91492081"", ""9.94973660"", ""9.93481350"", ""9.92929745"", ""9.93167114"", ""9.92252445"", ""9.92911053"", ""9.90439987"", ""9.91788578"", ""9.91363335"", ""9.91666794"", ""9.92470455"", ""9.92815399"", ""9.91688442"", ""9.91420746"", ""9.91350746"", ""9.92389965"", ""9.92038822"", ""9.91460037"", ""9.91505814"", ""9.92313385"", ""9.91904354"", ""9.91961479""]",,,,alt_ae,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,ascend
m4_hourly_sym10_tiered_offset,TAE+Sym10V3AE_10s_ld32_bdEQ_descend,tiered_offset_ae,"['TrendAE', 'Symlet10WaveletV3AE']",Hourly,24,48,240,10,1,True,0,171972946,9.049706,0.824938,211.953201,597483.000000,0.418364,0.200011,0.147871,1619535,256,314.85,11,False,False,ReLU,EARLY_STOPPED,9.99430084,10.01015759,6.79061174,85,1.001587,False,"[""14.94370270"", ""13.29974842"", ""12.81095028"", ""12.81889248"", ""12.48096085"", ""12.14568901"", ""11.99285316"", ""11.95279312"", ""11.86456776"", ""11.28972340"", ""11.35676098"", ""11.55867481"", ""11.12284851"", ""11.36134815"", ""10.86087990"", ""10.69868660"", ""10.96877670"", ""10.85502911"", ""10.68285561"", ""10.63834476"", ""10.72575665"", ""10.71856499"", ""10.59886837"", ""10.45489502"", ""10.45972347"", ""10.48962975"", ""10.30410576"", ""10.35930347"", ""10.38903236"", ""10.30483246"", ""10.30788517"", ""10.21569920"", ""10.21597862"", ""10.16786480"", ""10.13225746"", ""10.20441723"", ""10.12039566"", ""10.17178440"", ""10.17397118"", ""10.13281918"", ""10.10471630"", ""10.16396904"", ""10.06446648"", ""10.22066498"", ""10.11123371"", ""10.08681870"", ""10.16834927"", ""10.12562180"", ""10.06482124"", ""10.03115845"", ""10.08321571"", ""10.10901070"", ""10.06714821"", ""10.05702877"", ""10.04699516"", ""10.03117847"", ""10.04003906"", ""10.02543354"", ""10.02731514"", ""10.01473999"", ""10.04920864"", ""10.01119900"", ""10.02558994"", ""10.02151108"", ""10.01787376"", ""10.02383995"", ""10.02934074"", ""10.01061916"", ""10.02770805"", ""10.01841545"", ""10.01557446"", ""10.01328278"", ""10.01093483"", ""10.01046181"", ""10.01076412"", ""10.01039696"", ""10.00936794"", ""10.00997162"", ""10.01628685"", ""10.00800037"", ""10.01166534"", ""10.01289845"", ""10.00510502"", ""10.00773144"", ""10.00689983"", ""9.99430084"", ""10.00679111"", ""10.00469303"", ""10.01162815"", ""10.01713467"", ""10.00470352"", ""10.00563908"", ""10.01588345"", ""10.01260757"", ""10.00882244"", ""10.00728416"", ""10.00585270"", ""10.01132965"", ""10.00601196"", ""10.00979614"", ""10.01015759""]",,,,alt_ae,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,descend
m4_hourly_sym10_tiered_offset,TAE+Sym10V3AE_10s_ld32_bdEQ_descend,tiered_offset_ae,"['TrendAE', 'Symlet10WaveletV3AE']",Hourly,24,48,240,10,1,True,1,105968802,9.094940,0.844075,222.102631,979632.125000,0.423590,0.199297,0.149586,1619535,256,239.20,8,False,False,ReLU,EARLY_STOPPED,10.08077240,10.08756638,6.77576971,71,1.000674,False,"[""15.37952995"", ""13.23119068"", ""12.63288116"", ""12.15033531"", ""12.78056622"", ""12.23741055"", ""11.61626625"", ""11.54048920"", ""11.70065689"", ""11.70320511"", ""11.20276737"", ""11.26119518"", ""11.25705051"", ""11.04309654"", ""10.92334461"", ""10.80289555"", ""10.85672855"", ""10.74438953"", ""10.77522659"", ""10.61175537"", ""10.60882378"", ""10.69364166"", ""10.52641869"", ""10.65960789"", ""10.53205681"", ""10.45885658"", ""10.50729847"", ""10.43524265"", ""10.43090630"", ""10.48584938"", ""10.43933010"", ""10.27961731"", ""10.42366695"", ""10.30982018"", ""10.30170155"", ""10.24965954"", ""10.33608532"", ""10.26391792"", ""10.24024105"", ""10.23176765"", ""10.25974560"", ""10.23263931"", ""10.16910458"", ""10.20465088"", ""10.18150806"", ""10.19635773"", ""10.22144604"", ""10.20072937"", ""10.13346958"", ""10.13749695"", ""10.15403271"", ""10.10928631"", ""10.12624168"", ""10.11430454"", ""10.14228821"", ""10.13068008"", ""10.09125233"", ""10.13456726"", ""10.11191750"", ""10.08980751"", ""10.08169556"", ""10.09077549"", ""10.11889267"", ""10.10432720"", ""10.10295200"", ""10.10518837"", ""10.10151100"", ""10.10364437"", ""10.08701515"", ""10.09151459"", ""10.08966351"", ""10.08077240"", ""10.08672810"", ""10.08677959"", ""10.09017754"", ""10.08756638""]",,,,alt_ae,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,descend
m4_hourly_sym10_tiered_offset,TAE+Sym10V3AE_10s_ld32_bdEQ_descend,tiered_offset_ae,"['TrendAE', 'Symlet10WaveletV3AE']",Hourly,24,48,240,10,1,True,2,1492136839,9.157948,0.847197,197.014221,654924.250000,0.425955,0.204931,0.156643,1619535,256,217.29,7,False,False,ReLU,EARLY_STOPPED,10.05525398,10.07993889,7.50214386,52,1.002455,False,"[""15.22625732"", ""13.24811172"", ""12.79602146"", ""12.46597290"", ""12.36623287"", ""12.18322182"", ""11.82697582"", ""11.88625050"", ""12.28598022"", ""11.55084991"", ""11.36432457"", ""11.45018959"", ""11.16639423"", ""10.92650986"", ""11.31430054"", ""11.03030968"", ""10.78043461"", ""10.66614342"", ""10.64435673"", ""10.55107689"", ""10.65068150"", ""10.63964272"", ""10.62513256"", ""10.62661743"", ""10.32110500"", ""10.42433262"", ""10.37581825"", ""10.37406254"", ""10.36085320"", ""10.29079247"", ""10.14765167"", ""10.32098198"", ""10.26299381"", ""10.18814468"", ""10.15423393"", ""10.13694859"", ""10.22705936"", ""10.21892262"", ""10.15293121"", ""10.08480644"", ""10.17470551"", ""10.09933662"", ""10.13179588"", ""10.11969757"", ""10.15240955"", ""10.14497662"", ""10.17026424"", ""10.08816147"", ""10.11163044"", ""10.10581112"", ""10.09090805"", ""10.10293770"", ""10.05525398"", ""10.07868958"", ""10.10438061"", ""10.10033607"", ""10.08134747"", ""10.08011436"", ""10.07363129"", ""10.07185364"", ""10.09045696"", ""10.08213711"", ""10.08062649"", ""10.07030201"", ""10.08671856"", ""10.07663155"", ""10.07566929"", ""10.07993889""]",,,,alt_ae,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,descend
m4_hourly_sym10_tiered_offset,TAE+Sym10V3AE_10s_ld32_bdEQ_descend,tiered_offset_ae,"['TrendAE', 'Symlet10WaveletV3AE']",Hourly,24,48,240,10,1,True,3,1634979992,9.242395,0.863581,234.579025,1145341.750000,0.431673,0.210334,0.161745,1619535,256,280.15,9,False,False,ReLU,EARLY_STOPPED,9.85125160,9.85666275,6.70128441,74,1.000549,False,"[""14.57650757"", ""13.40714073"", ""13.48640728"", ""12.23381042"", ""11.94330883"", ""12.54743481"", ""11.68704128"", ""11.61751556"", ""11.53946304"", ""11.69807720"", ""11.68569469"", ""11.19190884"", ""11.17367935"", ""11.29887962"", ""11.07071781"", ""10.82121849"", ""10.71001530"", ""10.75090218"", ""10.83385563"", ""10.64264393"", ""10.56607723"", ""10.32072639"", ""10.54249954"", ""10.57234573"", ""10.29294300"", ""10.41640472"", ""10.43280983"", ""10.36888504"", ""10.35063457"", ""10.24481392"", ""10.22691059"", ""10.23390484"", ""10.13483715"", ""10.16025734"", ""10.20997906"", ""10.19359207"", ""10.02923107"", ""10.17124557"", ""10.14881229"", ""10.07518864"", ""10.06859493"", ""10.07128906"", ""9.98498917"", ""9.97794437"", ""9.96494389"", ""9.97672844"", ""9.97327900"", ""9.92359257"", ""9.97291565"", ""9.93719959"", ""9.90417385"", ""9.92742348"", ""9.95345020"", ""9.89546680"", ""9.88903809"", ""9.90039635"", ""9.92160702"", ""9.85588932"", ""9.92727566"", ""9.87905979"", ""9.88434124"", ""9.91368198"", ""9.88496685"", ""9.88408947"", ""9.88359833"", ""9.87778568"", ""9.88010216"", ""9.87345982"", ""9.87749290"", ""9.86151218"", ""9.86152840"", ""9.85396576"", ""9.85670757"", ""9.86372852"", ""9.85125160"", ""9.86220646"", ""9.85669041"", ""9.85985088"", ""9.85715866"", ""9.85332680"", ""9.86311626"", ""9.86176682"", ""9.85279465"", ""9.85810566"", ""9.85591888"", ""9.85558319"", ""9.85987473"", ""9.85540485"", ""9.85579014"", ""9.85666275""]",,,,alt_ae,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,descend
m4_hourly_sym10_tiered_offset,TAE+Sym10V3AE_10s_ld32_bdEQ_descend,tiered_offset_ae,"['TrendAE', 'Symlet10WaveletV3AE']",Hourly,24,48,240,10,1,True,4,1139591951,8.998574,0.863775,293.026581,2686876.750000,0.425081,0.200048,0.145530,1619535,256,220.15,7,False,False,ReLU,EARLY_STOPPED,10.02990913,10.05101013,6.83050680,53,1.002104,False,"[""15.07459068"", ""13.37302494"", ""12.78118515"", ""12.35986233"", ""12.54405308"", ""12.41323853"", ""11.31397533"", ""11.80636692"", ""11.42465973"", ""11.26801968"", ""11.37164879"", ""11.35176754"", ""10.98067474"", ""11.62805748"", ""10.96366978"", ""10.97081375"", ""10.99158764"", ""10.85960388"", ""10.83224869"", ""10.84512901"", ""10.72980499"", ""10.62218952"", ""10.62734509"", ""10.60134506"", ""10.57714653"", ""10.72722626"", ""10.56132221"", ""10.54564762"", ""10.53486538"", ""10.55058575"", ""10.37762260"", ""10.50712395"", ""10.51576042"", ""10.39988708"", ""10.49555588"", ""10.43117237"", ""10.30976772"", ""10.25697422"", ""10.26502895"", ""10.26131344"", ""10.24408054"", ""10.30327225"", ""10.30662632"", ""10.22536659"", ""10.16187859"", ""10.19537926"", ""10.12933922"", ""10.21957779"", ""10.09264755"", ""10.21123791"", ""10.13338089"", ""10.17766857"", ""10.10628033"", ""10.02990913"", ""10.10838318"", ""10.13302517"", ""10.05659962"", ""10.14722252"", ""10.09100628"", ""10.06489658"", ""10.06604099"", ""10.05305195"", ""10.03225613"", ""10.08085728"", ""10.03415775"", ""10.06187248"", ""10.06190395"", ""10.06712723"", ""10.05101013""]",,,,alt_ae,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,descend
m4_hourly_sym10_tiered_offset,TAE+Sym10V3AE_10s_ld32_bdEQ_descend,tiered_offset_ae,"['TrendAE', 'Symlet10WaveletV3AE']",Hourly,24,48,240,10,1,True,5,950220921,8.745955,0.820651,170.478134,452167.312500,0.409208,0.192349,0.137903,1619535,256,286.53,10,False,False,ReLU,EARLY_STOPPED,9.96241093,9.97106647,6.73181105,76,1.000869,False,"[""15.60851765"", ""13.70111275"", ""13.18931389"", ""12.31138229"", ""12.36878490"", ""12.30810547"", ""11.69811916"", ""11.87681484"", ""11.61264896"", ""11.43483257"", ""11.77278805"", ""11.57966518"", ""11.37994099"", ""11.17627621"", ""10.95969486"", ""11.15234375"", ""11.01425171"", ""10.78018475"", ""11.12544346"", ""10.77598190"", ""10.83403015"", ""10.60559177"", ""10.58936405"", ""10.74765491"", ""10.65327644"", ""10.64176083"", ""10.58896065"", ""10.44430733"", ""10.54635620"", ""10.52869987"", ""10.32139778"", ""10.22433376"", ""10.32088566"", ""10.32968616"", ""10.23606586"", ""10.43784046"", ""10.24481297"", ""10.15272903"", ""10.16373062"", ""10.10221672"", ""10.11427116"", ""10.18349075"", ""10.11952591"", ""10.08025265"", ""10.07316208"", ""10.11764526"", ""10.06024837"", ""10.16681957"", ""10.07896900"", ""10.05290699"", ""10.10278320"", ""10.11948013"", ""10.02612209"", ""10.04708481"", ""10.14711189"", ""10.09707165"", ""10.00357342"", ""10.03126335"", ""9.99947071"", ""10.02167416"", ""10.05718803"", ""10.00564194"", ""10.04580402"", ""10.02841091"", ""10.03737164"", ""9.98917198"", ""10.00290775"", ""9.98814869"", ""10.00686741"", ""9.96506977"", ""9.99945354"", ""10.00063324"", ""9.99440670"", ""10.00236511"", ""9.97323513"", ""9.96686649"", ""9.96241093"", ""9.96367264"", ""9.98171043"", ""9.97656441"", ""9.96635437"", ""9.97081947"", ""9.99652386"", ""9.97543144"", ""9.97280025"", ""9.98003960"", ""9.96659279"", ""9.96763706"", ""9.97810555"", ""9.97321320"", ""9.97406960"", ""9.97106647""]",,,,alt_ae,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,descend
m4_hourly_sym10_tiered_offset,TAE+Sym10V3AE_10s_ld32_bdEQ_descend,tiered_offset_ae,"['TrendAE', 'Symlet10WaveletV3AE']",Hourly,24,48,240,10,1,True,6,12871775,9.159752,0.891186,219.948929,945272.562500,0.435188,0.202508,0.153364,1619535,256,253.26,8,False,False,ReLU,EARLY_STOPPED,10.17298698,10.18869495,7.61117649,64,1.001544,False,"[""14.55564022"", ""14.27010727"", ""13.50141907"", ""12.32345009"", ""11.55881405"", ""12.07832527"", ""12.07629490"", ""11.32349968"", ""11.82043648"", ""11.29452133"", ""11.30973148"", ""11.44808102"", ""11.40236855"", ""11.56222439"", ""11.00184155"", ""10.87980652"", ""11.04103661"", ""10.80652523"", ""10.99974442"", ""10.83921909"", ""10.83276463"", ""10.72224808"", ""10.85697746"", ""10.73220444"", ""10.52255917"", ""10.56015873"", ""10.54409504"", ""10.56065464"", ""10.59212112"", ""10.38277340"", ""10.37345219"", ""10.38082790"", ""10.46643353"", ""10.34167290"", ""10.34357262"", ""10.34000397"", ""10.39180088"", ""10.37998676"", ""10.39594555"", ""10.33090687"", ""10.33610153"", ""10.34453773"", ""10.27102757"", ""10.36526108"", ""10.27223015"", ""10.30554581"", ""10.31338310"", ""10.29814243"", ""10.24568558"", ""10.24086189"", ""10.31661701"", ""10.24728966"", ""10.23186779"", ""10.22700119"", ""10.24148464"", ""10.21358776"", ""10.20686150"", ""10.27759361"", ""10.25780869"", ""10.23716068"", ""10.20300579"", ""10.24850464"", ""10.20263863"", ""10.20175552"", ""10.17298698"", ""10.20633507"", ""10.18011665"", ""10.24147320"", ""10.21253681"", ""10.22942543"", ""10.22616005"", ""10.22272968"", ""10.20717430"", ""10.19715023"", ""10.20350456"", ""10.20878315"", ""10.19886875"", ""10.20871830"", ""10.18805408"", ""10.18869495""]",,,,alt_ae,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,descend
m4_hourly_sym10_tiered_offset,TAE+Sym10V3AE_10s_ld32_bdEQ_descend,tiered_offset_ae,"['TrendAE', 'Symlet10WaveletV3AE']",Hourly,24,48,240,10,1,True,7,141357620,9.048232,0.844421,244.724091,1414605.250000,0.422392,0.199558,0.146151,1619535,256,216.58,7,False,False,ReLU,EARLY_STOPPED,10.06795120,10.08412361,7.31869316,52,1.001606,False,"[""14.78416634"", ""13.28073502"", ""12.84129524"", ""12.13563728"", ""12.13703346"", ""12.14047241"", ""11.51098251"", ""11.69233704"", ""11.43169880"", ""11.64438534"", ""11.44587231"", ""11.29037380"", ""11.18362427"", ""11.03559017"", ""11.22712231"", ""10.96711636"", ""10.94631386"", ""10.72799873"", ""10.77467823"", ""10.72473431"", ""10.97460747"", ""10.75623989"", ""10.80938911"", ""10.80142212"", ""10.52719116"", ""10.64799309"", ""10.60628605"", ""10.37813377"", ""10.44228935"", ""10.46355343"", ""10.22494698"", ""10.39695454"", ""10.36716366"", ""10.13104439"", ""10.22492504"", ""10.27854347"", ""10.22531319"", ""10.34267521"", ""10.18898678"", ""10.17002964"", ""10.13461304"", ""10.07580757"", ""10.13378048"", ""10.12526035"", ""10.14200115"", ""10.09290981"", ""10.11996078"", ""10.13693142"", ""10.13387012"", ""10.10250092"", ""10.09589291"", ""10.11143112"", ""10.06795120"", ""10.10803986"", ""10.09702873"", ""10.08862686"", ""10.11786079"", ""10.09938049"", ""10.08769131"", ""10.08870602"", ""10.08343697"", ""10.07705879"", ""10.08589363"", ""10.06890774"", ""10.08034611"", ""10.09020901"", ""10.09652138"", ""10.08412361""]",,,,alt_ae,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,descend
m4_hourly_sym10_tiered_offset,TAE+Sym10V3AE_10s_ld32_bdEQ_descend,tiered_offset_ae,"['TrendAE', 'Symlet10WaveletV3AE']",Hourly,24,48,240,10,1,True,8,2129723939,8.966047,0.837713,242.575958,1207194.000000,0.418756,0.202432,0.151296,1619535,256,239.10,8,False,False,ReLU,EARLY_STOPPED,9.93455982,9.95660782,6.75901413,60,1.002219,False,"[""14.94422531"", ""13.72264481"", ""12.71083355"", ""12.64777470"", ""12.19359493"", ""11.97741604"", ""11.80227757"", ""11.73666096"", ""11.79342079"", ""11.52942657"", ""11.25597858"", ""11.31955338"", ""11.23163795"", ""11.17911625"", ""10.86466599"", ""11.44829750"", ""10.99991131"", ""10.79133320"", ""10.81866360"", ""10.93371391"", ""10.52234173"", ""10.61757660"", ""10.50067139"", ""10.55028820"", ""10.52018356"", ""10.37470150"", ""10.52050304"", ""10.47365952"", ""10.36422443"", ""10.26138687"", ""10.30331802"", ""10.20526600"", ""10.36091137"", ""10.31942558"", ""10.11866570"", ""10.29642773"", ""10.12590981"", ""10.11321735"", ""10.21582699"", ""10.10131168"", ""10.06433010"", ""10.08025742"", ""10.05254936"", ""10.12415123"", ""10.11267948"", ""10.05452919"", ""10.09256744"", ""10.04496861"", ""10.03409481"", ""9.98220253"", ""10.02388668"", ""10.01037693"", ""9.98644352"", ""10.04683018"", ""10.03398228"", ""9.99354458"", ""9.99889565"", ""9.96512222"", ""10.00341988"", ""10.00775719"", ""9.93455982"", ""9.96680641"", ""9.95277309"", ""9.98415756"", ""9.96147251"", ""9.96361732"", ""9.99608803"", ""9.97246838"", ""9.96455669"", ""9.96529675"", ""9.95879841"", ""9.95444870"", ""9.95416832"", ""9.95273018"", ""9.94452477"", ""9.95660782""]",,,,alt_ae,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,descend
m4_hourly_sym10_tiered_offset,TAE+Sym10V3AE_10s_ld32_bdEQ_descend,tiered_offset_ae,"['TrendAE', 'Symlet10WaveletV3AE']",Hourly,24,48,240,10,1,True,9,265159086,9.112932,0.841117,244.231277,1078665.375000,0.423461,0.202727,0.152657,1619535,256,260.63,9,False,False,ReLU,EARLY_STOPPED,9.83812428,9.84610844,6.66955566,67,1.000812,False,"[""14.65877724"", ""13.64775181"", ""12.86007786"", ""12.56871128"", ""12.07420540"", ""12.55227947"", ""11.67680740"", ""11.97367191"", ""12.00021267"", ""11.65630150"", ""11.23243237"", ""11.15736771"", ""11.15057659"", ""11.12901402"", ""10.92063904"", ""11.13149548"", ""10.90177631"", ""11.13690376"", ""10.84058094"", ""10.63702297"", ""10.95022583"", ""10.84928989"", ""10.75687504"", ""10.65985298"", ""10.54158497"", ""10.45783424"", ""10.57319832"", ""10.57116413"", ""10.44984341"", ""10.37968445"", ""10.25098228"", ""10.33987808"", ""10.34732914"", ""10.14169025"", ""10.19446850"", ""10.16552544"", ""10.20482826"", ""10.12957573"", ""10.04556274"", ""10.12067986"", ""10.13725662"", ""10.09049988"", ""9.99732399"", ""10.12022686"", ""9.99137020"", ""10.02637100"", ""10.06508064"", ""9.99549961"", ""9.92756462"", ""9.99524117"", ""9.98720646"", ""9.95421791"", ""9.96769238"", ""9.92414856"", ""9.94159889"", ""9.91093159"", ""9.87096882"", ""9.90025043"", ""9.95113277"", ""9.85983372"", ""9.84738255"", ""9.88951874"", ""9.88623142"", ""9.89550400"", ""9.88062286"", ""9.89025497"", ""9.85007954"", ""9.83812428"", ""9.85081673"", ""9.84792328"", ""9.85210514"", ""9.86051655"", ""9.84367943"", ""9.84555626"", ""9.85879803"", ""9.85295200"", ""9.84251308"", ""9.84258652"", ""9.84802532"", ""9.84059143"", ""9.84854221"", ""9.84990788"", ""9.84610844""]",,,,alt_ae,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,descend
m4_hourly_sym10_tiered_offset,TW_10s_td3_sym10_bdEQ_ascend,tiered_offset_tw,['TrendWavelet'],Hourly,24,48,240,10,1,True,0,115037608,9.045958,0.831572,225.438034,988971.375000,0.419647,0.203852,0.155265,2785526,256,304.79,9,False,False,ReLU,EARLY_STOPPED,9.79248810,9.80499840,5.74677420,65,1.001278,False,"[""15.33667660"", ""13.98623466"", ""14.26102924"", ""12.64642334"", ""12.93985367"", ""12.34839058"", ""12.14818668"", ""12.47764778"", ""11.54716396"", ""11.88448238"", ""11.48644161"", ""11.07827473"", ""11.50359058"", ""11.43821430"", ""10.74568367"", ""10.91156197"", ""10.84085083"", ""10.51229000"", ""10.56875801"", ""10.46271133"", ""10.49090385"", ""10.59667301"", ""10.54962540"", ""10.17595577"", ""10.42948151"", ""10.29309273"", ""10.26951313"", ""10.16675186"", ""10.22942829"", ""10.38380051"", ""10.05034637"", ""10.14647484"", ""10.15663242"", ""10.04032135"", ""9.97751713"", ""9.97028351"", ""9.95526886"", ""10.00922203"", ""9.99150085"", ""9.94860935"", ""9.92449474"", ""9.92709732"", ""10.00286388"", ""9.88958740"", ""9.91561604"", ""9.91032982"", ""9.88116932"", ""9.86337852"", ""9.86598301"", ""9.87624264"", ""9.83820820"", ""9.81557178"", ""9.81140327"", ""9.81934547"", ""9.83386707"", ""9.79477024"", ""9.82470798"", ""9.85305500"", ""9.83867168"", ""9.80043602"", ""9.83295536"", ""9.81286621"", ""9.80563641"", ""9.83269787"", ""9.79676723"", ""9.79248810"", ""9.79551601"", ""9.82124710"", ""9.81074524"", ""9.82291889"", ""9.80992699"", ""9.79959106"", ""9.81013680"", ""9.81582928"", ""9.81432056"", ""9.81813908"", ""9.81575298"", ""9.81607151"", ""9.81325340"", ""9.80724430"", ""9.80499840""]",,,,trendwavelet,TrendWavelet,RootBlock,homogeneous,sym10,eq_fcast,,3,False,ascend
