experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,generic_dim_cfg,block_type,backbone
generic_dim_sweep_r3,TWG_coif2_bd6_td3_gd5_n20,stack_depth_sweep,['TrendWaveletGeneric'],Yearly,1,6,30,20,1,True,1,43,13.483399,3.085504,832.597290,3283122.000000,0.800750,0.713713,1.849242,4181800,256,23.84,34,False,False,ReLU,EARLY_STOPPED,13.64203644,14.45338345,9.88052464,23,1.059474,False,"[""54.96012115"", ""27.02650452"", ""19.51201630"", ""17.77121925"", ""18.39100075"", ""15.77672672"", ""15.11418629"", ""16.01820183"", ""14.48186302"", ""15.39401245"", ""14.42300701"", ""14.21327591"", ""15.86959648"", ""14.56829166"", ""14.45865059"", ""14.24130344"", ""14.58107567"", ""13.92344189"", ""13.83915997"", ""13.87476540"", ""13.81550694"", ""13.69032097"", ""13.77918434"", ""13.64203644"", ""13.76097584"", ""14.08952141"", ""14.71434498"", ""14.43836308"", ""15.38752270"", ""14.76437187"", ""14.55110836"", ""13.90682888"", ""13.85857868"", ""14.45338345""]",3,5,TrendWaveletGeneric,RootBlock
generic_dim_sweep_r3,TWG_coif2_bd6_td3_gd5_n20,stack_depth_sweep,['TrendWaveletGeneric'],Yearly,1,6,30,20,1,True,0,42,13.474848,3.086660,833.076294,3293402.000000,0.800633,0.714129,1.857517,4181800,256,32.74,50,False,False,ReLU,MAX_EPOCHS,13.53407764,13.57814026,9.25789833,44,1.003256,False,"[""48.19403076"", ""24.48020363"", ""18.50410652"", ""17.25704765"", ""18.15445137"", ""15.22354507"", ""14.55394936"", ""16.07786942"", ""14.60589981"", ""17.31251144"", ""17.57197380"", ""16.97895050"", ""14.83798885"", ""14.36922264"", ""13.96032429"", ""14.00603390"", ""13.79078007"", ""14.58506012"", ""13.80795670"", ""13.95136929"", ""13.87377548"", ""13.86922169"", ""14.67378902"", ""13.80294609"", ""14.09953403"", ""13.78639507"", ""14.47894001"", ""13.74510765"", ""15.99219036"", ""14.96448612"", ""14.58936787"", ""13.86338615"", ""13.67281532"", ""15.19867134"", ""13.70773602"", ""13.59945393"", ""14.15839100"", ""13.57905388"", ""13.89174557"", ""13.69045067"", ""13.60516548"", ""13.90966320"", ""14.04571915"", ""13.54412460"", ""13.53407764"", ""13.59101391"", ""13.70813274"", ""13.66372395"", ""13.59435463"", ""13.57814026""]",3,5,TrendWaveletGeneric,RootBlock
generic_dim_sweep_r3,TWG_coif2_bd6_td3_gd5_n20,stack_depth_sweep,['TrendWaveletGeneric'],Yearly,1,6,30,20,1,True,2,44,14.027369,3.261874,858.854492,3301947.250000,0.839583,0.754687,1.973847,4181800,256,14.36,20,False,False,ReLU,EARLY_STOPPED,14.18235874,14.98210621,10.70302010,9,1.056390,False,"[""64.08306122"", ""26.48026085"", ""21.32241249"", ""17.69902039"", ""15.96599770"", ""16.09367561"", ""15.38487053"", ""15.17707729"", ""15.81973743"", ""14.18235874"", ""14.30544281"", ""15.92542267"", ""14.97824192"", ""14.52834606"", ""19.99861145"", ""15.93405437"", ""15.03317642"", ""16.63003349"", ""17.56991196"", ""14.98210621""]",3,5,TrendWaveletGeneric,RootBlock
generic_dim_sweep_r3,TWGAE_coif2_bd6_td3_ld16_gd5_n15,stack_depth_sweep,['TrendWaveletGenericAE'],Yearly,1,6,30,15,1,True,0,42,13.564350,3.101332,835.101990,3296990.750000,0.805218,0.721606,1.883179,675150,256,30.25,48,False,False,ReLU,EARLY_STOPPED,13.63103294,13.68260193,9.42229557,37,1.003783,False,"[""38.84277344"", ""43.12473297"", ""26.62119865"", ""24.09576035"", ""23.39543533"", ""19.85750198"", ""17.80458832"", ""16.20882416"", ""15.66996098"", ""16.34059906"", ""14.95232868"", ""14.54545116"", ""14.48213577"", ""14.20489979"", ""14.52513599"", ""13.96201515"", ""14.11688423"", ""14.70601463"", ""13.87109470"", ""13.83992004"", ""15.92393303"", ""14.09202003"", ""14.05151463"", ""13.84669113"", ""13.77449608"", ""14.84106922"", ""14.24762535"", ""14.86057758"", ""13.84951496"", ""14.55274487"", ""13.84051323"", ""14.15593338"", ""13.77320290"", ""13.71101189"", ""14.21084690"", ""13.69367409"", ""14.55829334"", ""13.63103294"", ""13.69609737"", ""13.72472668"", ""13.68748188"", ""13.65325451"", ""13.80338192"", ""13.64756775"", ""13.70550537"", ""13.66757202"", ""13.67954922"", ""13.68260193""]",3,5,TrendWaveletGenericAE,AERootBlock
generic_dim_sweep_r3,TWGAE_coif2_bd6_td3_ld16_gd5_n15,stack_depth_sweep,['TrendWaveletGenericAE'],Yearly,1,6,30,15,1,True,1,43,13.556443,3.097323,832.725891,3276307.000000,0.804471,0.723675,1.887509,675150,256,30.28,48,False,False,ReLU,EARLY_STOPPED,13.69543076,13.70037937,9.41029835,37,1.000361,False,"[""37.86958694"", ""39.03240967"", ""26.39917946"", ""24.49094772"", ""21.87636948"", ""19.75234985"", ""17.46727753"", ""16.52950859"", ""15.89426994"", ""15.80941486"", ""16.58297729"", ""15.04664230"", ""14.62759781"", ""14.42973804"", ""14.99720955"", ""14.90406704"", ""14.97259331"", ""14.17395210"", ""15.33034420"", ""14.17402744"", ""14.60192490"", ""14.11139679"", ""14.27693367"", ""13.90559959"", ""14.16499615"", ""13.92121887"", ""14.30578518"", ""13.82171345"", ""14.13517284"", ""13.78843498"", ""14.18412590"", ""13.73163891"", ""14.14068222"", ""13.72828579"", ""14.08866024"", ""13.69710445"", ""13.90703487"", ""13.69543076"", ""13.81999683"", ""13.70442486"", ""13.74141979"", ""13.74764633"", ""13.73372936"", ""13.70203781"", ""13.72761250"", ""13.71743870"", ""13.71210766"", ""13.70037937""]",3,5,TrendWaveletGenericAE,AERootBlock
generic_dim_sweep_r3,TWGAE_coif2_bd6_td3_ld16_gd5_n15,stack_depth_sweep,['TrendWaveletGenericAE'],Yearly,1,6,30,15,1,True,2,44,13.532376,3.096552,836.710693,3331925.000000,0.803638,0.718290,1.873107,675150,256,31.79,50,False,False,ReLU,MAX_EPOCHS,13.65926456,13.75756264,9.38553238,40,1.007196,False,"[""51.24175644"", ""38.64219284"", ""27.40114594"", ""24.48363304"", ""24.11173630"", ""19.99073792"", ""18.23037910"", ""17.67142868"", ""16.22739792"", ""17.25968170"", ""15.40152073"", ""14.95166397"", ""14.73313999"", ""14.56865215"", ""14.34767628"", ""14.76759148"", ""14.13998795"", ""14.40103531"", ""15.07894611"", ""14.07561016"", ""13.96705818"", ""13.98518658"", ""14.09599495"", ""14.35308743"", ""13.86261559"", ""13.85304165"", ""14.00245094"", ""14.34329033"", ""13.77591610"", ""13.85296917"", ""14.00339127"", ""13.87750530"", ""13.74633789"", ""13.67432594"", ""14.10312080"", ""13.86401463"", ""13.71775532"", ""13.71331882"", ""13.74849415"", ""13.97407436"", ""13.65926456"", ""13.72297192"", ""13.91450119"", ""13.72221756"", ""13.76252747"", ""13.75462246"", ""13.72840118"", ""13.73706150"", ""13.75517654"", ""13.75756264""]",3,5,TrendWaveletGenericAE,AERootBlock
generic_dim_sweep_r3,TWGAE_coif2_bd6_td3_ld16_gd5_n20,stack_depth_sweep,['TrendWaveletGenericAE'],Yearly,1,6,30,20,1,True,0,42,13.513686,3.088571,832.308105,3283643.250000,0.802062,0.718560,1.875192,900200,256,32.52,50,False,False,ReLU,EARLY_STOPPED,13.57799721,13.64350033,9.26876068,39,1.004824,False,"[""33.64288330"", ""38.39762115"", ""26.68380737"", ""24.92473984"", ""20.98653984"", ""18.57279015"", ""16.31513786"", ""15.52936649"", ""15.27323341"", ""15.07258415"", ""14.46493721"", ""14.37844944"", ""15.19135094"", ""14.06322384"", ""13.97364712"", ""14.62763882"", ""14.15555000"", ""14.43267345"", ""14.98586655"", ""13.98964787"", ""13.79637527"", ""13.76381016"", ""14.29424286"", ""13.75586319"", ""14.10591888"", ""14.34995079"", ""13.75716972"", ""13.83911991"", ""13.79077148"", ""13.64521503"", ""13.73878670"", ""13.63992214"", ""14.28818512"", ""13.89813137"", ""14.19657707"", ""13.63933182"", ""14.02759743"", ""13.58888149"", ""13.87360096"", ""13.57799721"", ""13.66551590"", ""13.64067078"", ""13.67355442"", ""13.63305855"", ""13.66806221"", ""13.62269115"", ""13.69934273"", ""13.64393520"", ""13.64016056"", ""13.64350033""]",3,5,TrendWaveletGenericAE,AERootBlock
generic_dim_sweep_r3,TWGAE_coif2_bd6_td3_ld16_gd5_n20,stack_depth_sweep,['TrendWaveletGenericAE'],Yearly,1,6,30,20,1,True,1,43,13.530964,3.077173,830.506531,3273060.750000,0.801157,0.718543,1.883625,900200,256,32.55,50,False,False,ReLU,MAX_EPOCHS,13.65261936,13.68468094,9.39495659,44,1.002348,False,"[""32.40840912"", ""38.41100311"", ""26.92974472"", ""24.93764687"", ""21.61505508"", ""19.07079124"", ""16.76319695"", ""15.94584751"", ""15.62154484"", ""16.33345222"", ""14.85823536"", ""14.63641834"", ""14.58871078"", ""14.85661697"", ""14.64680195"", ""14.67846012"", ""14.72113705"", ""15.91627216"", ""14.50523949"", ""15.85609150"", ""14.31682301"", ""14.99511909"", ""14.31873417"", ""14.80093193"", ""14.46181488"", ""15.02134418"", ""13.91705704"", ""14.52532101"", ""13.90548325"", ""14.54973793"", ""13.85703373"", ""14.28675365"", ""13.77170372"", ""14.22993374"", ""13.73766708"", ""14.12126541"", ""13.67340374"", ""13.91578579"", ""13.66007042"", ""13.84795952"", ""13.66106415"", ""13.75151253"", ""13.67503834"", ""13.77005005"", ""13.65261936"", ""13.68758869"", ""13.72048473"", ""13.68663597"", ""13.68047142"", ""13.68468094""]",3,5,TrendWaveletGenericAE,AERootBlock
generic_dim_sweep_r3,TWGAE_coif2_bd6_td3_ld16_gd5_n20,stack_depth_sweep,['TrendWaveletGenericAE'],Yearly,1,6,30,20,1,True,2,44,13.470236,3.080658,832.790100,3321155.500000,0.799737,0.715015,1.870969,900200,256,31.39,48,False,False,ReLU,EARLY_STOPPED,13.64080334,13.71540737,9.38698769,37,1.005469,False,"[""37.11468506"", ""38.43185425"", ""26.05775452"", ""24.62601852"", ""20.18213272"", ""17.46307564"", ""15.76024151"", ""16.46703148"", ""16.24401093"", ""14.95137215"", ""14.80360603"", ""14.67875099"", ""14.78394318"", ""14.41915512"", ""13.98228836"", ""14.79943371"", ""15.49596500"", ""15.41991043"", ""14.17804337"", ""14.08386517"", ""14.67171764"", ""13.98115921"", ""14.01727200"", ""13.91744518"", ""14.17329884"", ""13.86094284"", ""14.23621750"", ""13.76430798"", ""13.83159351"", ""13.70411110"", ""14.42044926"", ""13.76681137"", ""13.86060238"", ""13.70584011"", ""13.97240448"", ""13.68064117"", ""14.08383560"", ""13.64080334"", ""13.69545078"", ""13.70454311"", ""13.69534683"", ""13.66897869"", ""13.77675533"", ""13.64711094"", ""13.71773911"", ""13.70934677"", ""13.69167709"", ""13.71540737""]",3,5,TrendWaveletGenericAE,AERootBlock
generic_dim_sweep_r3,TWGAELG_coif2_bd6_td3_ld16_gd5_n20,stack_depth_sweep,['TrendWaveletGenericAELG'],Yearly,1,6,30,20,1,True,0,42,13.941773,3.262517,865.224915,3405766.750000,0.837045,0.744301,1.913414,900520,256,20.74,31,False,False,ReLU,EARLY_STOPPED,13.68674755,13.73249149,9.47151661,20,1.003342,False,"[""44.91957855"", ""45.80697250"", ""27.30123901"", ""24.51670647"", ""24.76383209"", ""20.31334114"", ""18.26280022"", ""16.44919586"", ""15.88297176"", ""15.56601524"", ""14.74502277"", ""14.35755539"", ""14.27532864"", ""14.18703842"", ""14.14495277"", ""14.07071018"", ""13.89780807"", ""13.85706234"", ""14.05104446"", ""14.50152874"", ""13.68674755"", ""13.84770679"", ""14.45113564"", ""14.17130566"", ""13.74037743"", ""14.91350174"", ""14.26880932"", ""15.72393513"", ""13.87401485"", ""13.99657440"", ""13.73249149""]",3,5,TrendWaveletGenericAELG,AERootBlockLG
generic_dim_sweep_r3,TWGAELG_coif2_bd6_td3_ld16_gd5_n20,stack_depth_sweep,['TrendWaveletGenericAELG'],Yearly,1,6,30,20,1,True,1,43,13.485055,3.067095,829.077393,3280842.000000,0.798484,0.714299,1.865929,900520,256,32.77,50,False,False,ReLU,MAX_EPOCHS,13.62201405,13.67248535,9.34381485,41,1.003705,False,"[""43.55974960"", ""42.88503265"", ""26.48989487"", ""24.06390953"", ""24.34297562"", ""20.33073235"", ""18.01225090"", ""16.33507347"", ""16.56326294"", ""15.78566551"", ""15.20455456"", ""14.79168987"", ""14.90030575"", ""14.56776047"", ""14.20222378"", ""14.27809143"", ""14.25021172"", ""15.22518349"", ""14.01351452"", ""13.98845005"", ""13.84371567"", ""14.30626392"", ""14.17250633"", ""13.73362732"", ""13.69387531"", ""13.92942619"", ""14.34072113"", ""13.71949959"", ""13.73600101"", ""13.68932915"", ""13.97447014"", ""13.67361546"", ""13.65677071"", ""14.06937504"", ""13.67405605"", ""14.05701256"", ""13.64254379"", ""13.66633606"", ""13.85192966"", ""13.67611694"", ""13.70826054"", ""13.62201405"", ""13.80356693"", ""13.63120556"", ""13.73371029"", ""13.64683247"", ""13.64386177"", ""13.69429111"", ""13.68124485"", ""13.67248535""]",3,5,TrendWaveletGenericAELG,AERootBlockLG
generic_dim_sweep_r3,TWGAELG_coif2_bd6_td3_ld16_gd5_n20,stack_depth_sweep,['TrendWaveletGenericAELG'],Yearly,1,6,30,20,1,True,2,44,13.521184,3.092627,835.289246,3336342.250000,0.802802,0.716788,1.874236,900520,256,31.89,49,False,False,ReLU,EARLY_STOPPED,13.59306431,13.71819401,9.37528133,38,1.009205,False,"[""51.68752670"", ""40.66517639"", ""28.53928185"", ""24.72024536"", ""23.92706871"", ""20.08060837"", ""18.13360405"", ""16.91036987"", ""15.77770138"", ""15.72314167"", ""15.92452335"", ""14.95785427"", ""15.21825027"", ""14.41547012"", ""14.55108738"", ""14.31628895"", ""14.05721188"", ""14.21766949"", ""14.31467628"", ""14.09091473"", ""14.16199684"", ""13.84525585"", ""13.86787319"", ""13.82199860"", ""13.78298187"", ""14.16593170"", ""13.77772713"", ""13.72259331"", ""13.90469742"", ""13.90849972"", ""13.75046921"", ""13.71722031"", ""13.68948746"", ""13.74534416"", ""13.86748600"", ""13.61873913"", ""13.79844189"", ""13.82603645"", ""13.59306431"", ""13.86991310"", ""13.66492653"", ""13.70165062"", ""13.79727554"", ""13.62000370"", ""13.77524281"", ""13.69624615"", ""13.63726807"", ""13.69276810"", ""13.71819401""]",3,5,TrendWaveletGenericAELG,AERootBlockLG
