experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,basis_dim,basis_offset,trend_thetas_dim_cfg,wavelet_family,bd_label,latent_dim_cfg,meta_predicted_best,meta_convergence_score
wavelet_v3aelg_trendaelg_study_m4_r1,DB2_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB2WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,16.179272,3.881879,980.063538,3715248.250000,0.983431,0.891626,2.391629,1044825,48.89,10,False,False,ReLU,MAX_EPOCHS,16.28472519,16.28472519,12.59619713,9,1.000000,False,"[""90.06112671"", ""35.05183411"", ""31.91317368"", ""28.74188232"", ""24.99701691"", ""23.49366379"", ""20.34690094"", ""18.56522942"", ""17.71702194"", ""16.28472519""]",1,30,0,5,DB2WaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB2_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB2WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,18.861649,4.895787,1127.251099,4174075.250000,1.193068,1.208443,4.244186,1003855,49.99,10,False,False,ReLU,MAX_EPOCHS,17.77720833,19.19150734,12.86888885,8,1.079557,False,"[""96.42326355"", ""37.32761002"", ""33.93836975"", ""29.14416122"", ""25.12105942"", ""23.98276711"", ""20.42267227"", ""19.53771782"", ""17.77720833"", ""19.19150734""]",1,15,0,3,DB2WaveletV3AELG,lt_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB2_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB2WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,15.482142,3.605143,926.024353,3463155.750000,0.927283,0.825764,2.162792,1003855,58.21,10,False,False,ReLU,MAX_EPOCHS,15.91514969,15.91514969,12.24557972,9,1.000000,False,"[""83.67189789"", ""32.07434464"", ""31.89466095"", ""26.88072014"", ""24.29558182"", ""22.49769211"", ""20.78045464"", ""18.53835678"", ""17.41480255"", ""15.91514969""]",1,15,0,3,DB2WaveletV3AELG,lt_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB2_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB2WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,15.546569,3.551809,916.895020,3498999.750000,0.922544,0.840434,2.323493,1003855,46.90,10,False,False,ReLU,MAX_EPOCHS,16.59562492,16.59562492,12.74796104,9,1.000000,False,"[""101.94017029"", ""38.83591461"", ""33.51195145"", ""30.96157074"", ""25.17755890"", ""24.27293968"", ""21.17003059"", ""19.20594788"", ""17.59555817"", ""16.59562492""]",1,15,0,3,DB2WaveletV3AELG,lt_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB2_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB2WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,16.336359,3.846796,958.712158,3606192.500000,0.983823,0.927087,2.655927,1006425,46.24,10,False,False,ReLU,MAX_EPOCHS,17.37132263,17.37132263,12.64422798,9,1.000000,False,"[""100.35587311"", ""37.58672714"", ""34.49492645"", ""29.44988823"", ""25.95444870"", ""25.91428185"", ""23.33991051"", ""20.18855286"", ""19.64010811"", ""17.37132263""]",1,15,0,5,DB2WaveletV3AELG,lt_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB2_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB2WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,16.158413,3.670117,951.662231,3632122.000000,0.956149,0.852291,2.300896,1006425,46.12,10,False,False,ReLU,MAX_EPOCHS,18.04895592,18.04895592,13.69043255,9,1.000000,False,"[""89.60341644"", ""33.33516312"", ""34.12562180"", ""27.94669342"", ""24.78240013"", ""24.18877983"", ""22.22029305"", ""20.60434151"", ""18.48753357"", ""18.04895592""]",1,15,0,5,DB2WaveletV3AELG,lt_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB2_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB2WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,16.299313,3.959819,988.635620,3702801.500000,0.996910,0.935694,2.756949,1006425,54.44,10,False,False,ReLU,MAX_EPOCHS,16.29619980,16.29619980,12.00841427,9,1.000000,False,"[""71.76118469"", ""31.16250038"", ""33.95235062"", ""26.87195015"", ""25.40737152"", ""22.32551956"", ""19.53832436"", ""19.21589279"", ""18.49428749"", ""16.29619980""]",1,15,0,5,DB2WaveletV3AELG,lt_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB3_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB3WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.567210,3.483941,916.378845,3500385.000000,0.914636,0.816942,2.189170,980815,50.17,10,False,False,ReLU,MAX_EPOCHS,17.50043869,17.50043869,12.94405270,9,1.000000,False,"[""97.38480377"", ""38.28448868"", ""31.86713791"", ""31.02682877"", ""24.87775993"", ""23.50899506"", ""21.26135445"", ""19.32908440"", ""17.66744804"", ""17.50043869""]",1,6,0,3,DB3WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB3_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB3WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,16.273912,3.930121,983.013794,3671405.750000,0.992396,0.921005,2.625188,980815,50.35,10,False,False,ReLU,MAX_EPOCHS,16.62922859,16.62922859,11.98147869,9,1.000000,False,"[""94.80274200"", ""37.28334808"", ""34.28578186"", ""31.01979256"", ""25.10259247"", ""23.35727692"", ""21.26327324"", ""20.41723251"", ""18.29883385"", ""16.62922859""]",1,6,0,3,DB3WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB3_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB3WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,15.131696,3.370056,897.242676,3443877.500000,0.886983,0.790950,2.121968,980815,45.65,10,False,False,ReLU,MAX_EPOCHS,16.09230995,16.09230995,12.51674747,9,1.000000,False,"[""105.70085907"", ""40.96236038"", ""31.54683876"", ""31.81493950"", ""25.39639854"", ""23.56775475"", ""20.59613228"", ""18.72230148"", ""17.27470398"", ""16.09230995""]",1,6,0,3,DB3WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB3_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB3WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.235673,3.384886,904.779602,3481456.000000,0.892030,0.796682,2.118719,983385,48.72,10,False,False,ReLU,MAX_EPOCHS,16.81834602,16.81834602,12.89158154,9,1.000000,False,"[""99.07685852"", ""38.26221085"", ""29.94627953"", ""29.19990158"", ""24.69342995"", ""23.03663063"", ""20.91801071"", ""20.46168327"", ""18.24552155"", ""16.81834602""]",1,6,0,5,DB3WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB3_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB3WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,16.606220,3.943707,987.313843,3765499.500000,1.004273,0.945153,2.813956,983385,53.60,10,False,False,ReLU,MAX_EPOCHS,18.45407104,18.45407104,13.27235413,9,1.000000,False,"[""80.86674500"", ""32.57398987"", ""34.66897964"", ""28.64254379"", ""24.58786774"", ""23.89303207"", ""21.77430916"", ""22.81092453"", ""19.11016083"", ""18.45407104""]",1,6,0,5,DB3WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB3_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB3WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,16.355894,3.764356,954.875244,3627701.000000,0.974048,0.900215,2.593410,983385,65.29,10,False,False,ReLU,MAX_EPOCHS,18.21826553,18.21826553,13.14822006,9,1.000000,False,"[""92.41702271"", ""36.68499756"", ""34.04433441"", ""29.60427475"", ""24.91602516"", ""23.85631561"", ""21.98080254"", ""19.40687943"", ""19.37285614"", ""18.21826553""]",1,6,0,5,DB3WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB3_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB3WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,16.986715,4.033087,1002.206055,3773522.000000,1.027160,0.979535,2.928800,970575,47.98,10,False,False,ReLU,MAX_EPOCHS,17.91022110,17.91022110,13.29177761,9,1.000000,False,"[""114.54172516"", ""51.69602585"", ""36.27374649"", ""39.95166397"", ""28.59255791"", ""25.28418541"", ""22.29562187"", ""22.48557281"", ""19.97734642"", ""17.91022110""]",1,4,0,3,DB3WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB3_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB3WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,18.915867,4.780743,1104.000610,4024716.250000,1.180253,1.187463,4.051049,970575,46.57,10,False,False,ReLU,MAX_EPOCHS,18.75863647,18.75863647,14.11422348,9,1.000000,False,"[""103.36116028"", ""51.31298828"", ""36.34173965"", ""36.62203217"", ""26.85869598"", ""24.46135139"", ""21.63665581"", ""21.99483681"", ""19.66727257"", ""18.75863647""]",1,4,0,3,DB3WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB3_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB3WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,17.564903,4.225281,1029.286621,3816170.000000,1.069032,1.022476,3.047604,970575,41.87,10,False,False,ReLU,MAX_EPOCHS,17.74405861,17.74405861,13.10735321,9,1.000000,False,"[""100.69268799"", ""50.26745224"", ""38.23564148"", ""36.99766159"", ""27.43288803"", ""24.00511742"", ""21.78860283"", ""19.81302071"", ""18.50914574"", ""17.74405861""]",1,4,0,3,DB3WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB3_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB3WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,17.620369,4.191325,1029.323242,3931803.250000,1.066456,1.024013,3.258644,973145,48.67,10,False,False,ReLU,MAX_EPOCHS,19.40057182,19.40057182,14.40802956,9,1.000000,False,"[""97.34020996"", ""44.28627014"", ""39.60858154"", ""35.78998184"", ""26.99413681"", ""24.66602516"", ""22.81715584"", ""22.88809967"", ""20.74408150"", ""19.40057182""]",1,4,0,5,DB3WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB3_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB3WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,18.856863,4.809182,1122.952759,4174990.750000,1.182026,1.177832,3.999118,973145,51.58,10,False,False,ReLU,MAX_EPOCHS,18.21314621,18.21314621,13.51457977,9,1.000000,False,"[""93.46577454"", ""44.77521896"", ""36.93447876"", ""36.41655731"", ""26.14971542"", ""24.16111183"", ""21.86955261"", ""20.01214409"", ""18.88129997"", ""18.21314621""]",1,4,0,5,DB3WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB3_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB3WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,18.680876,4.547084,1089.266357,4163373.750000,1.143665,1.157281,4.072045,973145,61.20,10,False,False,ReLU,MAX_EPOCHS,19.81319427,19.81319427,14.59204102,9,1.000000,False,"[""109.78542328"", ""53.21074295"", ""37.14886856"", ""39.72116089"", ""29.84449768"", ""25.87297249"", ""24.47500610"", ""22.59666443"", ""20.87801361"", ""19.81319427""]",1,4,0,5,DB3WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB3_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB3WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.892337,3.634293,935.298828,3543733.250000,0.943501,0.855678,2.362119,1042255,44.23,10,False,False,ReLU,MAX_EPOCHS,16.93309593,16.93309593,12.99996853,9,1.000000,False,"[""95.67301941"", ""34.06839752"", ""32.42583466"", ""27.19775772"", ""24.34664154"", ""23.01188278"", ""21.88206482"", ""19.47369003"", ""17.65127563"", ""16.93309593""]",1,30,0,3,DB3WaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB3_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB3WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,15.178969,3.470000,912.304321,3455421.000000,0.901004,0.799740,2.104502,1042255,51.43,10,False,False,ReLU,MAX_EPOCHS,15.61522293,15.61522293,11.75712299,9,1.000000,False,"[""83.70448303"", ""32.86951828"", ""34.41091919"", ""27.34208488"", ""24.64439964"", ""23.00252914"", ""20.54817009"", ""18.70430946"", ""17.47488022"", ""15.61522293""]",1,30,0,3,DB3WaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB3_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB3WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,16.176008,3.841442,974.872437,3622075.750000,0.978243,0.874376,2.331285,1042255,49.83,10,False,False,ReLU,MAX_EPOCHS,16.20355797,16.20355797,12.95602608,9,1.000000,False,"[""96.42495728"", ""35.15063858"", ""27.44216347"", ""28.24684715"", ""24.02010918"", ""22.04949951"", ""20.41977119"", ""19.11980438"", ""18.90622902"", ""16.20355797""]",1,30,0,3,DB3WaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB3_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB3WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,16.200483,3.916754,983.599060,3679090.750000,0.988468,0.892967,2.342595,1044825,51.35,10,False,False,ReLU,MAX_EPOCHS,15.98113060,15.98113060,12.56122398,9,1.000000,False,"[""83.68290710"", ""34.15953064"", ""29.81823158"", ""27.91295433"", ""24.61327744"", ""22.03363991"", ""21.10111618"", ""19.13614655"", ""16.87677765"", ""15.98113060""]",1,30,0,5,DB3WaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB3_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB3WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,15.493496,3.558660,922.268982,3508316.000000,0.921782,0.835077,2.274306,1044825,43.86,10,False,False,ReLU,MAX_EPOCHS,16.37256813,16.37256813,12.26270199,9,1.000000,False,"[""74.83112335"", ""30.18782806"", ""33.23406219"", ""26.11105156"", ""24.84369850"", ""22.33308792"", ""20.43181419"", ""19.49662590"", ""18.27001953"", ""16.37256813""]",1,30,0,5,DB3WaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB3_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB3WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,16.545473,4.061047,985.240112,3691780.500000,1.017178,0.961739,2.887855,1044825,47.39,10,False,False,ReLU,MAX_EPOCHS,17.87818527,18.26096725,12.64886665,8,1.021411,False,"[""80.77587891"", ""33.87860870"", ""30.19563675"", ""31.93502998"", ""24.38575745"", ""22.39793777"", ""21.25056458"", ""19.20008278"", ""17.87818527"", ""18.26096725""]",1,30,0,5,DB3WaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB3_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB3WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,17.281063,4.276839,1017.710266,3794191.000000,1.066834,1.073183,3.618723,1003855,53.50,10,False,False,ReLU,MAX_EPOCHS,16.90828705,17.19056511,12.75250053,8,1.016695,False,"[""93.32031250"", ""34.89916611"", ""33.79809570"", ""28.80961227"", ""24.74539375"", ""23.47876549"", ""21.05990791"", ""18.23419571"", ""16.90828705"", ""17.19056511""]",1,15,0,3,DB3WaveletV3AELG,lt_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB3_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB3WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,14.904179,3.447803,901.893005,3415974.750000,0.889803,0.791216,2.113714,1003855,57.40,10,False,False,ReLU,MAX_EPOCHS,15.52644730,15.52644730,11.72824287,9,1.000000,False,"[""80.24383545"", ""30.80171394"", ""31.05911636"", ""26.01842880"", ""23.18066597"", ""20.88071251"", ""19.03639030"", ""17.72447968"", ""16.66742706"", ""15.52644730""]",1,15,0,3,DB3WaveletV3AELG,lt_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB3_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB3WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,200.000000,34.498971,6509.062500,67300432.000000,10.459787,6.927359,81.949318,1003855,53.51,10,False,False,ReLU,MAX_EPOCHS,200.00000000,200.00000000,200.00000000,0,1.000000,False,"[""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000""]",1,15,0,3,DB3WaveletV3AELG,lt_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB3_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB3WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.731873,3.616359,927.273315,3514603.000000,0.936335,0.858403,2.360516,1006425,56.29,10,False,False,ReLU,MAX_EPOCHS,16.70541382,16.70541382,12.85893059,9,1.000000,False,"[""102.18649292"", ""39.38076019"", ""34.52362823"", ""30.06208611"", ""25.48341370"", ""25.42010880"", ""21.58722496"", ""19.45534325"", ""17.89750671"", ""16.70541382""]",1,15,0,5,DB3WaveletV3AELG,lt_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB3_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB3WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,16.258484,3.669573,955.013367,3663292.750000,0.959142,0.853989,2.335565,1006425,54.98,10,False,False,ReLU,MAX_EPOCHS,18.64603615,18.64603615,13.10836697,9,1.000000,False,"[""92.90950775"", ""36.84516144"", ""35.52828979"", ""29.88414192"", ""25.10939217"", ""24.36408615"", ""21.63953018"", ""20.07066917"", ""19.74951744"", ""18.64603615""]",1,15,0,5,DB3WaveletV3AELG,lt_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB3_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB3WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,16.341486,3.860999,959.254272,3621300.000000,0.985767,0.952960,2.942576,1006425,51.62,10,False,False,ReLU,MAX_EPOCHS,17.07397652,17.07397652,13.12785149,9,1.000000,False,"[""77.78830719"", ""31.60715675"", ""34.88332748"", ""27.92336655"", ""25.00687027"", ""24.37522507"", ""21.29520607"", ""19.36990166"", ""18.00950432"", ""17.07397652""]",1,15,0,5,DB3WaveletV3AELG,lt_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB4_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB4WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.961413,3.614236,940.803101,3613682.500000,0.943091,0.856077,2.385804,980815,19.49,10,False,False,ReLU,MAX_EPOCHS,18.18715668,18.18715668,12.63011837,9,1.000000,False,"[""97.23196411"", ""37.10039520"", ""31.28635025"", ""29.97094917"", ""24.50214767"", ""23.71450806"", ""21.54938507"", ""20.23812485"", ""20.08422852"", ""18.18715668""]",1,6,0,3,DB4WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB4_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB4WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,15.744770,3.775894,965.236206,3663969.750000,0.956802,0.854328,2.270525,980815,15.33,10,False,False,ReLU,MAX_EPOCHS,15.94134617,15.94134617,11.77211094,9,1.000000,False,"[""86.62568665"", ""33.84095764"", ""32.93132782"", ""28.17609978"", ""24.70673943"", ""22.66514587"", ""20.23354530"", ""18.75766182"", ""17.29935455"", ""15.94134617""]",1,6,0,3,DB4WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB4_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB4WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,15.077249,3.425491,902.696594,3434539.750000,0.892291,0.800713,2.136273,980815,15.13,10,False,False,ReLU,MAX_EPOCHS,15.57047176,15.57047176,11.85400200,9,1.000000,False,"[""102.34534454"", ""38.23362732"", ""32.02981186"", ""31.22504425"", ""25.79916763"", ""24.35154343"", ""21.03738403"", ""18.67301178"", ""17.09453392"", ""15.57047176""]",1,6,0,3,DB4WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB4_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB4WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.148478,3.402296,902.068298,3457892.000000,0.891552,0.796817,2.119957,983385,15.43,10,False,False,ReLU,MAX_EPOCHS,16.52089882,16.52089882,12.80383587,9,1.000000,False,"[""96.53867340"", ""37.38131332"", ""29.85349655"", ""28.88152695"", ""24.04329681"", ""22.55146027"", ""20.93206406"", ""20.55613708"", ""18.23143005"", ""16.52089882""]",1,6,0,5,DB4WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB4_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB4WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,15.559858,3.530380,927.565063,3557255.250000,0.920254,0.839306,2.327044,983385,15.08,10,False,False,ReLU,MAX_EPOCHS,16.82679749,16.82679749,12.45273399,9,1.000000,False,"[""83.19889069"", ""33.02070618"", ""35.53173065"", ""28.49605751"", ""24.94705772"", ""22.51249886"", ""20.73680878"", ""20.95840645"", ""18.22180367"", ""16.82679749""]",1,6,0,5,DB4WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB4_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB4WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,16.986624,4.172520,1035.813110,3885223.000000,1.044700,0.974486,2.744843,983385,15.85,10,False,False,ReLU,MAX_EPOCHS,16.98243141,16.98243141,12.12434959,9,1.000000,False,"[""88.45878601"", ""34.55022430"", ""33.45266342"", ""28.60042381"", ""24.75471115"", ""22.59356308"", ""20.14603233"", ""18.69384003"", ""18.35164452"", ""16.98243141""]",1,6,0,5,DB4WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB4_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB4WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,16.666435,3.956770,979.362427,3693473.500000,1.007759,0.973318,3.209131,970575,15.40,10,False,False,ReLU,MAX_EPOCHS,18.10881996,18.10881996,13.09067345,9,1.000000,False,"[""108.15834808"", ""42.31977844"", ""33.38229370"", ""33.19280624"", ""26.58099365"", ""24.95328331"", ""22.18633652"", ""20.73088455"", ""19.37901878"", ""18.10881996""]",1,4,0,3,DB4WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB4_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB4WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,16.393822,3.889244,962.292664,3566906.000000,0.990922,0.931499,2.738642,970575,15.80,10,False,False,ReLU,MAX_EPOCHS,16.50730324,16.50730324,12.58082676,9,1.000000,False,"[""103.13360596"", ""45.60973740"", ""31.94910049"", ""34.16963577"", ""25.56734467"", ""23.40756607"", ""20.86601067"", ""19.44158173"", ""17.61219597"", ""16.50730324""]",1,4,0,3,DB4WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB4_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB4WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,15.670148,3.535312,921.897888,3524072.750000,0.924249,0.839908,2.316597,970575,15.34,10,False,False,ReLU,MAX_EPOCHS,16.72948837,16.72948837,12.89685059,9,1.000000,False,"[""89.21956635"", ""37.39448929"", ""33.94078827"", ""30.89324379"", ""26.52326012"", ""24.91598701"", ""21.54023170"", ""19.50599098"", ""18.07419205"", ""16.72948837""]",1,4,0,3,DB4WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,DB4_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'DB4WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,16.866455,4.110303,1003.350281,3783403.000000,1.033196,1.000028,3.192905,973145,15.21,10,False,False,ReLU,MAX_EPOCHS,17.73884773,17.73884773,12.57681084,9,1.000000,False,"[""84.66408539"", ""35.21248245"", ""35.72407150"", ""31.03505135"", ""25.59075737"", ""23.80926704"", ""22.07667542"", ""21.40304947"", ""19.55797195"", ""17.73884773""]",1,4,0,5,DB4WaveletV3AELG,lt_fcast,16,,
