experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,block_type,backbone_family,wavelet_family,active_g_cfg,meta_predicted_best,meta_convergence_score
lg_vae_search_r1_baseline,TrendVAE+Coif2,trend_wavelet,"['TrendVAE', 'Coif2WaveletV3']",Yearly,1,6,30,10,1,True,2,44,46.723492,10.432482,2140.025879,19393462.000000,2.742145,2.191496,23.240549,4389825,7.53,10,False,False,ReLU,MAX_EPOCHS,47.17251205,47.17251205,50.70539856,9,1.000000,False,"[""91.91362762"", ""56.74876785"", ""56.81089020"", ""53.52156067"", ""51.09616470"", ""49.72370529"", ""47.95452881"", ""47.53170776"", ""48.12558746"", ""47.17251205""]",1,TrendVAE,VAE,Coif2,False,48.093004,0.523241
lg_vae_search_r1_baseline,TrendVAE+Symlet3,trend_wavelet,"['TrendVAE', 'Symlet3WaveletV3']",Yearly,1,6,30,10,1,True,0,42,18.354794,4.896996,1141.935059,4479412.000000,1.177713,1.096416,3.551984,4389825,7.65,10,False,False,ReLU,MAX_EPOCHS,18.27163506,18.27163506,21.88574791,9,1.000000,False,"[""96.92362213"", ""60.05917358"", ""57.46433258"", ""55.08638000"", ""52.91840363"", ""52.06947708"", ""50.47237396"", ""32.03992081"", ""18.87205124"", ""18.27163506""]",1,TrendVAE,VAE,Symlet3,False,50.569545,0.521746
lg_vae_search_r1_baseline,TrendVAE+Symlet3,trend_wavelet,"['TrendVAE', 'Symlet3WaveletV3']",Yearly,1,6,30,10,1,True,1,43,15.285388,3.597199,927.171692,3505290.000000,0.920264,0.824946,2.227033,4389825,7.51,10,False,False,ReLU,MAX_EPOCHS,16.01466751,16.61268234,18.95442200,8,1.037342,False,"[""84.76032257"", ""30.86218834"", ""31.04462051"", ""24.34667206"", ""21.82885933"", ""20.04467583"", ""18.16971397"", ""16.68877602"", ""16.01466751"", ""16.61268234""]",1,TrendVAE,VAE,Symlet3,False,17.103152,0.201783
lg_vae_search_r1_baseline,NBEATS-I-LG,nbeats_i_style,"['TrendAELG', 'SeasonalityAELG']",Yearly,1,6,30,2,3,True,0,42,16.653181,4.010408,998.800110,3741242.000000,1.014102,0.920066,2.533588,2249237,7.25,10,False,False,ReLU,MAX_EPOCHS,17.17904472,19.38990402,12.68099880,5,1.128695,False,"[""59.34698486"", ""28.07473183"", ""21.80450821"", ""22.47002411"", ""21.14497948"", ""17.17904472"", ""18.12734604"", ""20.04231262"", ""18.17415810"", ""19.38990402""]",1,TrendAELG+SeasonalityAELG,LG,,False,15.018807,0.253068
lg_vae_search_r1_baseline,TrendVAE+Symlet3,trend_wavelet,"['TrendVAE', 'Symlet3WaveletV3']",Yearly,1,6,30,10,1,True,2,44,16.982573,4.358583,1059.745361,3932999.250000,1.067986,0.932849,2.411820,4389825,7.67,10,False,False,ReLU,MAX_EPOCHS,16.24277115,16.24277115,22.82600212,9,1.000000,False,"[""86.54629517"", ""59.61997986"", ""32.50308609"", ""29.60985947"", ""25.11363602"", ""23.42099190"", ""21.44142914"", ""18.94498825"", ""17.90425873"", ""16.24277115""]",1,TrendVAE,VAE,Symlet3,False,19.764533,0.228369
lg_vae_search_r1_baseline,NBEATS-I-LG,nbeats_i_style,"['TrendAELG', 'SeasonalityAELG']",Yearly,1,6,30,2,3,True,1,43,21.828007,5.878304,1310.349854,5205838.000000,1.407445,1.292052,4.619003,2249237,7.19,10,False,False,ReLU,MAX_EPOCHS,23.48793983,23.48793983,17.99306297,9,1.000000,False,"[""86.41893005"", ""108.76272583"", ""63.70971680"", ""60.82568359"", ""35.07569885"", ""27.87219810"", ""26.47572517"", ""30.63803864"", ""24.43920326"", ""23.48793983""]",1,TrendAELG+SeasonalityAELG,LG,,False,24.427884,0.282668
lg_vae_search_r1_baseline,NBEATS-I-LG,nbeats_i_style,"['TrendAELG', 'SeasonalityAELG']",Yearly,1,6,30,2,3,True,2,44,16.611378,4.094741,993.016724,3716533.000000,1.023433,0.955744,2.720500,2249237,7.17,10,False,False,ReLU,MAX_EPOCHS,16.34795380,16.34795380,15.28416538,9,1.000000,False,"[""46.53390121"", ""37.30139160"", ""27.59907913"", ""26.62238503"", ""17.99066734"", ""19.18081856"", ""26.64232254"", ""25.70703888"", ""17.97924805"", ""16.34795380""]",1,TrendAELG+SeasonalityAELG,LG,,False,15.725517,0.337937
lg_vae_search_r1_baseline,NBEATS-I-VAE,nbeats_i_style,"['TrendVAE', 'SeasonalityVAE']",Yearly,1,6,30,2,3,True,0,42,22.192453,6.378259,1396.676392,5865338.000000,1.481499,1.531585,7.968894,3313045,7.52,10,False,False,ReLU,MAX_EPOCHS,22.22171211,22.22171211,25.92590523,9,1.000000,False,"[""118.96167755"", ""121.94596863"", ""112.53751373"", ""112.54407501"", ""86.33816528"", ""77.26017761"", ""40.99758530"", ""25.30982971"", ""25.36039925"", ""22.22171211""]",1,TrendVAE+SeasonalityVAE,VAE,,False,74.709999,0.628017
lg_vae_search_r1_baseline,NBEATS-I-VAE,nbeats_i_style,"['TrendVAE', 'SeasonalityVAE']",Yearly,1,6,30,2,3,True,1,43,24.023142,7.021421,1458.049561,5744303.500000,1.618432,1.695132,8.611572,3313045,7.48,10,False,False,ReLU,MAX_EPOCHS,24.40776634,24.40776634,40.03907776,9,1.000000,False,"[""134.65823364"", ""123.23816681"", ""130.13960266"", ""124.24872589"", ""112.86945343"", ""92.72479248"", ""70.38266754"", ""39.43243027"", ""25.39148331"", ""24.40776634""]",1,TrendVAE+SeasonalityVAE,VAE,,False,88.391907,0.656417
lg_vae_search_r1_activeG_fcast,GenericAELG,pure_lg_vae,['GenericAELG'],Yearly,1,6,30,10,1,True,0,42,16.632261,4.022293,996.830811,3827239.000000,1.014957,0.953980,2.929312,1602640,6.92,10,forecast,False,ReLU,MAX_EPOCHS,19.29570580,19.29570580,12.78452110,9,1.000000,False,"[""53.29607010"", ""33.08884048"", ""30.92778206"", ""36.66289139"", ""26.76227379"", ""23.47158432"", ""23.51520729"", ""20.56470490"", ""20.46475601"", ""19.29570580""]",1,GenericAELG,LG,,forecast,20.721849,0.388806
lg_vae_search_r1_baseline,NBEATS-I-VAE,nbeats_i_style,"['TrendVAE', 'SeasonalityVAE']",Yearly,1,6,30,2,3,True,2,44,19.333727,4.992772,1142.131470,4324406.500000,1.219715,1.211784,4.537413,3313045,7.49,10,False,False,ReLU,MAX_EPOCHS,21.26812553,21.26812553,29.43390656,9,1.000000,False,"[""135.03523254"", ""144.19607544"", ""130.43231201"", ""135.42112732"", ""99.58010101"", ""84.13533783"", ""75.37779236"", ""52.74807739"", ""27.61371231"", ""21.26812553""]",1,TrendVAE+SeasonalityVAE,VAE,,False,80.958596,0.599537
lg_vae_search_r1_activeG_fcast,GenericAELG,pure_lg_vae,['GenericAELG'],Yearly,1,6,30,10,1,True,1,43,17.315498,4.361009,1035.214600,3967377.500000,1.078478,1.021125,3.094521,1602640,6.98,10,forecast,False,ReLU,MAX_EPOCHS,18.83745575,18.83745575,13.58680153,9,1.000000,False,"[""37.63029861"", ""31.20925903"", ""31.76135063"", ""35.97426987"", ""24.92183495"", ""22.68719292"", ""22.29298210"", ""20.20798492"", ""19.05105209"", ""18.83745575""]",1,GenericAELG,LG,,forecast,20.940667,0.556484
lg_vae_search_r1_activeG_fcast,GenericAELG,pure_lg_vae,['GenericAELG'],Yearly,1,6,30,10,1,True,2,44,20.002131,5.511548,1210.350098,4647443.500000,1.305436,1.383172,6.298078,1602640,6.99,10,forecast,False,ReLU,MAX_EPOCHS,20.25959206,20.25959206,16.63313103,9,1.000000,False,"[""44.70701981"", ""32.63899612"", ""30.77946281"", ""47.63275909"", ""29.88125038"", ""22.94075012"", ""22.77158928"", ""22.29068947"", ""20.67567635"", ""20.25959206""]",1,GenericAELG,LG,,forecast,20.838199,0.466106
lg_vae_search_r1_activeG_fcast,BottleneckGenericAELG,pure_lg_vae,['BottleneckGenericAELG'],Yearly,1,6,30,10,1,True,0,42,19.159351,4.988493,1145.250488,4474426.000000,1.213841,1.219350,4.663718,1445770,7.08,10,forecast,False,ReLU,MAX_EPOCHS,20.77040863,20.77040863,14.84835339,9,1.000000,False,"[""79.48091125"", ""34.60400009"", ""29.27339172"", ""26.12178612"", ""35.11295700"", ""24.93349266"", ""23.72109222"", ""22.58948898"", ""21.43643570"", ""20.77040863""]",1,BottleneckGenericAELG,LG,,forecast,21.312210,0.268142
lg_vae_search_r1_activeG_fcast,BottleneckGenericAELG,pure_lg_vae,['BottleneckGenericAELG'],Yearly,1,6,30,10,1,True,1,43,20.594097,5.661138,1231.192383,4732565.000000,1.342369,1.478902,7.172897,1445770,6.96,10,forecast,False,ReLU,MAX_EPOCHS,21.31801987,21.31801987,15.74942589,9,1.000000,False,"[""73.36119843"", ""34.72941589"", ""29.63116074"", ""27.05994034"", ""37.30058289"", ""26.01416397"", ""22.97639084"", ""23.63367462"", ""22.72477341"", ""21.31801987""]",1,BottleneckGenericAELG,LG,,forecast,22.320370,0.304253
lg_vae_search_r1_activeG_fcast,BottleneckGenericAELG,pure_lg_vae,['BottleneckGenericAELG'],Yearly,1,6,30,10,1,True,2,44,18.198957,4.695174,1090.911743,4187089.250000,1.147552,1.136899,3.917371,1445770,7.06,10,forecast,False,ReLU,MAX_EPOCHS,20.07200623,20.07200623,15.39866447,9,1.000000,False,"[""68.71965790"", ""32.70554733"", ""28.77551270"", ""28.29759216"", ""32.01086044"", ""25.29233360"", ""22.24949646"", ""21.85928917"", ""21.53665352"", ""20.07200623""]",1,BottleneckGenericAELG,LG,,forecast,22.362259,0.325413
lg_vae_search_r1_activeG_fcast,GenericAEBackcastAELG,pure_lg_vae,['GenericAEBackcastAELG'],Yearly,1,6,30,10,1,True,0,42,20.257425,5.571407,1206.249512,4545305.500000,1.320779,1.421118,6.172016,1654540,7.05,10,forecast,False,ReLU,MAX_EPOCHS,21.24800110,21.24800110,14.00339794,9,1.000000,False,"[""81.96332550"", ""33.85099411"", ""30.04417419"", ""25.98947906"", ""44.49540329"", ""26.16633224"", ""22.59529305"", ""22.59720802"", ""23.28034019"", ""21.24800110""]",1,GenericAEBackcastAELG,LG,,forecast,21.833875,0.266386
lg_vae_search_r1_activeG_fcast,GenericAEBackcastAELG,pure_lg_vae,['GenericAEBackcastAELG'],Yearly,1,6,30,10,1,True,1,43,18.834913,4.920119,1125.019897,4334475.500000,1.195312,1.237324,4.750659,1654540,7.28,10,forecast,False,ReLU,MAX_EPOCHS,20.59388351,20.59388351,14.24661541,9,1.000000,False,"[""71.86776733"", ""33.87348175"", ""29.03625488"", ""28.03821373"", ""34.95419312"", ""24.39520836"", ""24.02438927"", ""22.02193451"", ""21.42881775"", ""20.59388351""]",1,GenericAEBackcastAELG,LG,,forecast,20.929385,0.291221
lg_vae_search_r1_activeG_fcast,GenericAEBackcastAELG,pure_lg_vae,['GenericAEBackcastAELG'],Yearly,1,6,30,10,1,True,2,44,17.982023,4.566288,1081.503784,4213489.000000,1.124699,1.134400,4.061296,1654540,7.23,10,forecast,False,ReLU,MAX_EPOCHS,20.10967636,20.10967636,14.01374340,9,1.000000,False,"[""64.18005371"", ""36.05842209"", ""30.89879799"", ""26.49520874"", ""31.18355179"", ""26.27288628"", ""24.01976967"", ""22.64585114"", ""21.66762352"", ""20.10967636""]",1,GenericAEBackcastAELG,LG,,forecast,23.611829,0.367900
lg_vae_search_r1_activeG_fcast,AutoEncoderAELG,pure_lg_vae,['AutoEncoderAELG'],Yearly,1,6,30,10,1,True,0,42,22.481886,6.445038,1362.620117,5360514.500000,1.498757,1.711417,9.759486,1690090,7.27,10,forecast,False,ReLU,MAX_EPOCHS,22.51509666,22.51509666,16.90274048,9,1.000000,False,"[""83.35305786"", ""46.29172134"", ""39.93503571"", ""26.92242050"", ""38.61688995"", ""29.41670036"", ""24.59655762"", ""22.82209969"", ""22.88062286"", ""22.51509666""]",1,AutoEncoderAELG,LG,,forecast,25.256387,0.303005
lg_vae_search_r1_activeG_fcast,AutoEncoderAELG,pure_lg_vae,['AutoEncoderAELG'],Yearly,1,6,30,10,1,True,1,43,18.604692,4.833951,1106.257935,4232279.000000,1.177427,1.195810,4.454710,1690090,7.36,10,forecast,False,ReLU,MAX_EPOCHS,20.02009392,20.02009392,13.91690063,9,1.000000,False,"[""82.10791016"", ""49.95090103"", ""41.64384079"", ""30.08447075"", ""37.84831619"", ""24.95025635"", ""25.98952675"", ""21.40966034"", ""21.28806496"", ""20.02009392""]",1,AutoEncoderAELG,LG,,forecast,20.463090,0.249222
lg_vae_search_r1_activeG_fcast,AutoEncoderAELG,pure_lg_vae,['AutoEncoderAELG'],Yearly,1,6,30,10,1,True,2,44,21.644588,6.119648,1294.399292,4988050.500000,1.432199,1.610784,8.814404,1690090,7.23,10,forecast,False,ReLU,MAX_EPOCHS,21.28596306,21.28596306,16.64844894,9,1.000000,False,"[""99.53010559"", ""41.65874100"", ""45.62955856"", ""25.71757126"", ""47.35120773"", ""27.56986618"", ""23.48939133"", ""22.13377190"", ""22.11178970"", ""21.28596306""]",1,AutoEncoderAELG,LG,,forecast,22.237511,0.223425
lg_vae_search_r1_activeG_fcast,GenericVAE,pure_lg_vae,['GenericVAE'],Yearly,1,6,30,10,1,True,0,42,24.071350,6.130562,1445.570801,7183053.000000,1.507821,1.390519,5.206745,2255440,7.37,10,forecast,False,ReLU,MAX_EPOCHS,24.31278229,36.99122238,58.54466248,8,1.521472,False,"[""192.14996338"", ""188.09411621"", ""180.71601868"", ""169.52604675"", ""152.28208923"", ""109.64456177"", ""56.44614792"", ""31.13381195"", ""24.31278229"", ""36.99122238""]",1,GenericVAE,VAE,,forecast,99.419622,0.517406
lg_vae_search_r1_activeG_fcast,GenericVAE,pure_lg_vae,['GenericVAE'],Yearly,1,6,30,10,1,True,1,43,26.595535,6.857309,1616.563232,8127524.000000,1.676489,1.580142,6.883008,2255440,7.28,10,forecast,False,ReLU,MAX_EPOCHS,27.63467026,32.28777695,104.88127136,8,1.168379,False,"[""190.37219238"", ""188.49610901"", ""179.48382568"", ""166.38079834"", ""151.57827759"", ""114.04503632"", ""47.75037384"", ""28.21008873"", ""27.63467026"", ""32.28777695""]",1,GenericVAE,VAE,,forecast,104.337211,0.548070
lg_vae_search_r1_activeG_fcast,GenericVAE,pure_lg_vae,['GenericVAE'],Yearly,1,6,30,10,1,True,2,44,24.691822,6.289677,1489.737915,6666940.000000,1.546825,1.281501,3.851595,2255440,7.33,10,forecast,False,ReLU,MAX_EPOCHS,25.77328873,28.25198555,100.64965820,7,1.096173,False,"[""193.16358948"", ""188.12010193"", ""180.37950134"", ""171.98945618"", ""157.25434875"", ""103.21542358"", ""50.08242035"", ""25.77328873"", ""27.25682640"", ""28.25198555""]",1,GenericVAE,VAE,,forecast,92.134116,0.476975
lg_vae_search_r1_activeG_fcast,BottleneckGenericVAE,pure_lg_vae,['BottleneckGenericVAE'],Yearly,1,6,30,10,1,True,0,42,33.274216,10.281144,2024.492554,10010652.000000,2.311609,2.271805,13.680174,2098570,7.41,10,forecast,False,ReLU,MAX_EPOCHS,32.93516541,37.51554489,110.91206360,8,1.139073,False,"[""193.93608093"", ""191.96809387"", ""189.41189575"", ""183.86674500"", ""171.81050110"", ""141.32495117"", ""104.21972656"", ""50.72749329"", ""32.93516541"", ""37.51554489""]",1,BottleneckGenericVAE,VAE,,forecast,137.527417,0.709138
lg_vae_search_r1_activeG_fcast,BottleneckGenericVAE,pure_lg_vae,['BottleneckGenericVAE'],Yearly,1,6,30,10,1,True,1,43,33.850464,9.055532,1891.067139,9470927.000000,2.175036,1.946521,9.410556,2098570,7.45,10,forecast,False,ReLU,MAX_EPOCHS,36.26915359,36.26915359,113.03431702,9,1.000000,False,"[""194.67292786"", ""191.48339844"", ""190.63584900"", ""184.97297668"", ""176.37275696"", ""160.52384949"", ""108.16804504"", ""79.31674957"", ""45.61903763"", ""36.26915359""]",1,BottleneckGenericVAE,VAE,,forecast,160.523849,0.824582
lg_vae_search_r1_activeG_fcast,BottleneckGenericVAE,pure_lg_vae,['BottleneckGenericVAE'],Yearly,1,6,30,10,1,True,2,44,34.642185,12.738774,2355.435059,14815536.000000,2.662677,2.754151,26.012859,2098570,7.37,10,forecast,False,ReLU,MAX_EPOCHS,32.68270493,32.68270493,137.20198059,9,1.000000,False,"[""195.08674622"", ""193.03656006"", ""189.35984802"", ""182.78712463"", ""174.65350342"", ""155.70130920"", ""107.32716370"", ""63.72534180"", ""44.07764435"", ""32.68270493""]",1,BottleneckGenericVAE,VAE,,forecast,155.701309,0.798113
lg_vae_search_r1_activeG_fcast,GenericAEBackcastVAE,pure_lg_vae,['GenericAEBackcastVAE'],Yearly,1,6,30,10,1,True,0,42,27.784740,7.727250,1691.238892,8228840.000000,1.822328,1.826356,10.389727,2307340,7.58,10,forecast,False,ReLU,MAX_EPOCHS,29.42030144,34.01006317,70.11332703,8,1.156007,False,"[""193.15415955"", ""188.18287659"", ""182.43345642"", ""173.12913513"", ""155.71182251"", ""116.82399750"", ""52.19566345"", ""36.05192184"", ""29.42030144"", ""34.01006317""]",1,GenericAEBackcastVAE,VAE,,forecast,107.606965,0.557104
lg_vae_search_r1_activeG_fcast,GenericAEBackcastVAE,pure_lg_vae,['GenericAEBackcastVAE'],Yearly,1,6,30,10,1,True,1,43,31.069759,8.607073,1859.311768,10217164.000000,2.033534,1.963443,10.835468,2307340,7.49,10,forecast,False,ReLU,MAX_EPOCHS,31.01642990,32.40872574,67.01362610,8,1.044889,False,"[""193.05902100"", ""186.87777710"", ""180.10931396"", ""170.65092468"", ""153.46664429"", ""115.24444580"", ""60.34409332"", ""40.98478317"", ""31.01642990"", ""32.40872574""]",1,GenericAEBackcastVAE,VAE,,forecast,105.640474,0.547193
lg_vae_search_r1_activeG_fcast,GenericAEBackcastVAE,pure_lg_vae,['GenericAEBackcastVAE'],Yearly,1,6,30,10,1,True,2,44,33.431225,9.781332,2018.958862,9916167.000000,2.253528,2.166018,13.072985,2307340,7.48,10,forecast,False,ReLU,MAX_EPOCHS,33.88148117,34.76512909,105.76037598,8,1.026081,False,"[""193.27149963"", ""189.94906616"", ""184.63856506"", ""171.73214722"", ""155.30433655"", ""112.34597015"", ""67.63132477"", ""53.99807739"", ""33.88148117"", ""34.76512909""]",1,GenericAEBackcastVAE,VAE,,forecast,102.399998,0.529825
lg_vae_search_r1_activeG_fcast,AutoEncoderVAE,pure_lg_vae,['AutoEncoderVAE'],Yearly,1,6,30,10,1,True,0,42,30.457333,8.860512,1827.991577,9162322.000000,2.046683,2.003266,11.429704,2342890,7.43,10,forecast,False,ReLU,MAX_EPOCHS,28.71720314,36.08251953,109.72985840,6,1.256477,False,"[""196.59239197"", ""191.56164551"", ""177.56900024"", ""153.32728577"", ""108.23270416"", ""35.95994568"", ""28.71720314"", ""37.01585770"", ""33.17223358"", ""36.08251953""]",1,AutoEncoderVAE,VAE,,forecast,27.748998,0.141150
