experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,basis_dim,basis_offset,stack_basis_offsets,arch_family,block_type_primary,backbone,stack_pattern,wavelet_family,basis_dim_label,latent_dim_cfg,trend_thetas_dim_cfg,active_g_cfg,tiered
tiered_offset_m4_allperiods,T+Sym10V3_30s_tiered_agf,tiered_rb_sym10_30s,"['Trend', 'Symlet10WaveletV3']",Monthly,12,18,90,30,1,True,5,1087600580,13.696946,0.962011,579.867859,1886999.250000,0.927196,0.503675,1.021576,16027437,256,451.60,5,forecast,False,ReLU,EARLY_STOPPED,11.91584206,11.94254208,7.29673719,33,1.002241,False,"[""15.81317711"", ""13.69817066"", ""12.82079601"", ""12.82139015"", ""12.85286331"", ""12.53478909"", ""12.75001049"", ""12.35826969"", ""12.48876476"", ""12.45286083"", ""12.79494762"", ""12.23868847"", ""12.17488956"", ""12.33354187"", ""12.17198086"", ""12.18583965"", ""12.09500408"", ""12.16130638"", ""12.25141430"", ""12.07451057"", ""12.17451859"", ""12.33539581"", ""12.18597126"", ""12.08023834"", ""12.01599979"", ""11.98962021"", ""11.91756725"", ""12.02219296"", ""11.93407822"", ""11.98093319"", ""12.10562897"", ""12.00213242"", ""11.96058559"", ""11.91584206"", ""12.01387119"", ""12.00835705"", ""12.02027321"", ""12.15276527"", ""12.08052349"", ""12.05772400"", ""11.96562862"", ""11.96180058"", ""12.01154137"", ""11.95736599"", ""11.97348213"", ""11.96982956"", ""11.95326805"", ""11.92645550"", ""11.94254208""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,forecast,ascend
tiered_offset_m4_allperiods,T+Sym10V3_30s_tiered_agf,tiered_rb_sym10_30s,"['Trend', 'Symlet10WaveletV3']",Monthly,12,18,90,30,1,True,6,3101299,13.672330,0.968371,579.502197,1888931.125000,0.929335,0.505805,1.023548,16027437,256,361.89,4,forecast,False,ReLU,EARLY_STOPPED,12.03516102,12.23784256,7.79619360,21,1.016841,False,"[""13.11926270"", ""13.27090931"", ""13.15819836"", ""12.95899200"", ""13.12521362"", ""12.91669750"", ""12.63123798"", ""12.45195580"", ""12.45113659"", ""12.66600609"", ""12.31992531"", ""12.29437923"", ""12.45094299"", ""12.31033230"", ""12.05866146"", ""12.70118141"", ""12.20881271"", ""12.40250111"", ""12.38940620"", ""12.44332695"", ""12.24974060"", ""12.03516102"", ""12.32315731"", ""12.29637623"", ""12.25862122"", ""12.16024876"", ""12.19753170"", ""12.09697628"", ""12.24240208"", ""12.28685284"", ""12.15314960"", ""12.20814610"", ""12.17373562"", ""12.27204132"", ""12.28697300"", ""12.28245831"", ""12.23784256""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,forecast,ascend
tiered_offset_m4_allperiods,T+Sym10V3_30s_tiered_agf,tiered_rb_sym10_30s,"['Trend', 'Symlet10WaveletV3']",Monthly,12,18,90,30,1,True,7,1047737908,14.470814,0.989554,609.652527,1999911.750000,0.966972,0.524361,1.056673,16027437,256,372.34,4,forecast,False,ReLU,EARLY_STOPPED,11.92218399,11.96459007,7.33042431,22,1.003557,False,"[""13.59578419"", ""13.22305107"", ""12.77128887"", ""13.17111588"", ""13.37512016"", ""12.98998928"", ""12.69170570"", ""12.72658730"", ""12.68908215"", ""12.43471241"", ""13.00208092"", ""13.76386070"", ""12.27487087"", ""12.80478764"", ""12.68719006"", ""12.33633614"", ""12.54074097"", ""12.52381420"", ""12.07158470"", ""12.10011864"", ""12.20263672"", ""12.22861576"", ""11.92218399"", ""12.04801941"", ""12.24841881"", ""11.99358463"", ""12.06124210"", ""12.08337212"", ""12.11044025"", ""12.11137390"", ""12.11438560"", ""12.06986427"", ""12.01125908"", ""12.00950813"", ""12.01328087"", ""12.10417557"", ""12.05176735"", ""11.96459007""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,forecast,ascend
tiered_offset_m4_allperiods,T+Sym10V3_30s_tiered_agf,tiered_rb_sym10_30s,"['Trend', 'Symlet10WaveletV3']",Monthly,12,18,90,30,1,True,8,1865711359,13.763930,0.966229,583.923157,1910492.625000,0.931502,0.505734,1.023559,16027437,256,388.74,5,forecast,False,ReLU,EARLY_STOPPED,11.92860699,12.01868629,7.07145405,26,1.007552,False,"[""14.44715881"", ""13.95790672"", ""14.12724209"", ""12.92267036"", ""12.68237114"", ""12.89980602"", ""13.26203156"", ""12.71550369"", ""12.33755493"", ""12.64692020"", ""12.90101147"", ""12.26767731"", ""12.15217972"", ""12.21161747"", ""12.06571484"", ""12.32842159"", ""12.36742401"", ""12.19299603"", ""12.15777111"", ""12.23424911"", ""12.40057945"", ""12.17320442"", ""12.08831120"", ""12.06146622"", ""12.14930344"", ""12.14117050"", ""11.92860699"", ""12.04564285"", ""12.03890991"", ""12.00888634"", ""11.98699760"", ""12.02000904"", ""12.16893864"", ""12.02465916"", ""12.09919930"", ""11.95427322"", ""12.06854820"", ""12.03446198"", ""12.08257294"", ""12.04691887"", ""12.02188301"", ""12.01868629""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,forecast,ascend
tiered_offset_m4_allperiods,T+Sym10V3_30s_tiered_agf,tiered_rb_sym10_30s,"['Trend', 'Symlet10WaveletV3']",Monthly,12,18,90,30,1,True,9,1921098000,13.317113,0.950608,566.757996,1841251.500000,0.908669,0.494589,1.007037,16027437,256,438.14,5,forecast,False,ReLU,EARLY_STOPPED,12.00020409,12.08642483,7.30035305,29,1.007185,False,"[""13.90790749"", ""13.52567959"", ""13.14679432"", ""13.49861622"", ""13.45710945"", ""12.68589497"", ""12.87761307"", ""12.47670078"", ""12.67568493"", ""12.48708439"", ""12.58645725"", ""12.40630627"", ""12.29148579"", ""12.48099041"", ""12.18626308"", ""12.59817314"", ""12.38981152"", ""12.29448223"", ""12.27214432"", ""12.17514420"", ""12.00556087"", ""12.10182381"", ""12.33209515"", ""12.12708950"", ""12.04370022"", ""12.01490211"", ""12.06987858"", ""12.00683594"", ""12.01322556"", ""12.00020409"", ""12.07743835"", ""12.03052998"", ""12.11071968"", ""12.07469749"", ""12.10119820"", ""12.05132294"", ""12.07649231"", ""12.09405231"", ""12.16696262"", ""12.05303764"", ""12.10695744"", ""12.07780743"", ""12.08125305"", ""12.11212254"", ""12.08642483""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,forecast,ascend
tiered_offset_m4_allperiods,TAE+Sym10V3AE_30s_tiered,tiered_ae_sym10_30s,"['TrendAE', 'Symlet10WaveletV3AE']",Monthly,12,18,90,30,1,True,5,33759902,13.475561,0.952953,569.987061,1848448.000000,0.915263,0.498255,1.012080,3567597,256,446.84,5,False,False,ReLU,EARLY_STOPPED,12.07001591,12.13585949,7.52276564,31,1.005455,False,"[""13.69273663"", ""13.78956223"", ""13.01651478"", ""13.20668602"", ""13.12294388"", ""12.72456551"", ""12.95246315"", ""12.31275558"", ""12.36560535"", ""12.37825680"", ""12.30206203"", ""12.18909550"", ""12.29282188"", ""12.60508347"", ""12.19095135"", ""13.24087334"", ""12.24379253"", ""12.14724445"", ""12.17630482"", ""12.22203350"", ""12.13797092"", ""12.13575935"", ""12.07368469"", ""12.22500420"", ""12.19607830"", ""12.08519650"", ""12.10574722"", ""12.10628033"", ""12.10637283"", ""12.12177372"", ""12.08075619"", ""12.07001591"", ""12.09816933"", ""12.09067822"", ""12.10288143"", ""12.12561417"", ""12.12623405"", ""12.19043064"", ""12.15124130"", ""12.14019966"", ""12.14058590"", ""12.16745281"", ""12.13854122"", ""12.11879063"", ""12.12588692"", ""12.14101315"", ""12.13585949""]",,,,alt_ae_sym10,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods,TAE+Sym10V3AE_30s_tiered,tiered_ae_sym10_30s,"['TrendAE', 'Symlet10WaveletV3AE']",Monthly,12,18,90,30,1,True,6,2097248607,14.402251,0.993468,608.522034,1998957.125000,0.966437,0.525262,1.062642,3567597,256,319.07,4,False,False,ReLU,EARLY_STOPPED,11.95664215,12.01144505,7.54476404,19,1.004583,False,"[""13.72637081"", ""12.74118614"", ""12.59576416"", ""12.75791550"", ""13.03290272"", ""12.67057133"", ""12.79862881"", ""12.69701672"", ""12.47261429"", ""12.46031094"", ""12.55898571"", ""12.17562866"", ""12.22720814"", ""12.38103008"", ""12.17859364"", ""12.20324135"", ""12.48111820"", ""12.10105610"", ""12.17776966"", ""11.95664215"", ""12.03150272"", ""12.29205036"", ""12.14614296"", ""12.22869396"", ""12.11366653"", ""12.06297302"", ""12.08645439"", ""12.07995701"", ""12.06942558"", ""11.96670341"", ""12.01868343"", ""12.04993534"", ""11.99742985"", ""11.99549961"", ""12.01144505""]",,,,alt_ae_sym10,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods,TAE+Sym10V3AE_30s_tiered,tiered_ae_sym10_30s,"['TrendAE', 'Symlet10WaveletV3AE']",Monthly,12,18,90,30,1,True,7,543086215,13.452294,0.961263,570.750793,1848106.750000,0.918366,0.500939,1.013639,3567597,256,385.60,5,False,False,ReLU,EARLY_STOPPED,12.03837585,12.28998566,7.10297298,25,1.020901,False,"[""13.21354675"", ""12.71650124"", ""12.85439205"", ""12.68473721"", ""12.99605751"", ""12.60823345"", ""12.99759674"", ""12.83942413"", ""12.66508865"", ""13.14183044"", ""12.27367020"", ""12.29098701"", ""12.22028160"", ""12.24046993"", ""12.17058372"", ""12.26863194"", ""12.36326027"", ""12.18508720"", ""12.08551311"", ""12.19128895"", ""12.24313927"", ""12.11625481"", ""12.14179039"", ""12.24305344"", ""12.12253380"", ""12.03837585"", ""12.16203022"", ""12.11763763"", ""12.15209007"", ""12.24774456"", ""12.21339035"", ""12.23451519"", ""12.31474113"", ""12.21597481"", ""12.15650368"", ""12.36385632"", ""12.30008221"", ""12.31185818"", ""12.29518795"", ""12.31071091"", ""12.28998566""]",,,,alt_ae_sym10,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods,TAE+Sym10V3AE_30s_tiered,tiered_ae_sym10_30s,"['TrendAE', 'Symlet10WaveletV3AE']",Monthly,12,18,90,30,1,True,8,1128727581,13.581194,0.961600,574.325439,1865491.000000,0.922992,0.501371,1.017674,3567597,256,387.21,5,False,False,ReLU,EARLY_STOPPED,12.04557323,12.10412598,8.09222221,25,1.004861,False,"[""13.33478928"", ""12.87786579"", ""12.87838268"", ""12.38896370"", ""12.40833950"", ""12.87821960"", ""12.56682014"", ""12.45844936"", ""12.79167938"", ""12.26613426"", ""12.49796581"", ""12.53044224"", ""12.40782928"", ""12.26679993"", ""12.12458038"", ""12.25174904"", ""12.30631256"", ""12.22995663"", ""12.30145931"", ""12.19872761"", ""12.17398739"", ""12.18612194"", ""12.15886688"", ""12.12140465"", ""12.09578991"", ""12.04557323"", ""12.05857944"", ""12.09015083"", ""12.13227081"", ""12.10386562"", ""12.17319107"", ""12.15017700"", ""12.10350609"", ""12.10838413"", ""12.07608032"", ""12.12385178"", ""12.14176941"", ""12.12950516"", ""12.10523987"", ""12.12851715"", ""12.10412598""]",,,,alt_ae_sym10,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods,TAE+Sym10V3AE_30s_tiered,tiered_ae_sym10_30s,"['TrendAE', 'Symlet10WaveletV3AE']",Monthly,12,18,90,30,1,True,9,1517678981,13.371365,0.951323,568.805542,1842410.875000,0.910885,0.497971,1.012326,3567597,256,284.50,4,False,False,ReLU,EARLY_STOPPED,12.00617695,12.18941307,8.00222015,15,1.015262,False,"[""15.02602768"", ""13.09315109"", ""14.69308090"", ""12.78767300"", ""12.77286720"", ""12.41619968"", ""13.01003647"", ""12.46595287"", ""12.82753086"", ""12.56451702"", ""12.53325272"", ""12.47170544"", ""12.28997612"", ""12.48798275"", ""12.65968990"", ""12.00617695"", ""12.21028233"", ""12.68004131"", ""12.34040928"", ""12.33734608"", ""12.30202866"", ""12.12304020"", ""12.20990276"", ""12.07912254"", ""12.19589806"", ""12.37144375"", ""12.24056149"", ""12.12862873"", ""12.22769642"", ""12.24643517"", ""12.18941307""]",,,,alt_ae_sym10,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods,TAELG+Sym10V3AELG_30s_tiered,tiered_aelg_sym10_30s,"['TrendAELG', 'Symlet10WaveletV3AELG']",Monthly,12,18,90,30,1,True,5,1836493819,13.535948,0.960614,573.379944,1875338.125000,0.920959,0.500100,1.013086,3568557,256,468.88,5,False,False,ReLU,EARLY_STOPPED,11.98548222,12.04999733,7.59681082,30,1.005383,False,"[""13.86970806"", ""12.65859222"", ""13.41556072"", ""13.03457451"", ""12.64773273"", ""12.45057392"", ""12.68400478"", ""12.76670837"", ""12.43613148"", ""12.60473061"", ""12.27086544"", ""12.63769054"", ""12.56574631"", ""12.43803883"", ""12.16907787"", ""12.37735271"", ""12.02726460"", ""12.13329697"", ""12.21247673"", ""12.12032413"", ""12.21351147"", ""12.16907310"", ""12.25619507"", ""12.07221603"", ""12.17349625"", ""12.13101673"", ""12.14621449"", ""12.08501530"", ""12.02858162"", ""12.03340626"", ""11.98548222"", ""12.00529003"", ""12.02952480"", ""11.98868847"", ""12.02726555"", ""12.02424335"", ""12.05624199"", ""12.02039337"", ""12.03197002"", ""12.03870678"", ""12.03693867"", ""12.02713776"", ""12.02832508"", ""12.03949738"", ""12.04246998"", ""12.04999733""]",,,,alt_aelg_sym10,TrendAELG+Symlet10WaveletV3AELG,AERootBlockLG,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods,TAELG+Sym10V3AELG_30s_tiered,tiered_aelg_sym10_30s,"['TrendAELG', 'Symlet10WaveletV3AELG']",Monthly,12,18,90,30,1,True,6,1411740089,13.561179,0.962598,572.764954,1843161.750000,0.922767,0.501899,1.018198,3568557,256,349.94,4,False,False,ReLU,EARLY_STOPPED,11.98493099,12.06021595,7.87998056,18,1.006282,False,"[""13.29231548"", ""13.48682976"", ""12.62565994"", ""13.36098194"", ""12.66920567"", ""12.36695957"", ""13.28787518"", ""12.45445824"", ""12.27713394"", ""12.24679184"", ""12.32278156"", ""12.41454124"", ""12.46372509"", ""12.55376148"", ""12.27666378"", ""12.20121193"", ""12.39611721"", ""12.15999317"", ""11.98493099"", ""12.01181412"", ""12.02465630"", ""12.08227634"", ""12.08419895"", ""12.17414284"", ""12.11644554"", ""12.33960152"", ""12.13598156"", ""12.08409786"", ""12.13858604"", ""12.06017971"", ""12.07020855"", ""12.14431286"", ""12.13472557"", ""12.06021595""]",,,,alt_aelg_sym10,TrendAELG+Symlet10WaveletV3AELG,AERootBlockLG,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods,TAELG+Sym10V3AELG_30s_tiered,tiered_aelg_sym10_30s,"['TrendAELG', 'Symlet10WaveletV3AELG']",Monthly,12,18,90,30,1,True,7,2002821360,13.809938,0.964722,581.611084,1887254.500000,0.932387,0.505913,1.020853,3568557,256,379.52,4,False,False,ReLU,EARLY_STOPPED,12.02146626,12.25203419,7.99092436,23,1.019180,False,"[""13.47409725"", ""13.11419773"", ""12.86529827"", ""12.33217716"", ""13.00199509"", ""12.87385845"", ""12.61199188"", ""12.63233471"", ""12.55521488"", ""12.21851158"", ""12.42102909"", ""12.11510849"", ""12.32801151"", ""12.29729557"", ""12.45321083"", ""12.87507534"", ""12.05153656"", ""12.43040657"", ""12.30678654"", ""12.46254826"", ""12.17156792"", ""12.49647236"", ""12.06432056"", ""12.02146626"", ""12.15346336"", ""12.57192230"", ""12.13392544"", ""12.19459915"", ""12.18829250"", ""12.49480438"", ""12.37101173"", ""12.21644497"", ""12.16269493"", ""12.25051975"", ""12.22257805"", ""12.32488155"", ""12.29037094"", ""12.22997284"", ""12.25203419""]",,,,alt_aelg_sym10,TrendAELG+Symlet10WaveletV3AELG,AERootBlockLG,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods,T+DB3V3_10s_tiered_ag0,tiered_rb_db3_10s,"['Trend', 'DB3WaveletV3']",Monthly,12,18,90,10,1,True,5,216443484,13.277703,0.947057,565.849976,1841661.250000,0.905633,0.494326,1.009039,5342479,256,160.89,5,False,False,ReLU,EARLY_STOPPED,12.19276524,12.31917858,8.28137684,35,1.010368,False,"[""13.70365238"", ""12.98113918"", ""13.19394779"", ""13.55643272"", ""12.67199326"", ""12.51033688"", ""12.54329586"", ""12.64552879"", ""12.70605087"", ""13.00215530"", ""12.62654972"", ""12.96074486"", ""12.45127583"", ""12.56569004"", ""12.26443577"", ""12.48102093"", ""12.58957005"", ""12.47331905"", ""12.46244526"", ""12.28380775"", ""12.38195229"", ""12.34090900"", ""12.33748913"", ""12.20824432"", ""12.26606274"", ""12.19285297"", ""12.24162769"", ""12.24789333"", ""12.27342987"", ""12.23704910"", ""12.39874172"", ""12.38597775"", ""12.42032719"", ""12.28599644"", ""12.31075287"", ""12.19276524"", ""12.24879932"", ""12.20896244"", ""12.29425621"", ""12.24513531"", ""12.31917858""]",,,,alt_trend_wavelet_rb,Trend+DB3WaveletV3,RootBlock,alternating,db3,eq_fcast,,3,False,ascend
tiered_offset_m4_allperiods,TAELG+Sym10V3AELG_30s_tiered,tiered_aelg_sym10_30s,"['TrendAELG', 'Symlet10WaveletV3AELG']",Monthly,12,18,90,30,1,True,8,572539754,13.638709,0.961109,575.215637,1850107.625000,0.924754,0.501958,1.015380,3568557,256,362.89,4,False,False,ReLU,EARLY_STOPPED,12.05457687,12.19093227,7.81546402,19,1.011312,False,"[""13.83517742"", ""13.37135124"", ""12.79304409"", ""12.63533592"", ""12.64369488"", ""13.51036072"", ""12.31717014"", ""12.55246067"", ""12.47920322"", ""12.31425476"", ""12.43783760"", ""12.32124615"", ""12.19338703"", ""12.36563396"", ""12.47129917"", ""12.30801010"", ""12.24065018"", ""12.20060253"", ""12.05734348"", ""12.05457687"", ""12.27492332"", ""12.35002613"", ""12.19987774"", ""12.31466103"", ""12.17642307"", ""12.20405293"", ""12.15564156"", ""12.15890980"", ""12.27337742"", ""12.25854969"", ""12.15202904"", ""12.19212914"", ""12.23083878"", ""12.19135380"", ""12.19093227""]",,,,alt_aelg_sym10,TrendAELG+Symlet10WaveletV3AELG,AERootBlockLG,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods,T+DB3V3_10s_tiered_ag0,tiered_rb_db3_10s,"['Trend', 'DB3WaveletV3']",Monthly,12,18,90,10,1,True,6,1843499896,13.322876,0.947816,567.241638,1845556.875000,0.907556,0.494262,1.002810,5342479,256,178.52,5,False,False,ReLU,EARLY_STOPPED,12.02300930,12.04685974,7.73670435,31,1.001984,False,"[""14.05625916"", ""13.37952518"", ""13.07585526"", ""12.57446384"", ""13.09078217"", ""12.54454708"", ""12.62644100"", ""12.89279270"", ""12.52970982"", ""13.32535648"", ""12.67426205"", ""12.57553673"", ""12.55340862"", ""12.24009132"", ""12.32366657"", ""12.23899174"", ""12.02725124"", ""12.42773819"", ""12.26663971"", ""12.42192173"", ""12.29486370"", ""12.17551327"", ""12.16451931"", ""12.09267616"", ""12.12328911"", ""12.13650131"", ""12.05302429"", ""12.10484409"", ""12.10124111"", ""12.08108711"", ""12.06043911"", ""12.02300930"", ""12.04902363"", ""12.05007648"", ""12.06203938"", ""12.04257965"", ""12.04088306"", ""12.06732464"", ""12.02989101"", ""12.05976963"", ""12.03340149"", ""12.03988457"", ""12.03890324"", ""12.04244709"", ""12.04916286"", ""12.06347179"", ""12.04685974""]",,,,alt_trend_wavelet_rb,Trend+DB3WaveletV3,RootBlock,alternating,db3,eq_fcast,,3,False,ascend
tiered_offset_m4_allperiods,TAELG+Sym10V3AELG_30s_tiered,tiered_aelg_sym10_30s,"['TrendAELG', 'Symlet10WaveletV3AELG']",Monthly,12,18,90,30,1,True,9,42350559,13.418736,0.952851,568.184448,1854378.625000,0.913246,0.497519,1.016702,3568557,256,483.66,5,False,False,ReLU,EARLY_STOPPED,12.05309772,12.15026951,7.23356009,31,1.008062,False,"[""13.16898060"", ""15.39529419"", ""13.53746223"", ""12.81249332"", ""12.67806244"", ""12.91905117"", ""12.55789280"", ""12.48075390"", ""12.48086452"", ""12.45608807"", ""12.99197483"", ""12.55598927"", ""12.77352238"", ""12.42654419"", ""12.24980640"", ""12.34827232"", ""12.18140984"", ""12.44351959"", ""12.42037868"", ""12.22548199"", ""12.18198586"", ""12.34966660"", ""12.18693447"", ""12.13599110"", ""12.16550827"", ""12.57523060"", ""12.16042423"", ""12.28244114"", ""12.16578293"", ""12.23378754"", ""12.12944508"", ""12.05309772"", ""12.10364723"", ""12.13547230"", ""12.23853779"", ""12.10566521"", ""12.15965080"", ""12.09507275"", ""12.09230614"", ""12.15007687"", ""12.15576839"", ""12.11042595"", ""12.10925865"", ""12.12138653"", ""12.12594318"", ""12.17946911"", ""12.15026951""]",,,,alt_aelg_sym10,TrendAELG+Symlet10WaveletV3AELG,AERootBlockLG,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods,T+DB3V3_10s_tiered_ag0,tiered_rb_db3_10s,"['Trend', 'DB3WaveletV3']",Monthly,12,18,90,10,1,True,7,1846457889,13.889016,0.966948,585.599182,1893813.375000,0.936175,0.509523,1.032144,5342479,256,181.82,5,False,False,ReLU,EARLY_STOPPED,11.97865105,12.13186550,7.72246504,25,1.012791,False,"[""13.25821495"", ""13.47964478"", ""13.49011040"", ""13.07767677"", ""12.83967686"", ""12.86436749"", ""13.15033436"", ""12.52161884"", ""12.74768925"", ""12.59872627"", ""12.51162720"", ""12.39761448"", ""12.49853230"", ""12.21075916"", ""12.21703148"", ""12.09639168"", ""12.23157597"", ""12.27473068"", ""12.14123535"", ""12.04514408"", ""12.17874432"", ""11.98915672"", ""12.05866432"", ""12.18770409"", ""12.18458557"", ""11.97865105"", ""12.13602734"", ""12.19832420"", ""12.03354931"", ""12.21749973"", ""12.04523659"", ""12.10611439"", ""12.04564953"", ""12.04629326"", ""12.06084919"", ""12.06075954"", ""12.12676811"", ""12.10519028"", ""12.08004189"", ""12.17959023"", ""12.13186550""]",,,,alt_trend_wavelet_rb,Trend+DB3WaveletV3,RootBlock,alternating,db3,eq_fcast,,3,False,ascend
tiered_offset_m4_allperiods,T+DB3V3_10s_tiered_ag0,tiered_rb_db3_10s,"['Trend', 'DB3WaveletV3']",Monthly,12,18,90,10,1,True,8,1279171585,13.213791,0.950142,563.803406,1821674.125000,0.904869,0.494866,1.010069,5342479,256,137.01,4,False,False,ReLU,EARLY_STOPPED,11.98498726,12.05705166,7.44309568,18,1.006013,False,"[""13.90337372"", ""13.25236416"", ""12.84448528"", ""13.11180496"", ""13.27071571"", ""12.63200474"", ""12.60390091"", ""13.01342487"", ""12.66197777"", ""12.77460957"", ""12.48368645"", ""12.64754963"", ""12.18461990"", ""12.69720745"", ""12.27432728"", ""12.29846096"", ""12.26206493"", ""12.19069958"", ""11.98498726"", ""12.22361374"", ""12.49317074"", ""12.03644943"", ""12.14499760"", ""12.05363560"", ""12.11231995"", ""12.13368893"", ""12.01434422"", ""12.03894520"", ""12.03508759"", ""12.04642963"", ""12.12064934"", ""12.07378674"", ""12.07491016"", ""12.05705166""]",,,,alt_trend_wavelet_rb,Trend+DB3WaveletV3,RootBlock,alternating,db3,eq_fcast,,3,False,ascend
tiered_offset_m4_allperiods,T+DB3V3_10s_tiered_ag0,tiered_rb_db3_10s,"['Trend', 'DB3WaveletV3']",Monthly,12,18,90,10,1,True,9,29034374,13.876083,0.970438,587.063354,1883760.750000,0.937368,0.512257,1.036756,5342479,256,150.50,4,False,False,ReLU,EARLY_STOPPED,12.07937908,12.09506512,7.78280258,18,1.001299,False,"[""13.53500652"", ""12.75244904"", ""14.55963802"", ""13.51508713"", ""13.07246113"", ""12.86589813"", ""12.65982819"", ""12.64213181"", ""12.17655945"", ""12.43007278"", ""12.46221447"", ""12.44554901"", ""12.55461979"", ""12.18939877"", ""12.26346397"", ""12.15286827"", ""12.26853943"", ""12.15356255"", ""12.07937908"", ""12.15211868"", ""12.28560257"", ""12.11583996"", ""12.18224716"", ""12.18940353"", ""12.16495609"", ""12.12144947"", ""12.12952518"", ""12.22044754"", ""12.14956474"", ""12.08880424"", ""12.15495014"", ""12.15055180"", ""12.20006466"", ""12.09506512""]",,,,alt_trend_wavelet_rb,Trend+DB3WaveletV3,RootBlock,alternating,db3,eq_fcast,,3,False,ascend
tiered_offset_m4_allperiods,T+DB3V3_10s_tiered_agf,tiered_rb_db3_10s,"['Trend', 'DB3WaveletV3']",Monthly,12,18,90,10,1,True,6,408914984,13.818031,0.969747,583.998047,1877303.875000,0.935032,0.509696,1.030254,5342479,256,143.28,4,forecast,False,ReLU,EARLY_STOPPED,12.09076595,12.15376472,7.70865536,20,1.005210,False,"[""13.41164684"", ""13.33487511"", ""13.01272011"", ""13.44354439"", ""12.67132378"", ""13.30506516"", ""12.93300819"", ""12.79713058"", ""12.84314823"", ""12.76561069"", ""13.06210899"", ""12.69872952"", ""12.38110638"", ""12.32325554"", ""12.32501316"", ""12.73261356"", ""12.40622234"", ""12.23811054"", ""12.29661465"", ""12.42290401"", ""12.09076595"", ""12.20604992"", ""12.40263939"", ""12.32806396"", ""12.48121738"", ""12.09654522"", ""12.21290970"", ""12.32776451"", ""12.26620865"", ""12.21898937"", ""12.17455959"", ""12.16013813"", ""12.13220787"", ""12.20461082"", ""12.14680862"", ""12.15376472""]",,,,alt_trend_wavelet_rb,Trend+DB3WaveletV3,RootBlock,alternating,db3,eq_fcast,,3,forecast,ascend
tiered_offset_m4_allperiods,T+DB3V3_10s_tiered_agf,tiered_rb_db3_10s,"['Trend', 'DB3WaveletV3']",Monthly,12,18,90,10,1,True,5,523442184,13.275911,0.958232,564.695618,1818884.875000,0.910827,0.496027,1.003307,5342479,256,198.37,5,forecast,False,ReLU,EARLY_STOPPED,12.01896000,12.04903793,8.26838493,28,1.002503,False,"[""14.82160854"", ""13.57114697"", ""13.56068325"", ""13.13688278"", ""13.32120705"", ""12.83349609"", ""12.69274998"", ""13.23583317"", ""12.69672489"", ""12.49848843"", ""13.07553864"", ""12.64396477"", ""12.42891788"", ""12.22902107"", ""12.15377331"", ""12.22663975"", ""12.21793079"", ""12.64435387"", ""12.22217178"", ""12.24877167"", ""12.71561337"", ""12.15960789"", ""12.18941402"", ""12.14807129"", ""12.12016106"", ""12.09804916"", ""12.09937763"", ""12.08758450"", ""12.01896000"", ""12.13364029"", ""12.08806419"", ""12.10205746"", ""12.13724995"", ""12.11878490"", ""12.11845016"", ""12.07606220"", ""12.09227085"", ""12.07588291"", ""12.10536289"", ""12.05392170"", ""12.09173203"", ""12.08506489"", ""12.10266113"", ""12.04903793""]",,,,alt_trend_wavelet_rb,Trend+DB3WaveletV3,RootBlock,alternating,db3,eq_fcast,,3,forecast,ascend
