experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,block_type,backbone_family,wavelet_family,category_label,latent_dim
baseline_r2,GenericVAE+SeasonalityVAE+TrendVAE_ld8,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,2,44,15.992510,3.697182,943.741089,3593392.250000,0.954478,0.869153,2.378285,7093094,17.49,25,False,False,ReLU,MAX_EPOCHS,16.28702545,16.71276093,23.59354591,23,1.026140,False,"[""171.21627808"", ""142.72961426"", ""102.23751068"", ""122.84232330"", ""104.82803345"", ""122.23049164"", ""112.81086731"", ""98.09489441"", ""76.05764008"", ""62.68111420"", ""46.03215027"", ""32.29126740"", ""27.92549133"", ""23.65058899"", ""24.44794083"", ""21.91058159"", ""20.65415382"", ""21.32763290"", ""18.69143105"", ""17.49623489"", ""21.67372131"", ""17.36779785"", ""16.62670708"", ""16.28702545"", ""16.71276093""]",2,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,8
baseline_r2,GenericVAE+SeasonalityVAE+TrendVAE_ld32,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,0,42,22.516691,6.196471,1329.561768,5274589.000000,1.468547,1.354078,4.868998,7194758,17.59,25,False,False,ReLU,MAX_EPOCHS,22.57470131,22.57470131,25.53281403,24,1.000000,False,"[""181.99877930"", ""158.17832947"", ""123.52756500"", ""106.85112762"", ""107.74091339"", ""97.59751892"", ""88.50983429"", ""82.95532227"", ""89.38288116"", ""70.52496338"", ""59.71813965"", ""48.91913605"", ""33.39025497"", ""53.37709808"", ""33.33567047"", ""28.79236412"", ""28.65766525"", ""36.63770294"", ""31.00699806"", ""23.57068825"", ""23.14015007"", ""29.40358162"", ""30.44708443"", ""24.72619629"", ""22.57470131""]",2,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,32
baseline_r2,GenericVAE+SeasonalityVAE+TrendVAE_ld32,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,1,43,17.834490,4.542809,1066.336060,4068670.500000,1.117231,1.011048,3.062685,7194758,17.33,25,False,False,ReLU,MAX_EPOCHS,19.46207047,22.39689445,22.51096153,22,1.150797,False,"[""171.83912659"", ""151.41566467"", ""128.30389404"", ""116.46029663"", ""86.79265594"", ""92.04305267"", ""78.41320038"", ""62.24871826"", ""62.14198303"", ""53.17724609"", ""43.35106659"", ""34.09765625"", ""25.26353073"", ""28.08499718"", ""25.60177422"", ""27.79249763"", ""22.56675148"", ""26.75061226"", ""30.34752083"", ""26.39657974"", ""30.85510635"", ""20.03381157"", ""19.46207047"", ""22.88701820"", ""22.39689445""]",2,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,32
baseline_r2,GenericVAE+SeasonalityVAE+TrendVAE_ld32,generic_seasonality_trend,"['GenericVAE', 'SeasonalityVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,2,44,80.224091,17.044506,3376.300537,34882256.000000,4.599040,3.523377,39.795483,7194758,14.94,22,False,False,ReLU,EARLY_STOPPED,79.64347839,85.23151398,84.28689575,11,1.070163,False,"[""178.03388977"", ""154.98553467"", ""138.26354980"", ""117.14643097"", ""95.55702972"", ""102.25520325"", ""87.24504089"", ""83.19400024"", ""83.82935333"", ""80.47048950"", ""81.27610779"", ""79.64347839"", ""87.29096985"", ""82.62532806"", ""82.23967743"", ""94.48326111"", ""93.63704681"", ""90.06419373"", ""83.65045166"", ""89.96575165"", ""89.62584686"", ""85.23151398""]",2,TrendVAE,VAE,SeasonalityVAE,generic_seasonality_trend,32
baseline_r2,GenericAELG+SeasonalityAELG+TrendAELG_ld8,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,0,42,13.923340,3.154279,851.235229,3339833.000000,0.822863,0.736981,1.904962,4840550,16.69,25,False,False,ReLU,MAX_EPOCHS,14.02089500,14.05407619,10.06165886,23,1.002367,False,"[""55.19199371"", ""37.16057968"", ""28.67972374"", ""23.63462830"", ""20.55498505"", ""23.26091003"", ""16.68855476"", ""17.08178139"", ""16.21036339"", ""15.93475914"", ""15.15541267"", ""15.01704121"", ""15.06511593"", ""17.52478409"", ""14.74362469"", ""14.49257565"", ""14.66983414"", ""14.28463078"", ""14.68146515"", ""14.62040520"", ""14.13290596"", ""14.06273270"", ""14.29023743"", ""14.02089500"", ""14.05407619""]",2,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,8
baseline_r2,GenericAELG+SeasonalityAELG+TrendAELG_ld8,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,1,43,13.936226,3.182713,853.320557,3308933.500000,0.826835,0.744610,1.946540,4840550,16.86,25,False,False,ReLU,MAX_EPOCHS,14.01889801,14.01889801,9.96244812,24,1.000000,False,"[""54.30633545"", ""33.43200302"", ""26.83667183"", ""26.80521011"", ""22.42796707"", ""20.81796455"", ""18.85980606"", ""17.31414223"", ""17.38784790"", ""16.67152023"", ""16.26177025"", ""15.17762375"", ""15.05013275"", ""15.02006626"", ""16.08880997"", ""15.55807590"", ""14.43464279"", ""14.43585014"", ""14.69855881"", ""14.18023205"", ""14.12589645"", ""14.05239391"", ""14.28016472"", ""14.02375126"", ""14.01889801""]",2,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,8
baseline_r2,GenericAELG+SeasonalityAELG+TrendAELG_ld8,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,2,44,14.213525,3.243106,865.471863,3318078.250000,0.842918,0.767183,2.056427,4840550,16.74,25,False,False,ReLU,MAX_EPOCHS,14.49915886,14.49915886,10.28011036,24,1.000000,False,"[""54.18999100"", ""34.34403229"", ""35.84336472"", ""25.98110390"", ""24.42216873"", ""22.06453323"", ""21.60923386"", ""27.26957130"", ""23.59315681"", ""17.49371529"", ""17.89756775"", ""16.72883224"", ""18.31196976"", ""16.39817047"", ""16.06562042"", ""17.22706223"", ""15.78309250"", ""15.76542282"", ""15.66963005"", ""16.75380135"", ""14.84416294"", ""14.55302811"", ""15.96470833"", ""14.94230938"", ""14.49915886""]",2,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,8
baseline_r2,GenericAELG+SeasonalityAELG+TrendAELG_ld16,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,0,42,14.263823,3.304424,873.603210,3346173.250000,0.852172,0.767826,2.024237,4885702,16.49,25,False,False,ReLU,MAX_EPOCHS,14.19185734,14.19185734,10.33562088,24,1.000000,False,"[""68.15252686"", ""43.52067184"", ""29.95956230"", ""22.37573242"", ""20.20022202"", ""18.36128616"", ""21.43160629"", ""24.88937759"", ""18.47954750"", ""22.06812286"", ""19.27544975"", ""17.32004166"", ""17.31597710"", ""17.02233505"", ""15.78460503"", ""15.98195553"", ""16.13757896"", ""16.16209412"", ""15.18555832"", ""16.06113243"", ""14.63391018"", ""14.47638321"", ""14.72964573"", ""14.20601654"", ""14.19185734""]",2,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,16
baseline_r2,GenericAELG+SeasonalityAELG+TrendAELG_ld16,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,1,43,13.797272,3.198188,849.977722,3308372.250000,0.824531,0.736385,1.907463,4885702,16.51,25,False,False,ReLU,MAX_EPOCHS,13.95120907,13.95120907,10.01768780,24,1.000000,False,"[""66.52187347"", ""36.57884216"", ""30.54476929"", ""24.35280800"", ""19.44108391"", ""18.12919807"", ""17.53967476"", ""16.49728012"", ""16.49042892"", ""15.31002808"", ""15.37546635"", ""15.43016720"", ""19.07087898"", ""16.00619316"", ""14.76573277"", ""15.05019474"", ""17.96689034"", ""14.11053848"", ""14.18805981"", ""14.29677868"", ""14.21031380"", ""15.44716740"", ""14.00716400"", ""14.06086254"", ""13.95120907""]",2,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,16
baseline_r2,GenericAELG+SeasonalityAELG+TrendAELG_ld16,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,2,44,13.933319,3.164512,845.635193,3238292.500000,0.824456,0.746417,1.990728,4885702,16.65,25,False,False,ReLU,MAX_EPOCHS,14.64606762,14.64606762,10.40734005,24,1.000000,False,"[""51.94926453"", ""30.13523293"", ""28.95703888"", ""26.18074989"", ""23.26665497"", ""21.11246490"", ""19.66621399"", ""18.74289894"", ""20.23157120"", ""17.57188416"", ""18.45990562"", ""18.04645348"", ""15.96429634"", ""18.00456619"", ""15.86522579"", ""15.93869305"", ""15.89668369"", ""15.24478436"", ""16.00114059"", ""15.41021919"", ""19.13478279"", ""14.85965252"", ""14.89631748"", ""14.69491005"", ""14.64606762""]",2,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,16
baseline_r2,GenericAELG+SeasonalityAELG+TrendAELG_ld32,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,0,42,13.993546,3.189026,859.175781,3342469.500000,0.829383,0.747408,1.952789,4976006,16.45,25,False,False,ReLU,MAX_EPOCHS,14.15669727,14.15669727,10.05157280,24,1.000000,False,"[""55.58682251"", ""28.70854950"", ""25.43073845"", ""19.99432373"", ""20.17206764"", ""17.39210129"", ""16.34428787"", ""16.13335991"", ""15.55021572"", ""15.27778625"", ""17.23445320"", ""16.25503540"", ""20.42484665"", ""17.63119507"", ""19.95926857"", ""15.34763432"", ""15.96165752"", ""15.43263626"", ""14.44413090"", ""14.63791847"", ""14.74409103"", ""14.44599819"", ""14.47571182"", ""14.24145889"", ""14.15669727""]",2,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,32
baseline_r2,GenericAELG+SeasonalityAELG+TrendAELG_ld32,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,1,43,13.614966,3.093929,836.594666,3281770.250000,0.805835,0.724514,1.897783,4976006,16.60,25,False,False,ReLU,MAX_EPOCHS,13.86267757,13.86267757,9.80291939,24,1.000000,False,"[""44.85062027"", ""30.45402145"", ""24.38758469"", ""26.70896149"", ""22.77355003"", ""18.48626137"", ""17.70207214"", ""16.09064102"", ""15.35026264"", ""15.21091747"", ""15.01714134"", ""14.46135902"", ""14.82389832"", ""14.57612133"", ""14.60382366"", ""14.60206509"", ""14.55123806"", ""14.74180889"", ""15.10810852"", ""14.10559273"", ""14.63961124"", ""14.31472588"", ""14.38641834"", ""14.12750816"", ""13.86267757""]",2,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,32
baseline_r2,GenericAELG+SeasonalityAELG+TrendAELG_ld32,generic_seasonality_trend,"['GenericAELG', 'SeasonalityAELG', 'TrendAELG']",Yearly,1,6,30,6,1,True,2,44,13.954965,3.219009,855.865234,3310751.250000,0.831975,0.750035,1.950978,4976006,16.45,25,False,False,ReLU,MAX_EPOCHS,14.04507446,14.04507446,10.14608860,24,1.000000,False,"[""59.38255310"", ""30.18810081"", ""28.49409485"", ""24.51133919"", ""20.35622978"", ""17.20739555"", ""18.00434685"", ""19.85347939"", ""16.43975830"", ""16.02632713"", ""15.62000179"", ""15.64919186"", ""16.15087891"", ""15.95115185"", ""14.59947968"", ""14.78532600"", ""14.99605179"", ""17.83772659"", ""15.29402161"", ""15.86967087"", ""14.73532104"", ""14.44090176"", ""14.97859478"", ""14.06611538"", ""14.04507446""]",2,TrendAELG,AELG,SeasonalityAELG,generic_seasonality_trend,32
baseline_r2,TrendVAE2+GenericVAE2_ld8,trend_generic,"['TrendVAE2', 'GenericVAE2']",Yearly,1,6,30,6,1,True,0,42,28.867981,8.682870,1944.257446,14166397.000000,1.975705,2.379004,22.176493,616041,14.90,24,False,False,ReLU,EARLY_STOPPED,25.75694847,29.98719597,194.41567993,13,1.164237,False,"[""159.83757019"", ""141.73359680"", ""123.54284668"", ""121.92280579"", ""114.60496521"", ""110.52920532"", ""100.20800781"", ""97.90280151"", ""87.46431732"", ""73.48413086"", ""67.69557953"", ""54.54809952"", ""43.13409042"", ""25.75694847"", ""36.03797531"", ""33.69955063"", ""27.70339203"", ""34.02054214"", ""40.49395370"", ""41.38721466"", ""34.67803955"", ""35.30854416"", ""29.82999992"", ""29.98719597""]",2,TrendVAE2,VAE2,GenericVAE2,trend_generic,8
baseline_r2,TrendVAE2+GenericVAE2_ld8,trend_generic,"['TrendVAE2', 'GenericVAE2']",Yearly,1,6,30,6,1,True,1,43,31.504198,9.347066,2264.105957,19591500.000000,2.139930,2.646270,25.297956,616041,15.50,25,False,False,ReLU,MAX_EPOCHS,28.68691063,32.43968582,163.87780762,15,1.130818,False,"[""148.58427429"", ""135.87055969"", ""126.02536774"", ""116.06082916"", ""113.20506287"", ""101.81611633"", ""100.00050354"", ""91.74629211"", ""85.23042297"", ""81.66979218"", ""65.09947968"", ""57.54005814"", ""46.58609772"", ""42.00010681"", ""32.33578491"", ""28.68691063"", ""31.58642960"", ""31.33167076"", ""41.43973160"", ""31.20478439"", ""36.76466370"", ""34.53388596"", ""31.07307053"", ""31.57199669"", ""32.43968582""]",2,TrendVAE2,VAE2,GenericVAE2,trend_generic,8
baseline_r2,TrendVAE2+GenericVAE2_ld8,trend_generic,"['TrendVAE2', 'GenericVAE2']",Yearly,1,6,30,6,1,True,2,44,32.669586,10.518350,2251.262451,17664190.000000,2.322955,2.979511,34.310669,616041,15.43,25,False,False,ReLU,EARLY_STOPPED,29.02374649,29.68022919,197.83815002,14,1.022619,False,"[""150.26113892"", ""136.44956970"", ""119.32270813"", ""110.71598816"", ""109.47803497"", ""99.21800232"", ""93.81923676"", ""82.45920563"", ""76.03941345"", ""68.94517517"", ""64.72962952"", ""52.83008194"", ""47.78071213"", ""39.56302643"", ""29.02374649"", ""30.15522194"", ""36.12173462"", ""34.69301987"", ""31.49197006"", ""33.20160294"", ""31.85509491"", ""32.75658417"", ""30.16178322"", ""30.20549202"", ""29.68022919""]",2,TrendVAE2,VAE2,GenericVAE2,trend_generic,8
baseline_r2,TrendVAE+GenericVAE_ld8,trend_generic,"['TrendVAE', 'GenericVAE']",Yearly,1,6,30,6,1,True,0,42,20.371550,4.878455,1222.087891,5502268.500000,1.237085,1.102187,3.305093,849129,12.74,20,False,False,ReLU,EARLY_STOPPED,21.24626160,21.81991577,49.49109650,9,1.027000,False,"[""191.17335510"", ""186.65493774"", ""181.17324829"", ""175.48640442"", ""165.12367249"", ""151.35462952"", ""115.16674805"", ""64.07171631"", ""28.10362816"", ""21.24626160"", ""24.81847000"", ""24.53307533"", ""25.86795044"", ""28.38948631"", ""24.16141319"", ""26.39291573"", ""27.32425880"", ""26.50358772"", ""23.00024414"", ""21.81991577""]",2,TrendVAE,VAE,GenericVAE1,trend_generic,8
baseline_r2,TrendVAE+GenericVAE_ld8,trend_generic,"['TrendVAE', 'GenericVAE']",Yearly,1,6,30,6,1,True,1,43,24.551443,6.854693,1566.616455,7661254.000000,1.613619,1.517634,5.914320,849129,13.38,21,False,False,ReLU,EARLY_STOPPED,22.20123482,22.78961182,45.40522003,10,1.026502,False,"[""190.68539429"", ""187.09747314"", ""180.93679810"", ""175.09301758"", ""166.39186096"", ""152.69953918"", ""120.78422546"", ""82.21324921"", ""44.80501938"", ""29.10798454"", ""22.20123482"", ""26.67939377"", ""29.07459450"", ""26.29831314"", ""33.68345642"", ""26.73709869"", ""26.12985611"", ""24.75146675"", ""24.05106163"", ""24.99707794"", ""22.78961182""]",2,TrendVAE,VAE,GenericVAE1,trend_generic,8
baseline_r2,TrendVAE+GenericVAE_ld8,trend_generic,"['TrendVAE', 'GenericVAE']",Yearly,1,6,30,6,1,True,2,44,18.851204,4.290642,1126.617065,4942265.500000,1.116611,1.036927,3.171065,849129,15.70,25,False,False,ReLU,MAX_EPOCHS,19.36350250,19.36350250,27.98841476,24,1.000000,False,"[""185.15858459"", ""184.28271484"", ""179.81527710"", ""174.52696228"", ""164.07823181"", ""142.74305725"", ""109.17234802"", ""65.85086060"", ""32.95272446"", ""23.03771210"", ""23.14471817"", ""20.86171532"", ""26.98679161"", ""25.46057129"", ""24.34927750"", ""25.13023567"", ""21.98653030"", ""22.89377785"", ""21.93012047"", ""23.06901550"", ""19.77548027"", ""21.02909851"", ""19.49588776"", ""19.49687004"", ""19.36350250""]",2,TrendVAE,VAE,GenericVAE1,trend_generic,8
baseline_r2,TrendVAE+GenericVAE_ld16,trend_generic,"['TrendVAE', 'GenericVAE']",Yearly,1,6,30,6,1,True,0,42,20.283560,4.851634,1216.189453,5013201.000000,1.231018,1.141888,3.609736,863049,15.61,25,False,False,ReLU,MAX_EPOCHS,19.56668282,19.58101463,31.32093048,22,1.000732,False,"[""188.37017822"", ""186.59695435"", ""180.57078552"", ""175.42379761"", ""165.10569763"", ""151.21958923"", ""132.38250732"", ""84.79180145"", ""36.95648575"", ""25.20764732"", ""21.79384613"", ""24.09152794"", ""23.47023582"", ""27.54081535"", ""24.54244232"", ""23.67543793"", ""22.43745995"", ""21.76210213"", ""20.84570694"", ""21.64326859"", ""21.83748627"", ""20.18635559"", ""19.56668282"", ""19.70792770"", ""19.58101463""]",2,TrendVAE,VAE,GenericVAE1,trend_generic,16
baseline_r2,TrendVAE+GenericVAE_ld16,trend_generic,"['TrendVAE', 'GenericVAE']",Yearly,1,6,30,6,1,True,1,43,21.889122,5.373509,1368.408203,6891550.500000,1.345803,1.348719,6.153848,863049,15.69,25,False,False,ReLU,MAX_EPOCHS,20.76423454,21.45001984,34.33836365,22,1.033027,False,"[""188.28077698"", ""185.04608154"", ""182.25308228"", ""174.30821228"", ""166.46864319"", ""151.14494324"", ""132.55828857"", ""97.62920380"", ""50.60060501"", ""24.98391342"", ""28.80410004"", ""24.14809036"", ""24.05798721"", ""33.70322037"", ""25.79678726"", ""25.13560867"", ""25.80490303"", ""24.84844780"", ""25.00263786"", ""23.67555237"", ""21.28838539"", ""22.41392517"", ""20.76423454"", ""21.47850037"", ""21.45001984""]",2,TrendVAE,VAE,GenericVAE1,trend_generic,16
baseline_r2,TrendVAE+GenericVAE_ld16,trend_generic,"['TrendVAE', 'GenericVAE']",Yearly,1,6,30,6,1,True,2,44,19.514591,4.671076,1154.831421,4711590.000000,1.184773,1.134990,3.745387,863049,15.61,25,False,False,ReLU,MAX_EPOCHS,18.69879723,18.78987312,32.65065765,22,1.004871,False,"[""191.98739624"", ""189.01173401"", ""183.84471130"", ""178.51315308"", ""169.60266113"", ""155.25128174"", ""134.68389893"", ""104.00131226"", ""54.74127579"", ""30.03339386"", ""20.16281128"", ""27.67143250"", ""22.88209152"", ""23.88895035"", ""29.17747498"", ""23.84268761"", ""26.63028336"", ""24.36827469"", ""21.55671120"", ""20.12467003"", ""20.29966164"", ""19.91489983"", ""18.69879723"", ""18.86534309"", ""18.78987312""]",2,TrendVAE,VAE,GenericVAE1,trend_generic,16
baseline_r2,TrendVAE+GenericVAE_ld32,trend_generic,"['TrendVAE', 'GenericVAE']",Yearly,1,6,30,6,1,True,0,42,21.731850,5.709869,1303.660889,5658811.500000,1.383311,1.389621,6.382071,890889,15.54,25,False,False,ReLU,MAX_EPOCHS,21.78914070,22.14794731,28.02323723,15,1.016467,False,"[""188.64595032"", ""184.46336365"", ""180.23693848"", ""174.43183899"", ""164.95051575"", ""155.12098694"", ""140.27235413"", ""115.06997681"", ""75.81224060"", ""37.88806915"", ""22.48484421"", ""25.16249466"", ""35.65623093"", ""24.24072266"", ""26.08394051"", ""21.78914070"", ""27.24750900"", ""30.15070915"", ""24.17239189"", ""23.64152145"", ""23.17314339"", ""25.42599106"", ""22.30754852"", ""22.35684776"", ""22.14794731""]",2,TrendVAE,VAE,GenericVAE1,trend_generic,32
baseline_r2,TrendVAE+GenericVAE_ld32,trend_generic,"['TrendVAE', 'GenericVAE']",Yearly,1,6,30,6,1,True,1,43,18.273651,4.414860,1088.616455,4281615.000000,1.114569,1.005477,2.835086,890889,15.62,25,False,False,ReLU,MAX_EPOCHS,19.29398346,19.34077072,25.66452026,22,1.002425,False,"[""188.21382141"", ""183.29956055"", ""178.42892456"", ""173.97436523"", ""165.68023682"", ""154.54704285"", ""139.19798279"", ""109.87989044"", ""66.30836487"", ""26.93813515"", ""26.92449188"", ""22.36170006"", ""22.77341270"", ""22.98259735"", ""23.28072739"", ""23.86032677"", ""21.85186386"", ""22.18919754"", ""25.45176697"", ""19.79457092"", ""21.50266838"", ""20.05780029"", ""19.29398346"", ""19.35542488"", ""19.34077072""]",2,TrendVAE,VAE,GenericVAE1,trend_generic,32
baseline_r2,TrendVAE+GenericVAE_ld32,trend_generic,"['TrendVAE', 'GenericVAE']",Yearly,1,6,30,6,1,True,2,44,17.458412,4.348583,1036.415039,4078972.000000,1.081287,0.988717,2.905823,890889,15.55,25,False,False,ReLU,MAX_EPOCHS,17.89416504,18.68513298,23.14516830,22,1.044203,False,"[""189.16252136"", ""185.11878967"", ""182.50735474"", ""178.61663818"", ""172.59158325"", ""164.48240662"", ""149.70086670"", ""118.61854553"", ""72.25088501"", ""30.98088646"", ""25.35504341"", ""24.16247368"", ""22.93563843"", ""25.83917618"", ""29.24424362"", ""25.57781029"", ""24.86266899"", ""22.94018555"", ""22.64869881"", ""22.80611992"", ""19.52412033"", ""20.89020348"", ""17.89416504"", ""18.49310684"", ""18.68513298""]",2,TrendVAE,VAE,GenericVAE1,trend_generic,32
baseline_r2,TrendAELG+GenericAELG_ld8,trend_generic,"['TrendAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,0,42,14.155594,3.274722,863.118774,3321121.250000,0.845123,0.768147,2.093158,606825,15.48,25,False,False,ReLU,MAX_EPOCHS,14.62352848,14.62352848,10.42321491,24,1.000000,False,"[""106.35925293"", ""43.73637390"", ""29.36978722"", ""36.12787247"", ""25.75176048"", ""23.97258377"", ""25.44678497"", ""22.14347649"", ""21.45102119"", ""19.75470734"", ""20.78328514"", ""18.21408653"", ""17.56882286"", ""16.64995384"", ""16.00240707"", ""15.71169662"", ""18.60386658"", ""15.47118759"", ""15.62910366"", ""14.99031353"", ""14.90903091"", ""14.73651218"", ""14.70909691"", ""14.65236664"", ""14.62352848""]",2,TrendAELG,AELG,GenericAELG,trend_generic,8
baseline_r2,TrendAELG+GenericAELG_ld8,trend_generic,"['TrendAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,1,43,14.063665,3.243502,861.563232,3353160.750000,0.838382,0.753332,1.975644,606825,15.40,25,False,False,ReLU,MAX_EPOCHS,14.15645409,14.31350708,10.27946377,22,1.011094,False,"[""111.58061218"", ""44.86404800"", ""27.56336594"", ""32.53512573"", ""27.10534286"", ""24.01219368"", ""22.28798676"", ""20.61944580"", ""19.40669060"", ""18.60161591"", ""16.96717072"", ""16.01120949"", ""15.85347652"", ""15.34066677"", ""14.93867779"", ""15.29211998"", ""16.88569641"", ""15.91270351"", ""14.63753700"", ""14.52294540"", ""14.29415798"", ""14.85538960"", ""14.15645409"", ""14.22543526"", ""14.31350708""]",2,TrendAELG,AELG,GenericAELG,trend_generic,8
baseline_r2,TrendAELG+GenericAELG_ld8,trend_generic,"['TrendAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,2,44,14.046113,3.186368,852.759644,3281934.250000,0.830657,0.745634,1.988556,606825,15.36,25,False,False,ReLU,MAX_EPOCHS,14.37205696,14.37205696,10.27023983,24,1.000000,False,"[""112.94494629"", ""50.52410507"", ""30.13604355"", ""37.02688980"", ""29.00231552"", ""24.34165573"", ""22.99735641"", ""21.86694717"", ""20.25274467"", ""20.11845779"", ""18.17907143"", ""17.55075836"", ""16.90972900"", ""16.93887711"", ""15.88625717"", ""16.75897217"", ""15.16860867"", ""14.99913311"", ""15.15448093"", ""14.71065331"", ""14.79483318"", ""14.42597389"", ""14.55938339"", ""14.40016174"", ""14.37205696""]",2,TrendAELG,AELG,GenericAELG,trend_generic,8
baseline_r2,TrendAELG+GenericAELG_ld16,trend_generic,"['TrendAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,0,42,14.078358,3.243810,865.589783,3378654.500000,0.838871,0.750453,1.969404,625353,15.38,25,False,False,ReLU,MAX_EPOCHS,14.12037182,14.15759277,10.13820744,21,1.002636,False,"[""125.41477966"", ""52.02050400"", ""29.12792206"", ""35.06370926"", ""28.06392860"", ""24.06368256"", ""22.48216057"", ""20.29754448"", ""18.82689857"", ""17.34256363"", ""16.03266335"", ""15.65281963"", ""15.40568447"", ""15.67875862"", ""14.84300041"", ""15.70984745"", ""14.54276180"", ""14.40279388"", ""14.74971104"", ""14.26838207"", ""14.29185009"", ""14.12037182"", ""14.24592113"", ""14.27269459"", ""14.15759277""]",2,TrendAELG,AELG,GenericAELG,trend_generic,16
baseline_r2,TrendAELG+GenericAELG_ld16,trend_generic,"['TrendAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,1,43,13.685174,3.128671,841.087646,3297624.250000,0.812354,0.732341,1.928385,625353,15.43,25,False,False,ReLU,MAX_EPOCHS,13.92917633,13.92917633,10.02123737,24,1.000000,False,"[""116.91280365"", ""50.19355011"", ""29.35412788"", ""34.78898239"", ""27.65789604"", ""25.05450821"", ""24.03586769"", ""20.61803055"", ""19.35473251"", ""17.92115974"", ""17.38683319"", ""15.64987946"", ""15.46297550"", ""15.06232452"", ""14.79497528"", ""14.56471634"", ""14.33321190"", ""14.46348190"", ""14.14124489"", ""15.08401203"", ""14.32805061"", ""14.04220486"", ""14.15213490"", ""13.93581486"", ""13.92917633""]",2,TrendAELG,AELG,GenericAELG,trend_generic,16
baseline_r2,TrendAELG+GenericAELG_ld16,trend_generic,"['TrendAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,2,44,14.016299,3.211657,854.818665,3305853.750000,0.832927,0.742556,1.946968,625353,15.35,25,False,False,ReLU,MAX_EPOCHS,14.23109913,14.23109913,10.13470840,24,1.000000,False,"[""122.88003540"", ""47.11782074"", ""27.15123940"", ""31.02333069"", ""27.20686722"", ""24.34443665"", ""23.82610130"", ""21.16500664"", ""20.31344795"", ""17.92079926"", ""17.14167023"", ""16.71178627"", ""15.66506767"", ""15.04689407"", ""14.98173618"", ""15.40487671"", ""14.60079098"", ""15.70194054"", ""14.67972183"", ""15.25064564"", ""14.40833950"", ""14.35764980"", ""14.47053814"", ""14.23561859"", ""14.23109913""]",2,TrendAELG,AELG,GenericAELG,trend_generic,16
