experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,basis_dim,basis_offset,trend_thetas_dim_cfg,wavelet_family,bd_label,latent_dim_cfg,meta_predicted_best,meta_convergence_score
wavelet_v3ae_search_r1,Haar_eq_bcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,14.633602,3.359561,879.000488,3337742.250000,0.870422,0.787385,2.144501,1011295,256,7.92,10,False,False,ReLU,MAX_EPOCHS,15.37332726,15.37332726,11.24563026,9,1.000000,False,"[""47.39751816"", ""27.19346237"", ""26.36244202"", ""23.23706818"", ""20.77400970"", ""18.06948853"", ""16.54394913"", ""16.54897690"", ""15.50935555"", ""15.37332726""]",1,30,0,3,HaarWaveletV3AE,eq_bcast,8,16.39103703,0.34582058
wavelet_v3ae_search_r1,Haar_eq_bcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,15.754676,3.624285,940.517212,3542476.750000,0.938030,0.858782,2.382305,1011295,256,7.93,10,False,False,ReLU,MAX_EPOCHS,16.54651260,16.73757744,11.33133125,8,1.011547,False,"[""83.52111816"", ""30.53017998"", ""39.01731873"", ""25.66171646"", ""23.55887222"", ""20.98472786"", ""17.97966194"", ""19.52289581"", ""16.54651260"", ""16.73757744""]",1,30,0,3,HaarWaveletV3AE,eq_bcast,8,18.06068033,0.21624088
wavelet_v3ae_search_r1,Haar_eq_bcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.580347,3.868295,1007.188965,3865532.500000,0.993993,0.901838,2.444505,990765,256,7.92,10,False,False,ReLU,MAX_EPOCHS,17.22989273,17.22989273,12.81167126,9,1.000000,False,"[""67.96769714"", ""28.63439751"", ""30.59806824"", ""23.88613892"", ""24.66397095"", ""19.01810837"", ""18.17819405"", ""18.44930649"", ""18.26182747"", ""17.22989273""]",1,30,0,5,HaarWaveletV3AE,eq_bcast,2,16.43967107,0.24187477
wavelet_v3ae_search_r1,Haar_eq_bcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.861741,3.712124,950.255554,3555847.750000,0.952357,0.857036,2.318326,990765,256,7.95,10,False,False,ReLU,MAX_EPOCHS,15.49031544,15.49031544,12.14972591,9,1.000000,False,"[""49.35468292"", ""29.31502914"", ""26.50173569"", ""22.79241180"", ""20.42730713"", ""19.69750786"", ""18.05007362"", ""16.90362167"", ""17.24098206"", ""15.49031544""]",1,30,0,5,HaarWaveletV3AE,eq_bcast,2,18.02651216,0.36524421
wavelet_v3ae_search_r1,Haar_eq_bcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,21.934605,6.170139,1316.684082,4978794.500000,1.447425,1.542865,7.202240,990765,256,7.95,10,False,False,ReLU,MAX_EPOCHS,20.41418266,20.41418266,14.63866425,9,1.000000,False,"[""85.18761444"", ""36.82444000"", ""56.17905426"", ""56.10156631"", ""30.51317406"", ""24.46762276"", ""22.73770905"", ""22.99064064"", ""22.10304642"", ""20.41418266""]",1,30,0,5,HaarWaveletV3AE,eq_bcast,2,19.12561723,0.22451171
wavelet_v3ae_search_r1,Haar_eq_bcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,15.741847,3.823927,974.400452,3650385.000000,0.962756,0.855500,2.257436,1002315,256,8.00,10,False,False,ReLU,MAX_EPOCHS,15.81570148,15.81570148,11.53808975,9,1.000000,False,"[""79.01552582"", ""35.12391281"", ""35.76958847"", ""25.34130096"", ""22.65885162"", ""19.66600418"", ""18.17188454"", ""19.10078049"", ""16.62240791"", ""15.81570148""]",1,30,0,5,HaarWaveletV3AE,eq_bcast,5,16.95489245,0.21457672
wavelet_v3ae_search_r1,Haar_eq_bcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,16.064434,3.824414,976.864014,3706038.000000,0.972687,0.878517,2.316390,1002315,256,8.00,10,False,False,ReLU,MAX_EPOCHS,15.90092754,15.90092754,12.36303425,9,1.000000,False,"[""63.12052536"", ""27.54873657"", ""33.29962540"", ""23.51607895"", ""22.73766708"", ""20.24374962"", ""19.45564079"", ""18.74984360"", ""16.53273582"", ""15.90092754""]",1,30,0,5,HaarWaveletV3AE,eq_bcast,5,17.87285625,0.28315443
wavelet_v3ae_search_r1,Haar_eq_bcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,16.860456,4.228889,1023.370667,3825049.500000,1.047932,0.992066,2.951656,1002315,256,7.87,10,False,False,ReLU,MAX_EPOCHS,16.96846962,16.96846962,12.65237331,9,1.000000,False,"[""77.82581329"", ""29.55439377"", ""41.64167786"", ""27.36971664"", ""25.26512718"", ""23.31465149"", ""20.18363953"", ""20.29550171"", ""17.79429245"", ""16.96846962""]",1,30,0,5,HaarWaveletV3AE,eq_bcast,5,20.35238960,0.26151207
wavelet_v3ae_search_r1,Haar_eq_bcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.525824,4.014529,1013.335876,3868989.500000,1.010724,0.944704,2.767478,1013865,256,7.92,10,False,False,ReLU,MAX_EPOCHS,16.25470161,16.25470161,12.44551468,9,1.000000,False,"[""66.70912170"", ""32.03838348"", ""34.13098907"", ""25.91853523"", ""26.52626419"", ""22.16256523"", ""20.50457382"", ""19.07355309"", ""17.54840469"", ""16.25470161""]",1,30,0,5,HaarWaveletV3AE,eq_bcast,8,19.58816349,0.29363546
wavelet_v3ae_search_r1,Haar_eq_bcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,16.895945,4.179838,1028.040527,3873887.000000,1.042847,0.960282,2.743276,1013865,256,7.92,10,False,False,ReLU,MAX_EPOCHS,16.68078232,16.68078232,12.40231895,9,1.000000,False,"[""86.04827881"", ""29.70450211"", ""32.18796921"", ""24.96364594"", ""24.63120842"", ""22.17511940"", ""21.46660614"", ""18.84002304"", ""17.50165176"", ""16.68078232""]",1,30,0,5,HaarWaveletV3AE,eq_bcast,8,19.07587745,0.22168808
wavelet_v3ae_search_r1,Haar_eq_bcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,15.330882,3.560865,918.235229,3462673.000000,0.917084,0.830158,2.304334,1013865,256,7.92,10,False,False,ReLU,MAX_EPOCHS,16.04493332,16.04493332,13.46954250,9,1.000000,False,"[""69.04972076"", ""28.37138939"", ""32.82400513"", ""26.54672813"", ""23.44173050"", ""20.02354240"", ""18.25487137"", ""21.45832825"", ""17.31348419"", ""16.04493332""]",1,30,0,5,HaarWaveletV3AE,eq_bcast,8,17.56692085,0.25440973
wavelet_v3ae_search_r1,Haar_lt_bcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.258673,3.764913,970.482666,3660757.500000,0.971144,0.900319,2.544472,949795,256,7.87,10,False,False,ReLU,MAX_EPOCHS,16.59318924,16.59318924,13.58108807,9,1.000000,False,"[""81.47761536"", ""28.51419067"", ""33.26051712"", ""24.52817345"", ""23.20775032"", ""19.92872238"", ""19.72668839"", ""18.81143951"", ""17.40631485"", ""16.59318924""]",1,15,0,3,HaarWaveletV3AE,lt_bcast,2,17.03551431,0.20908214
wavelet_v3ae_search_r1,Haar_lt_bcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,16.812662,4.057529,1013.966370,3752390.250000,1.024910,0.923353,2.472183,949795,256,7.99,10,False,False,ReLU,MAX_EPOCHS,16.19037819,16.19037819,12.37193012,9,1.000000,False,"[""64.22861481"", ""29.42477798"", ""28.07990837"", ""23.51654816"", ""20.91643143"", ""18.91888237"", ""17.27437019"", ""16.26873779"", ""18.98778152"", ""16.19037819""]",1,15,0,3,HaarWaveletV3AE,lt_bcast,2,16.66704779,0.25949568
wavelet_v3ae_search_r1,Haar_lt_bcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,18.402845,4.637262,1093.897217,4063931.000000,1.146504,1.111294,3.590132,949795,256,7.91,10,False,False,ReLU,MAX_EPOCHS,17.84876633,17.84876633,13.23760605,9,1.000000,False,"[""63.89993668"", ""30.84545708"", ""31.49557114"", ""24.30106735"", ""27.50786591"", ""20.21706009"", ""19.12479210"", ""18.68239021"", ""20.66804123"", ""17.84876633""]",1,15,0,3,HaarWaveletV3AE,lt_bcast,2,17.44557789,0.27301401
wavelet_v3ae_search_r1,Haar_lt_bcast_ttd3_ld5,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,15.842536,3.691656,946.561157,3517209.250000,0.949194,0.842751,2.215921,961345,256,8.02,10,False,False,ReLU,MAX_EPOCHS,16.36101532,16.36101532,12.75240040,9,1.000000,False,"[""71.09382629"", ""29.64766884"", ""32.57457733"", ""25.81301117"", ""23.96072769"", ""21.66584206"", ""18.38957214"", ""18.82988739"", ""18.24013138"", ""16.36101532""]",1,15,0,3,HaarWaveletV3AE,lt_bcast,5,19.04904824,0.26794237
wavelet_v3ae_search_r1,Haar_lt_bcast_ttd3_ld5,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.014248,3.408539,896.397278,3401850.500000,0.888231,0.797958,2.148660,961345,256,7.87,10,False,False,ReLU,MAX_EPOCHS,15.59792709,15.59792709,12.24942780,9,1.000000,False,"[""66.76510620"", ""27.91045189"", ""30.53572845"", ""23.99573135"", ""21.65759659"", ""21.34684753"", ""18.13550377"", ""17.40545654"", ""16.08453751"", ""15.59792709""]",1,15,0,3,HaarWaveletV3AE,lt_bcast,5,18.53719833,0.27764800
wavelet_v3ae_search_r1,Haar_lt_bcast_ttd3_ld5,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,16.856943,4.041997,991.681152,3715090.000000,1.024310,0.996362,3.062947,961345,256,7.92,10,False,False,ReLU,MAX_EPOCHS,17.35474396,17.71204567,12.30162430,8,1.020588,False,"[""74.47372437"", ""28.43900871"", ""35.49398422"", ""25.95705795"", ""23.88601875"", ""23.28038597"", ""18.88780212"", ""19.24585342"", ""17.35474396"", ""17.71204567""]",1,15,0,3,HaarWaveletV3AE,lt_bcast,5,20.08746266,0.26972550
wavelet_v3ae_search_r1,Haar_lt_bcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,15.019210,3.438568,903.784790,3462089.750000,0.892161,0.805577,2.161568,972895,256,7.95,10,False,False,ReLU,MAX_EPOCHS,15.52575684,15.52575684,12.17328072,9,1.000000,False,"[""58.97801208"", ""27.82019043"", ""31.39408493"", ""23.73814201"", ""22.54867744"", ""20.15491867"", ""19.44685555"", ""18.76928711"", ""16.49943542"", ""15.52575684""]",1,15,0,3,HaarWaveletV3AE,lt_bcast,8,17.93351947,0.30407128
wavelet_v3ae_search_r1,Haar_lt_bcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,16.096235,3.830530,986.246033,3749541.250000,0.974430,0.853478,2.221943,972895,256,8.03,10,False,False,ReLU,MAX_EPOCHS,16.19128799,16.28970909,11.79726219,8,1.006079,False,"[""74.57570648"", ""29.10853577"", ""33.71788788"", ""26.81352997"", ""22.77601433"", ""19.55827713"", ""17.98048973"", ""17.80469322"", ""16.19128799"", ""16.28970909""]",1,15,0,3,HaarWaveletV3AE,lt_bcast,8,16.99908051,0.22794394
wavelet_v3ae_search_r1,Haar_lt_bcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,17.429747,4.356551,1080.420654,4046550.750000,1.081413,0.961214,2.506145,972895,256,7.96,10,False,False,ReLU,MAX_EPOCHS,17.06778717,17.09941101,12.26434231,8,1.001853,False,"[""58.75960159"", ""28.08380699"", ""32.49066925"", ""24.94430733"", ""22.72016716"", ""20.38797951"", ""18.70500565"", ""18.05468750"", ""17.06778717"", ""17.09941101""]",1,15,0,3,HaarWaveletV3AE,lt_bcast,8,18.20364221,0.30979860
wavelet_v3ae_search_r1,Haar_lt_bcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,18.660139,4.743360,1095.348267,4110255.500000,1.167725,1.208470,4.443263,952365,256,8.06,10,False,False,ReLU,MAX_EPOCHS,18.70956802,20.81672287,15.46601963,8,1.112624,False,"[""89.00794220"", ""36.91029739"", ""31.49628448"", ""27.72706604"", ""26.26014137"", ""23.35845184"", ""26.09013939"", ""20.86554527"", ""18.70956802"", ""20.81672287""]",1,15,0,5,HaarWaveletV3AE,lt_bcast,2,20.16351034,0.22653608
wavelet_v3ae_search_r1,Haar_lt_bcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.750281,3.596442,931.097473,3541028.250000,0.934392,0.845103,2.278404,952365,256,8.01,10,False,False,ReLU,MAX_EPOCHS,17.12569809,17.19066238,12.70308495,8,1.003793,False,"[""68.05913544"", ""30.62764168"", ""28.00057793"", ""24.25775528"", ""22.42517090"", ""23.70844650"", ""19.83478546"", ""17.70800781"", ""17.12569809"", ""17.19066238""]",1,15,0,5,HaarWaveletV3AE,lt_bcast,2,20.34845199,0.29898193
wavelet_v3ae_search_r1,Haar_lt_bcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,17.876041,4.236256,1037.287842,3809086.500000,1.079932,0.992327,2.806504,952365,256,7.90,10,False,False,ReLU,MAX_EPOCHS,18.97716522,20.60560799,14.63811398,8,1.085811,False,"[""75.15991974"", ""28.79106331"", ""42.54072571"", ""35.70731354"", ""29.98756218"", ""26.81292343"", ""20.60132790"", ""21.05513573"", ""18.97716522"", ""20.60560799""]",1,15,0,5,HaarWaveletV3AE,lt_bcast,2,23.91031290,0.31812584
wavelet_v3ae_search_r1,Haar_lt_bcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.548187,4.079441,1001.101440,3793826.000000,1.019575,0.977602,3.167654,963915,256,8.11,10,False,False,ReLU,MAX_EPOCHS,17.24140549,17.24140549,12.66851711,9,1.000000,False,"[""69.63613892"", ""28.23763657"", ""34.81518936"", ""26.14880180"", ""24.34020424"", ""20.82560730"", ""20.66735268"", ""18.98896790"", ""19.62387466"", ""17.24140549""]",1,15,0,5,HaarWaveletV3AE,lt_bcast,5,18.29266183,0.26268920
wavelet_v3ae_search_r1,Haar_lt_bcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.343657,3.533492,931.817871,3597338.250000,0.914031,0.821109,2.195445,963915,256,8.26,10,False,False,ReLU,MAX_EPOCHS,16.58356857,16.58356857,12.15300751,9,1.000000,False,"[""72.40626526"", ""32.52810287"", ""29.72626686"", ""26.38431168"", ""25.30746269"", ""21.75985527"", ""20.84329987"", ""18.93526840"", ""17.92957878"", ""16.58356857""]",1,15,0,5,HaarWaveletV3AE,lt_bcast,5,19.08869049,0.26363313
wavelet_v3ae_search_r1,Haar_lt_bcast_ttd5_ld5,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,16.925898,4.005333,987.979370,3676182.000000,1.021807,0.960964,2.894431,963915,256,7.96,10,False,False,ReLU,MAX_EPOCHS,18.18669510,18.75332069,13.05264282,7,1.031156,False,"[""77.21971130"", ""29.98534966"", ""39.04631805"", ""26.84766579"", ""24.65560532"", ""21.30887413"", ""18.90061951"", ""18.18669510"", ""18.45063782"", ""18.75332069""]",1,15,0,5,HaarWaveletV3AE,lt_bcast,5,18.56396851,0.24040453
wavelet_v3ae_search_r1,Haar_lt_bcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,16.980246,4.222770,1039.597656,3818387.250000,1.050828,0.956599,2.666240,975465,256,8.06,10,False,False,ReLU,MAX_EPOCHS,16.66808128,16.66808128,13.12290096,9,1.000000,False,"[""69.22028351"", ""29.59317589"", ""34.51572037"", ""25.63382149"", ""24.09954643"", ""20.75376892"", ""19.02302551"", ""17.45420265"", ""18.86868477"", ""16.66808128""]",1,15,0,5,HaarWaveletV3AE,lt_bcast,8,18.20585129,0.26301324
wavelet_v3ae_search_r1,Haar_lt_bcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.421839,3.664355,935.052979,3513373.500000,0.932888,0.823869,2.165428,975465,256,8.03,10,False,False,ReLU,MAX_EPOCHS,15.77470493,15.77470493,11.97968674,9,1.000000,False,"[""71.77711487"", ""29.72733116"", ""35.00765991"", ""26.58051872"", ""23.64777756"", ""21.37289047"", ""20.01397896"", ""18.31630325"", ""16.42895699"", ""15.77470493""]",1,15,0,5,HaarWaveletV3AE,lt_bcast,8,18.80916962,0.26204967
wavelet_v3ae_search_r1,Haar_lt_bcast_ttd5_ld8,wavelet_v3ae_search,"['TrendAE', 'HaarWaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,15.027017,3.451808,895.281982,3406755.500000,0.894066,0.817628,2.287773,975465,256,8.06,10,False,False,ReLU,MAX_EPOCHS,16.42794991,16.42794991,12.12025928,9,1.000000,False,"[""71.90155029"", ""31.21508789"", ""33.57445526"", ""24.67505074"", ""23.63494873"", ""21.54518890"", ""18.88647461"", ""19.65147591"", ""17.15938759"", ""16.42794991""]",1,15,0,5,HaarWaveletV3AE,lt_bcast,8,18.88249814,0.26261601
wavelet_v3ae_search_r1,DB2_eq_fcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'DB2WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,15.510101,3.500466,925.533386,3529711.500000,0.914968,0.825832,2.222426,926755,256,8.04,10,False,False,ReLU,MAX_EPOCHS,15.98823357,15.98823357,12.25793552,9,1.000000,False,"[""64.84281158"", ""33.17494965"", ""31.71986198"", ""24.32337761"", ""23.05806732"", ""19.87213898"", ""18.39341736"", ""18.51186562"", ""17.37812996"", ""15.98823357""]",1,6,0,3,DB2WaveletV3AE,eq_fcast,2,17.51056674,0.27004638
wavelet_v3ae_search_r1,DB2_eq_fcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'DB2WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.838641,3.649243,948.743591,3575834.000000,0.943739,0.827236,2.179095,926755,256,8.04,10,False,False,ReLU,MAX_EPOCHS,16.08908463,16.08908463,12.40770340,9,1.000000,False,"[""45.88112640"", ""26.90487289"", ""29.46761894"", ""23.61089706"", ""21.14409065"", ""18.13724899"", ""17.67068100"", ""18.38189888"", ""17.28139687"", ""16.08908463""]",1,6,0,3,DB2WaveletV3AE,eq_fcast,2,16.42879787,0.35807312
wavelet_v3ae_search_r1,DB2_eq_fcast_ttd3_ld2,wavelet_v3ae_search,"['TrendAE', 'DB2WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,21.314482,5.707424,1250.333862,4841835.000000,1.370234,1.525391,7.624337,926755,256,7.95,10,False,False,ReLU,MAX_EPOCHS,21.74675941,22.39567566,16.26117325,8,1.029840,False,"[""71.57089996"", ""29.42784691"", ""51.90555573"", ""55.71668625"", ""30.03156853"", ""27.03664970"", ""24.61769104"", ""26.28581238"", ""21.74675941"", ""22.39567566""]",1,6,0,3,DB2WaveletV3AE,eq_fcast,2,21.89034576,0.30585539
wavelet_v3ae_search_r1,DB2_eq_fcast_ttd3_ld5,wavelet_v3ae_search,"['TrendAE', 'DB2WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,15.435097,3.499207,911.411194,3474289.000000,0.912515,0.826586,2.256351,938305,256,8.13,10,False,False,ReLU,MAX_EPOCHS,16.17489815,16.63654518,12.35649204,8,1.028541,False,"[""68.26525116"", ""28.95236969"", ""31.92600250"", ""24.58523178"", ""22.39282036"", ""20.09798431"", ""18.23918724"", ""16.93718338"", ""16.17489815"", ""16.63654518""]",1,6,0,3,DB2WaveletV3AE,eq_fcast,5,17.62905950,0.25824353
wavelet_v3ae_search_r1,DB2_eq_fcast_ttd3_ld5,wavelet_v3ae_search,"['TrendAE', 'DB2WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,17.661049,4.391065,1067.473877,4010628.500000,1.092832,1.032315,3.149254,938305,256,8.03,10,False,False,ReLU,MAX_EPOCHS,16.65787125,16.65787125,12.62121677,9,1.000000,False,"[""91.90141296"", ""31.00380898"", ""34.56253815"", ""25.14151955"", ""22.37881470"", ""20.31471825"", ""21.07718277"", ""17.80332947"", ""17.71400070"", ""16.65787125""]",1,6,0,3,DB2WaveletV3AE,eq_fcast,5,17.36478724,0.18895017
wavelet_v3ae_search_r1,DB2_eq_fcast_ttd3_ld5,wavelet_v3ae_search,"['TrendAE', 'DB2WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,17.433649,4.169158,1044.309204,4087338.750000,1.057954,0.997787,3.074336,938305,256,8.17,10,False,False,ReLU,MAX_EPOCHS,17.32692719,17.32692719,13.86571407,9,1.000000,False,"[""105.59201050"", ""38.64221191"", ""48.16509247"", ""37.47346878"", ""24.83628273"", ""24.41246414"", ""22.41480064"", ""20.25428772"", ""19.70106316"", ""17.32692719""]",1,6,0,3,DB2WaveletV3AE,eq_fcast,5,20.20231682,0.19132429
wavelet_v3ae_search_r1,DB2_eq_fcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'DB2WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,17.189913,4.288076,1038.237061,3881079.500000,1.065459,1.005627,2.954223,949855,256,8.05,10,False,False,ReLU,MAX_EPOCHS,16.67276382,16.67276382,12.43183136,9,1.000000,False,"[""69.10150909"", ""30.00109863"", ""34.60121155"", ""25.52006721"", ""24.49601555"", ""22.50205612"", ""19.95057487"", ""18.72702980"", ""17.75991058"", ""16.67276382""]",1,6,0,3,DB2WaveletV3AE,eq_fcast,8,19.90079717,0.28799367
wavelet_v3ae_search_r1,DB2_eq_fcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'DB2WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,15.729425,3.764929,958.304565,3602571.750000,0.954953,0.844796,2.226095,949855,256,7.97,10,False,False,ReLU,MAX_EPOCHS,16.01053238,16.20137787,11.60029125,8,1.011920,False,"[""66.16895294"", ""28.45117188"", ""34.65373611"", ""25.45972633"", ""22.78039551"", ""20.28070641"", ""18.23710442"", ""18.19829750"", ""16.01053238"", ""16.20137787""]",1,6,0,3,DB2WaveletV3AE,eq_fcast,8,17.87401670,0.27012694
wavelet_v3ae_search_r1,DB2_eq_fcast_ttd3_ld8,wavelet_v3ae_search,"['TrendAE', 'DB2WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,16.618410,4.005737,996.571960,3706516.000000,1.012450,0.925462,2.607734,949855,256,8.06,10,False,False,ReLU,MAX_EPOCHS,16.38593674,17.03088760,12.03649902,8,1.039360,False,"[""82.06860352"", ""29.91734695"", ""40.51250076"", ""27.13538933"", ""24.59235954"", ""21.64336967"", ""19.29991913"", ""18.31657219"", ""16.38593674"", ""17.03088760""]",1,6,0,3,DB2WaveletV3AE,eq_fcast,8,18.78915257,0.22894447
wavelet_v3ae_search_r1,DB2_eq_fcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'DB2WaveletV3AE']",Yearly,1,6,30,10,1,True,0,42,15.653953,3.567932,923.734802,3460685.750000,0.927858,0.829676,2.260505,929325,256,8.18,10,False,False,ReLU,MAX_EPOCHS,16.33434677,16.33434677,12.23931217,9,1.000000,False,"[""53.75164032"", ""31.82070160"", ""31.17687416"", ""24.51256180"", ""23.49994659"", ""21.37276459"", ""19.22926140"", ""18.07525826"", ""16.44008064"", ""16.33434677""]",1,6,0,5,DB2WaveletV3AE,eq_fcast,2,19.45874356,0.36201209
wavelet_v3ae_search_r1,DB2_eq_fcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'DB2WaveletV3AE']",Yearly,1,6,30,10,1,True,1,43,17.806581,4.466752,1072.950684,4047866.250000,1.106807,1.072199,3.256751,929325,256,7.99,10,False,False,ReLU,MAX_EPOCHS,16.94758415,17.25090599,12.19100380,8,1.017898,False,"[""76.54994965"", ""27.37673187"", ""31.07020569"", ""25.04693413"", ""23.87984467"", ""21.20282745"", ""20.20259476"", ""18.02136803"", ""16.94758415"", ""17.25090599""]",1,6,0,5,DB2WaveletV3AE,eq_fcast,2,18.39905478,0.24035358
wavelet_v3ae_search_r1,DB2_eq_fcast_ttd5_ld2,wavelet_v3ae_search,"['TrendAE', 'DB2WaveletV3AE']",Yearly,1,6,30,10,1,True,2,44,18.417826,4.790130,1114.041260,4305140.000000,1.166196,1.163956,4.142730,929325,256,8.09,10,False,False,ReLU,MAX_EPOCHS,17.83776283,17.83776283,13.56275368,9,1.000000,False,"[""41.12632751"", ""46.28770828"", ""27.67179680"", ""25.38519096"", ""29.49231720"", ""23.43268394"", ""21.23602867"", ""21.41670418"", ""20.65932655"", ""17.83776283""]",1,6,0,5,DB2WaveletV3AE,eq_fcast,2,21.14448697,0.51413506
