experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,basis_dim,basis_offset,trend_thetas_dim_cfg,wavelet_family,bd_label,latent_dim_cfg,repeats_cfg,meta_predicted_best,meta_convergence_score
v3aelg_stackheight_sweep_tourism_r3,Coif1_eq_bcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,1,43,21.466360,3.090055,120398.203125,1511382843392.000000,nan,1.387364,19.141516,800268,256,0.93,33,False,False,ReLU,EARLY_STOPPED,24.99563026,25.05813789,31.65996170,22,1.002501,False,"[""151.82769775"", ""112.78769684"", ""78.76607513"", ""52.08297348"", ""38.44054413"", ""39.16103363"", ""40.77538681"", ""38.19849014"", ""33.88373947"", ""31.55346298"", ""31.29835129"", ""30.84701347"", ""30.52706718"", ""30.88009262"", ""30.67794228"", ""29.47518921"", ""28.25155258"", ""27.69193649"", ""27.26443481"", ""26.48894882"", ""25.89376831"", ""25.54455948"", ""24.99563026"", ""25.18437767"", ""25.35406113"", ""25.06963921"", ""25.21979141"", ""25.64736557"", ""25.39447212"", ""25.18709564"", ""25.31282806"", ""25.13455391"", ""25.05813789""]",3,8,0,3,Coif1WaveletV3AELG,eq_bcast,32,4,,
v3aelg_stackheight_sweep_tourism_r3,Coif1_eq_bcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,2,44,21.025381,3.045871,108044.781250,1162187636736.000000,nan,1.324066,14.927480,800268,256,1.20,42,False,False,ReLU,EARLY_STOPPED,24.87717247,25.35626030,31.37432098,31,1.019258,False,"[""154.62673950"", ""119.96739197"", ""88.36404419"", ""60.48057175"", ""40.62874222"", ""34.46168518"", ""36.90223312"", ""37.07435989"", ""34.07281113"", ""30.94531822"", ""31.07985306"", ""31.72057915"", ""31.79796410"", ""31.94997215"", ""31.36528778"", ""30.05015945"", ""28.65675735"", ""27.43627167"", ""26.26741219"", ""25.71618652"", ""25.69367981"", ""25.66260338"", ""25.98323822"", ""25.86804962"", ""25.54520035"", ""25.45436287"", ""25.31200409"", ""25.21945572"", ""24.96098518"", ""24.97146416"", ""24.89697647"", ""24.87717247"", ""25.22107697"", ""25.23366165"", ""25.43154144"", ""25.64584923"", ""25.68017006"", ""26.05285645"", ""26.08345985"", ""25.60690117"", ""25.38277817"", ""25.35626030""]",3,8,0,3,Coif1WaveletV3AELG,eq_bcast,32,4,,
v3aelg_stackheight_sweep_tourism_r3,Coif1_eq_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,0,42,21.008835,3.025287,100031.632812,1039943729152.000000,nan,1.297367,13.628184,1000335,256,1.30,42,False,False,ReLU,EARLY_STOPPED,24.86907959,25.32391548,31.00507927,31,1.018289,False,"[""152.37492371"", ""115.31716919"", ""82.73123169"", ""55.78811646"", ""38.73637772"", ""35.24816132"", ""36.55205536"", ""35.16924667"", ""32.00614929"", ""30.72402573"", ""30.86683655"", ""30.99937057"", ""31.20494843"", ""30.69984055"", ""29.69911766"", ""28.55510139"", ""27.43219757"", ""26.30292130"", ""25.82338524"", ""25.64226341"", ""25.38238525"", ""26.02657890"", ""26.32200432"", ""25.81579018"", ""25.62481689"", ""25.83173561"", ""25.38269234"", ""25.15607452"", ""25.36156845"", ""25.21866608"", ""24.87734604"", ""24.86907959"", ""25.07008934"", ""25.07188606"", ""25.04090118"", ""25.12235260"", ""25.40105629"", ""25.46228981"", ""25.31967545"", ""25.28118515"", ""25.36497498"", ""25.32391548""]",3,8,0,3,Coif1WaveletV3AELG,eq_bcast,32,5,,
v3aelg_stackheight_sweep_tourism_r3,Coif1_eq_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,1,43,21.306486,3.077328,107889.968750,1165231259648.000000,nan,1.348356,14.685626,1000335,256,1.43,44,False,False,ReLU,EARLY_STOPPED,24.63998413,25.25412178,30.99359322,33,1.024924,False,"[""150.67233276"", ""108.73351288"", ""73.58032990"", ""48.08172607"", ""37.41259003"", ""38.51356506"", ""38.12563324"", ""34.68294525"", ""32.02624512"", ""31.82815933"", ""31.57856369"", ""31.24413109"", ""31.44305038"", ""31.02960587"", ""29.58854675"", ""28.46342850"", ""27.89543915"", ""27.15458870"", ""26.16317940"", ""25.93589211"", ""25.94358635"", ""25.39903450"", ""25.22572517"", ""25.44476700"", ""25.28163147"", ""25.30760193"", ""25.44872475"", ""25.25839806"", ""25.50181961"", ""25.45648575"", ""24.87626266"", ""24.74689102"", ""24.91466904"", ""24.63998413"", ""24.66995430"", ""24.90985870"", ""24.93960762"", ""24.96595192"", ""25.16706657"", ""25.26042557"", ""25.36536980"", ""25.42620850"", ""25.36654091"", ""25.25412178""]",3,8,0,3,Coif1WaveletV3AELG,eq_bcast,32,5,,
v3aelg_stackheight_sweep_tourism_r3,Coif1_eq_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,2,44,21.070190,3.029746,104243.703125,1092773412864.000000,nan,1.304898,13.719668,1000335,256,1.22,39,False,False,ReLU,EARLY_STOPPED,24.87694740,25.38821983,31.26424026,28,1.020552,False,"[""146.74830627"", ""107.28910828"", ""74.84317780"", ""49.93906784"", ""36.68854523"", ""36.68423462"", ""38.98881531"", ""37.02313614"", ""32.82490540"", ""30.99646187"", ""31.62377548"", ""31.80655479"", ""31.80362511"", ""30.98642159"", ""29.42162132"", ""27.99918938"", ""26.87753677"", ""25.76639557"", ""25.46873474"", ""25.50118828"", ""25.42549133"", ""25.78876877"", ""25.82034111"", ""25.58096886"", ""25.38757706"", ""25.28272820"", ""25.11485481"", ""24.90335464"", ""24.87694740"", ""25.07473755"", ""24.97594833"", ""25.14253044"", ""25.32577896"", ""25.54175949"", ""25.54529953"", ""25.42759132"", ""25.32914925"", ""25.41566849"", ""25.38821983""]",3,8,0,3,Coif1WaveletV3AELG,eq_bcast,32,5,,
v3aelg_stackheight_sweep_tourism_r3,Coif1_lt_bcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,0,42,21.129671,3.050724,106424.710938,1218864873472.000000,nan,1.329145,15.352384,792076,256,1.21,42,False,False,ReLU,EARLY_STOPPED,25.03917503,25.56955719,31.04396439,31,1.021182,False,"[""168.04698181"", ""133.98641968"", ""103.01823425"", ""76.40813446"", ""55.05009842"", ""40.64290237"", ""34.93399048"", ""36.19740677"", ""36.99580002"", ""35.27831268"", ""32.27268982"", ""30.48371315"", ""31.06725883"", ""31.60491562"", ""31.46250916"", ""31.04651833"", ""30.39682198"", ""29.45677567"", ""28.51882362"", ""27.53051758"", ""26.68733597"", ""26.07377243"", ""25.76795006"", ""25.52944946"", ""25.49684334"", ""25.60099602"", ""25.52639008"", ""25.45515060"", ""25.51235580"", ""25.28418922"", ""25.06515884"", ""25.03917503"", ""25.30567551"", ""25.39289665"", ""25.22416115"", ""25.20845032"", ""25.32491684"", ""25.46530914"", ""25.53981781"", ""25.60679054"", ""25.67166901"", ""25.56955719""]",3,4,0,3,Coif1WaveletV3AELG,lt_bcast,32,4,,
v3aelg_stackheight_sweep_tourism_r3,Coif1_lt_bcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,1,43,20.895693,3.012832,105077.304688,1130920411136.000000,nan,1.309062,14.047224,792076,256,1.24,43,False,False,ReLU,EARLY_STOPPED,24.71164894,25.31014633,30.98041344,32,1.024219,False,"[""171.78419495"", ""136.47470093"", ""104.16293335"", ""76.44856262"", ""53.65582657"", ""38.52161407"", ""34.15271759"", ""36.35453415"", ""36.81178284"", ""34.98017120"", ""32.48821259"", ""31.34372520"", ""31.50574493"", ""31.43829918"", ""31.07816887"", ""30.32531738"", ""29.15623856"", ""28.06661797"", ""27.19748306"", ""26.37229538"", ""25.80288315"", ""25.54328156"", ""25.43467522"", ""25.52526665"", ""25.42337990"", ""25.32122993"", ""25.28826332"", ""25.26062202"", ""25.22170830"", ""25.07728386"", ""24.94021988"", ""24.80143547"", ""24.71164894"", ""24.76343727"", ""24.94054031"", ""25.11420250"", ""25.23294067"", ""25.24644661"", ""25.22551155"", ""25.19845581"", ""25.20944977"", ""25.21512604"", ""25.31014633""]",3,4,0,3,Coif1WaveletV3AELG,lt_bcast,32,4,,
v3aelg_stackheight_sweep_tourism_r3,Coif1_lt_bcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,2,44,21.247324,3.077811,102848.914062,1038574223360.000000,nan,1.336421,14.409965,792076,256,1.21,41,False,False,ReLU,EARLY_STOPPED,24.74180222,25.24821472,31.07929230,30,1.020468,False,"[""154.86845398"", ""118.44098663"", ""87.75270081"", ""61.88539124"", ""43.11656189"", ""34.21000671"", ""35.75072479"", ""37.73972702"", ""36.09845734"", ""32.86444092"", ""31.84940529"", ""32.19757080"", ""32.14498138"", ""31.74123764"", ""31.36600304"", ""30.60417557"", ""29.38370132"", ""28.13907242"", ""27.18569946"", ""26.29679489"", ""25.70021820"", ""25.51928139"", ""25.35635567"", ""25.45735550"", ""25.54099274"", ""25.35092926"", ""25.19599533"", ""25.14855957"", ""24.96431160"", ""24.80835152"", ""24.74180222"", ""24.85650444"", ""24.92091942"", ""24.90432358"", ""25.04964256"", ""25.26742744"", ""25.33245087"", ""25.39524078"", ""25.41250229"", ""25.30257797"", ""25.24821472""]",3,4,0,3,Coif1WaveletV3AELG,lt_bcast,32,4,,
v3aelg_stackheight_sweep_tourism_r3,Coif1_lt_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,0,42,20.949217,3.021065,103517.914062,1122091532288.000000,nan,1.309864,14.276395,990095,256,1.28,39,False,False,ReLU,EARLY_STOPPED,24.85154724,25.21146584,31.07813072,28,1.014483,False,"[""151.50312805"", ""112.07883453"", ""79.59740448"", ""54.60494232"", ""38.57226562"", ""34.71529007"", ""36.46421051"", ""35.78362656"", ""33.12770081"", ""30.73416328"", ""30.40280724"", ""30.57832336"", ""30.21716690"", ""29.67823410"", ""29.29542923"", ""29.02010345"", ""28.52277184"", ""27.64428329"", ""26.79225731"", ""26.24841118"", ""25.94289207"", ""25.75377274"", ""25.77463341"", ""25.64547729"", ""25.41617966"", ""25.34304237"", ""25.25595665"", ""24.99730492"", ""24.85154724"", ""24.96115685"", ""25.09050941"", ""25.03140831"", ""25.04558182"", ""25.20951271"", ""25.34468842"", ""25.36800194"", ""25.37349129"", ""25.26165199"", ""25.21146584""]",3,4,0,3,Coif1WaveletV3AELG,lt_bcast,32,5,,
v3aelg_stackheight_sweep_tourism_r3,Coif1_lt_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,1,43,21.123636,3.056317,105539.023438,1180238741504.000000,nan,1.325940,15.102201,990095,256,1.40,39,False,False,ReLU,EARLY_STOPPED,24.87730026,25.22453880,31.25867844,28,1.013958,False,"[""165.07582092"", ""126.68535614"", ""94.22547150"", ""67.71441650"", ""47.87456131"", ""36.38093948"", ""35.21691513"", ""37.22872925"", ""36.73587036"", ""34.41161346"", ""31.97750473"", ""30.92662430"", ""30.83300972"", ""30.54574966"", ""30.05231667"", ""29.16454697"", ""28.27864647"", ""27.62071800"", ""26.77415657"", ""26.00072861"", ""25.81158638"", ""25.65229797"", ""25.55625725"", ""25.45501900"", ""25.25777435"", ""25.15727615"", ""25.18294716"", ""25.01645470"", ""24.87730026"", ""24.90592957"", ""25.17292213"", ""25.20180130"", ""24.98060989"", ""24.96796036"", ""24.99928093"", ""25.08737946"", ""25.14875793"", ""25.21135712"", ""25.22453880""]",3,4,0,3,Coif1WaveletV3AELG,lt_bcast,32,5,,
v3aelg_stackheight_sweep_tourism_r3,Coif1_lt_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'Coif1WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,2,44,21.057545,3.059363,106924.632812,1133740425216.000000,nan,1.336230,15.248958,990095,256,1.33,43,False,False,ReLU,EARLY_STOPPED,24.59620667,24.86941719,31.14131737,32,1.011108,False,"[""144.81829834"", ""106.29317474"", ""74.96163177"", ""50.78713226"", ""36.44202042"", ""35.17187881"", ""37.27525711"", ""36.02178574"", ""32.81020737"", ""31.20798111"", ""31.54429436"", ""31.50422668"", ""31.16462326"", ""30.69140244"", ""29.69753075"", ""28.22974396"", ""26.89137077"", ""26.40611267"", ""26.14509201"", ""25.77302551"", ""25.90891647"", ""25.99503708"", ""25.95157051"", ""26.24766922"", ""26.10002708"", ""25.39982796"", ""25.02101707"", ""24.97774887"", ""24.68292046"", ""24.75553513"", ""24.85122681"", ""24.61982918"", ""24.59620667"", ""24.81672859"", ""24.86852455"", ""25.09878540"", ""25.24402237"", ""25.16542435"", ""25.06624222"", ""25.00281334"", ""24.95195961"", ""24.91107368"", ""24.86941719""]",3,4,0,3,Coif1WaveletV3AELG,lt_bcast,32,5,,
v3aelg_stackheight_sweep_tourism_r3,Coif2_eq_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'Coif2WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,0,42,21.095804,3.040032,101593.476562,1080062509056.000000,nan,1.314077,14.114649,1000335,256,1.28,42,False,False,ReLU,EARLY_STOPPED,25.01630402,25.55397224,31.02757072,31,1.021493,False,"[""153.98429871"", ""116.71926117"", ""85.11669159"", ""58.88560486"", ""41.04747009"", ""34.79107285"", ""35.81222916"", ""35.87039566"", ""33.47851181"", ""31.26996422"", ""31.46549416"", ""31.65562057"", ""31.53745842"", ""31.52180099"", ""30.79653740"", ""29.37348747"", ""28.02994156"", ""26.96681023"", ""25.96759415"", ""25.67649460"", ""25.74587250"", ""25.78080940"", ""26.20465469"", ""26.15144920"", ""25.60858345"", ""25.33391190"", ""25.18254852"", ""25.39003181"", ""25.48296165"", ""25.22439957"", ""25.09603500"", ""25.01630402"", ""25.15827370"", ""25.26091576"", ""25.22862816"", ""25.35441589"", ""25.57247543"", ""25.63779449"", ""25.55707359"", ""25.51780319"", ""25.55226135"", ""25.55397224""]",3,8,0,3,Coif2WaveletV3AELG,eq_bcast,32,5,,
v3aelg_stackheight_sweep_tourism_r3,Coif2_eq_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'Coif2WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,1,43,20.928120,3.009419,98813.664062,976153870336.000000,nan,1.283204,12.417092,1000335,256,1.38,42,False,False,ReLU,EARLY_STOPPED,24.73834038,25.37039566,31.00452805,31,1.025550,False,"[""144.98683167"", ""102.59886932"", ""67.93626404"", ""44.55460358"", ""37.59487152"", ""38.74974442"", ""37.32950211"", ""33.58517456"", ""31.58197021"", ""31.33238792"", ""30.73579979"", ""30.36589050"", ""30.35995674"", ""29.64311600"", ""28.87234116"", ""28.35616112"", ""27.77751160"", ""26.95496368"", ""26.31665230"", ""25.80876732"", ""25.08465385"", ""25.21642685"", ""25.39785194"", ""25.26550865"", ""25.54889107"", ""25.59966660"", ""25.73613167"", ""25.73032379"", ""25.29688835"", ""25.00960922"", ""24.83013916"", ""24.73834038"", ""24.85129929"", ""24.92743683"", ""24.88438606"", ""24.92732811"", ""25.00997734"", ""25.14402580"", ""25.39569473"", ""25.45157051"", ""25.42015266"", ""25.37039566""]",3,8,0,3,Coif2WaveletV3AELG,eq_bcast,32,5,,
v3aelg_stackheight_sweep_tourism_r3,Coif2_eq_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'Coif2WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,2,44,21.245033,3.062554,105048.546875,1100534775808.000000,nan,1.323769,14.297124,1000335,256,1.20,37,False,False,ReLU,EARLY_STOPPED,24.82716942,25.26923180,31.13216972,26,1.017806,False,"[""139.38174438"", ""98.91100311"", ""66.73094940"", ""43.54676819"", ""34.57461166"", ""36.68097305"", ""37.37558365"", ""34.05961227"", ""30.36156082"", ""30.17282486"", ""30.61394691"", ""30.16086578"", ""29.88216019"", ""29.55449486"", ""28.90377998"", ""27.63864326"", ""26.44196701"", ""25.66164780"", ""25.32004166"", ""25.12694550"", ""25.20488548"", ""25.34032440"", ""25.61463928"", ""25.47101402"", ""25.14005089"", ""25.06149673"", ""24.82716942"", ""24.85598373"", ""24.91695404"", ""24.99070930"", ""25.16073227"", ""25.18116570"", ""25.25960541"", ""25.23948860"", ""25.29927254"", ""25.18371964"", ""25.26923180""]",3,8,0,3,Coif2WaveletV3AELG,eq_bcast,32,5,,
v3aelg_stackheight_sweep_tourism_r3,Coif3_eq_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'Coif3WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,0,42,20.901789,3.020959,100154.421875,1064169308160.000000,nan,1.295664,13.696787,990095,256,1.30,43,False,False,ReLU,EARLY_STOPPED,24.82492828,25.42788696,30.92219925,32,1.024288,False,"[""154.01348877"", ""114.80055237"", ""83.21956635"", ""58.23114014"", ""41.13219070"", ""34.04930115"", ""35.00444031"", ""35.78849792"", ""34.19799805"", ""32.23147964"", ""32.35786819"", ""32.72871780"", ""32.43922806"", ""31.96893120"", ""31.29041481"", ""30.16868210"", ""28.78206444"", ""27.59877396"", ""26.62908363"", ""25.85427475"", ""25.52062607"", ""25.41283989"", ""25.67564011"", ""25.71010208"", ""25.62564087"", ""25.51063347"", ""25.43132401"", ""25.37647247"", ""25.17947769"", ""25.05737495"", ""25.08837891"", ""25.01019287"", ""24.82492828"", ""24.85627556"", ""24.92414093"", ""25.01270103"", ""25.21557808"", ""25.30152512"", ""25.29129410"", ""25.29462814"", ""25.28825378"", ""25.28187561"", ""25.42788696""]",3,4,0,3,Coif3WaveletV3AELG,eq_fcast,32,5,,
v3aelg_stackheight_sweep_tourism_r3,Coif3_eq_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'Coif3WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,1,43,20.929871,3.012312,98483.648438,976513138688.000000,nan,1.288587,12.598050,990095,256,1.44,45,False,False,ReLU,EARLY_STOPPED,24.61392212,25.05525589,31.00244904,34,1.017930,False,"[""162.93092346"", ""122.67415619"", ""88.88977051"", ""62.06099319"", ""43.52494049"", ""35.14762878"", ""35.84664536"", ""36.44789505"", ""34.45432663"", ""32.06193161"", ""31.69162178"", ""31.83873558"", ""31.71637917"", ""31.62580490"", ""31.08279991"", ""29.91228104"", ""28.65682602"", ""27.57089996"", ""26.73335457"", ""26.08557701"", ""25.61041069"", ""25.24503708"", ""25.30404282"", ""25.31517410"", ""25.26568985"", ""25.30756569"", ""25.29126740"", ""25.39731216"", ""25.25473022"", ""25.13149071"", ""25.05533981"", ""24.92774773"", ""24.84060669"", ""24.66594505"", ""24.61392212"", ""24.61777687"", ""24.68834686"", ""24.89074326"", ""25.05695724"", ""25.12415695"", ""25.17556190"", ""25.12389374"", ""25.10997581"", ""25.06127739"", ""25.05525589""]",3,4,0,3,Coif3WaveletV3AELG,eq_fcast,32,5,,
v3aelg_stackheight_sweep_tourism_r3,Coif3_eq_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'Coif3WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,2,44,21.299862,3.083447,108274.445312,1197911441408.000000,nan,1.354333,15.490676,990095,256,1.26,41,False,False,ReLU,EARLY_STOPPED,24.86238861,25.52452087,31.06150055,30,1.026632,False,"[""148.05755615"", ""111.82128143"", ""81.22453308"", ""56.76785278"", ""40.32879639"", ""34.02129364"", ""35.84433365"", ""36.54430008"", ""34.39102554"", ""31.74581528"", ""31.41537285"", ""31.75719833"", ""31.58206940"", ""31.27324295"", ""30.68257904"", ""29.51281357"", ""28.17738724"", ""27.42450333"", ""26.70415878"", ""26.06133270"", ""25.58801842"", ""25.17210579"", ""25.46769142"", ""25.44856644"", ""25.20915794"", ""25.32275963"", ""25.42849159"", ""25.54904556"", ""25.22607231"", ""24.97024918"", ""24.86238861"", ""24.91351318"", ""25.01200485"", ""25.01988983"", ""25.12588120"", ""25.33371353"", ""25.41155243"", ""25.47851181"", ""25.49673271"", ""25.54178619"", ""25.52452087""]",3,4,0,3,Coif3WaveletV3AELG,eq_fcast,32,5,,
v3aelg_stackheight_sweep_tourism_r3,Coif3_eq_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'Coif3WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,0,42,21.133987,3.044918,99747.585938,1044038615040.000000,nan,1.305434,14.035828,1000335,256,1.37,38,False,False,ReLU,EARLY_STOPPED,25.12429619,25.54951668,31.04982758,27,1.016925,False,"[""151.67843628"", ""114.62321472"", ""82.81222534"", ""56.80685806"", ""40.01611328"", ""35.61090088"", ""36.07322693"", ""35.06949234"", ""32.35821533"", ""31.16589546"", ""31.44693375"", ""31.48612404"", ""31.53005600"", ""30.87235641"", ""29.90362930"", ""28.95155525"", ""27.92027855"", ""26.65873146"", ""25.97798157"", ""25.67915535"", ""25.53092766"", ""25.89331055"", ""25.82596779"", ""25.41551590"", ""25.27129364"", ""25.20944214"", ""25.26473618"", ""25.12429619"", ""25.21602440"", ""25.27142715"", ""25.21463013"", ""25.31770706"", ""25.37403107"", ""25.25329590"", ""25.27158928"", ""25.43774605"", ""25.38674736"", ""25.54951668""]",3,8,0,3,Coif3WaveletV3AELG,eq_bcast,32,5,,
v3aelg_stackheight_sweep_tourism_r3,Coif3_eq_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'Coif3WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,1,43,21.402054,3.102383,109354.062500,1196785664000.000000,nan,1.359020,15.054045,1000335,256,1.40,44,False,False,ReLU,EARLY_STOPPED,24.77993011,25.25256538,31.09906578,33,1.019073,False,"[""158.04232788"", ""116.79325104"", ""82.57550049"", ""55.43779755"", ""39.47109222"", ""39.44028473"", ""42.13133621"", ""40.25874329"", ""35.69154358"", ""31.71888924"", ""30.98785019"", ""30.78629684"", ""30.18842888"", ""30.18607521"", ""30.18674469"", ""29.24379349"", ""27.98692513"", ""27.48996353"", ""27.13660049"", ""26.31151390"", ""25.71641159"", ""25.76210213"", ""25.36788368"", ""25.35890579"", ""25.49212837"", ""25.21489525"", ""25.37401009"", ""25.49171448"", ""25.16736984"", ""25.35735130"", ""25.36629486"", ""24.99516296"", ""24.85712624"", ""24.77993011"", ""24.78055573"", ""25.01382828"", ""25.03240395"", ""25.12619209"", ""25.26304626"", ""25.34030724"", ""25.41104507"", ""25.30525398"", ""25.27807617"", ""25.25256538""]",3,8,0,3,Coif3WaveletV3AELG,eq_bcast,32,5,,
v3aelg_stackheight_sweep_tourism_r3,Coif3_eq_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'Coif3WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,2,44,21.426001,3.093722,110107.953125,1201684480000.000000,nan,1.353872,15.424830,1000335,256,1.20,38,False,False,ReLU,EARLY_STOPPED,24.90832138,25.19904709,31.21655273,27,1.011672,False,"[""146.16564941"", ""106.23159790"", ""74.60675812"", ""50.83701706"", ""36.98075867"", ""35.79050446"", ""38.18964386"", ""36.87131882"", ""32.82902145"", ""30.15946198"", ""30.33311653"", ""30.40980148"", ""30.28986168"", ""29.80669975"", ""28.58170891"", ""27.48840523"", ""26.81620979"", ""25.99692345"", ""25.53113747"", ""25.41832542"", ""25.53979683"", ""25.64269257"", ""25.58856392"", ""25.49306679"", ""25.47103119"", ""25.23921776"", ""25.03551292"", ""24.90832138"", ""25.01012611"", ""25.08547211"", ""25.01901627"", ""25.06908798"", ""25.37370300"", ""25.38545990"", ""25.28994942"", ""25.28885078"", ""25.32765579"", ""25.19904709""]",3,8,0,3,Coif3WaveletV3AELG,eq_bcast,32,5,,
v3aelg_stackheight_sweep_tourism_r3,Coif3_lt_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'Coif3WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,0,42,20.901789,3.020959,100154.421875,1064169308160.000000,nan,1.295664,13.696787,990095,256,1.32,43,False,False,ReLU,EARLY_STOPPED,24.82492828,25.42788696,30.92219925,32,1.024288,False,"[""154.01348877"", ""114.80055237"", ""83.21956635"", ""58.23114014"", ""41.13219070"", ""34.04930115"", ""35.00444031"", ""35.78849792"", ""34.19799805"", ""32.23147964"", ""32.35786819"", ""32.72871780"", ""32.43922806"", ""31.96893120"", ""31.29041481"", ""30.16868210"", ""28.78206444"", ""27.59877396"", ""26.62908363"", ""25.85427475"", ""25.52062607"", ""25.41283989"", ""25.67564011"", ""25.71010208"", ""25.62564087"", ""25.51063347"", ""25.43132401"", ""25.37647247"", ""25.17947769"", ""25.05737495"", ""25.08837891"", ""25.01019287"", ""24.82492828"", ""24.85627556"", ""24.92414093"", ""25.01270103"", ""25.21557808"", ""25.30152512"", ""25.29129410"", ""25.29462814"", ""25.28825378"", ""25.28187561"", ""25.42788696""]",3,4,0,3,Coif3WaveletV3AELG,lt_bcast,32,5,,
v3aelg_stackheight_sweep_tourism_r3,Coif3_lt_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'Coif3WaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,1,43,20.929871,3.012312,98483.648438,976513138688.000000,nan,1.288587,12.598050,990095,256,1.59,45,False,False,ReLU,EARLY_STOPPED,24.61392212,25.05525589,31.00244904,34,1.017930,False,"[""162.93092346"", ""122.67415619"", ""88.88977051"", ""62.06099319"", ""43.52494049"", ""35.14762878"", ""35.84664536"", ""36.44789505"", ""34.45432663"", ""32.06193161"", ""31.69162178"", ""31.83873558"", ""31.71637917"", ""31.62580490"", ""31.08279991"", ""29.91228104"", ""28.65682602"", ""27.57089996"", ""26.73335457"", ""26.08557701"", ""25.61041069"", ""25.24503708"", ""25.30404282"", ""25.31517410"", ""25.26568985"", ""25.30756569"", ""25.29126740"", ""25.39731216"", ""25.25473022"", ""25.13149071"", ""25.05533981"", ""24.92774773"", ""24.84060669"", ""24.66594505"", ""24.61392212"", ""24.61777687"", ""24.68834686"", ""24.89074326"", ""25.05695724"", ""25.12415695"", ""25.17556190"", ""25.12389374"", ""25.10997581"", ""25.06127739"", ""25.05525589""]",3,4,0,3,Coif3WaveletV3AELG,lt_bcast,32,5,,
