experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,arch_pattern,ae_variant,latent_dim_cfg,thetas_dim_cfg,trend_thetas_dim_cfg,meta_predicted_best,meta_convergence_score
ae_search_r2,AutoEncoderAE_ld2_td5_ttd3_ag0,ae_search_round2,"['Trend', 'AutoEncoderAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,25.802940,3.903927,177778.312500,3043710730240.000000,nan,1.948062,49.186127,1752430,256,0.61,15,False,False,ReLU,MAX_EPOCHS,29.78489113,29.78489113,37.26401520,14,1.000000,False,"[""120.73976135"", ""78.05155182"", ""49.30137253"", ""35.33034515"", ""48.19678497"", ""56.91234589"", ""48.99548340"", ""36.99962997"", ""32.36293411"", ""32.42341995"", ""32.26436996"", ""30.47581863"", ""30.18816948"", ""31.04681015"", ""29.78489113""]",2,trend_ae_alternating,AutoEncoderAE,2,5,3,,
ae_search_r2,AutoEncoderAE_ld2_td5_ttd3_ag0,ae_search_round2,"['Trend', 'AutoEncoderAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,23.440680,3.406091,151472.562500,2368691765248.000000,nan,1.618500,31.536476,1752430,256,0.76,15,False,False,ReLU,MAX_EPOCHS,26.56304169,26.86026764,33.31227493,11,1.011189,False,"[""99.66656494"", ""61.35977554"", ""39.83936691"", ""32.03479767"", ""40.79345322"", ""37.85747910"", ""30.89200020"", ""29.12599754"", ""28.24921989"", ""27.89514732"", ""27.02539635"", ""26.56304169"", ""26.70503807"", ""27.46646500"", ""26.86026764""]",2,trend_ae_alternating,AutoEncoderAE,2,5,3,,
ae_search_r2,AutoEncoderAE_ld2_td5_ttd3_ag0,ae_search_round2,"['Trend', 'AutoEncoderAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,22.237787,3.163739,109936.570312,1281329856512.000000,nan,1.380464,16.565969,1752430,256,0.77,15,False,False,ReLU,MAX_EPOCHS,25.87291908,25.87291908,33.36888504,14,1.000000,False,"[""101.84137726"", ""64.50490570"", ""41.41688919"", ""34.66557693"", ""37.43962097"", ""32.82585907"", ""30.13630295"", ""30.15534973"", ""28.07734871"", ""31.68296432"", ""29.00110817"", ""27.62867737"", ""26.85140419"", ""26.23794746"", ""25.87291908""]",2,trend_ae_alternating,AutoEncoderAE,2,5,3,,
ae_search_r2,AutoEncoderAE_ld16_td10_ttd5_ag0,ae_search_round2,"['Trend', 'AutoEncoderAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,23.652544,3.497045,127088.023438,1582954577920.000000,nan,1.599241,23.516068,1829335,256,0.67,15,False,False,ReLU,MAX_EPOCHS,27.31174850,27.56011200,35.20532990,13,1.009094,False,"[""127.48474884"", ""85.07793427"", ""59.43883514"", ""42.44709778"", ""38.55361176"", ""46.58945847"", ""43.82740021"", ""35.62565231"", ""31.12884712"", ""29.32683182"", ""30.88178635"", ""29.65040779"", ""27.93681717"", ""27.31174850"", ""27.56011200""]",2,trend_ae_alternating,AutoEncoderAE,16,10,5,,
ae_search_r2,AutoEncoderAE_ld16_td10_ttd5_ag0,ae_search_round2,"['Trend', 'AutoEncoderAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,22.412840,3.238149,137665.750000,2090079485952.000000,nan,1.511299,28.574480,1829335,256,0.71,15,False,False,ReLU,MAX_EPOCHS,25.46481514,25.46481514,33.41875076,14,1.000000,False,"[""108.05709076"", ""65.81995392"", ""42.03758621"", ""32.36460876"", ""37.49751663"", ""34.35381317"", ""31.16562653"", ""30.20710564"", ""29.29685211"", ""28.61892509"", ""28.56526375"", ""27.07771683"", ""26.45946693"", ""26.10109138"", ""25.46481514""]",2,trend_ae_alternating,AutoEncoderAE,16,10,5,,
ae_search_r2,AutoEncoderAE_ld16_td10_ttd5_ag0,ae_search_round2,"['Trend', 'AutoEncoderAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,23.230883,3.332108,131606.125000,1772900712448.000000,nan,1.513666,22.613770,1829335,256,0.58,15,False,False,ReLU,MAX_EPOCHS,26.55663109,26.55663109,35.01732635,14,1.000000,False,"[""111.72968292"", ""67.61740875"", ""41.36179352"", ""32.94202042"", ""39.35790634"", ""36.73847961"", ""30.97035980"", ""31.23702049"", ""32.16530228"", ""30.47133636"", ""27.83626938"", ""31.40670967"", ""32.51879501"", ""29.00887680"", ""26.55663109""]",2,trend_ae_alternating,AutoEncoderAE,16,10,5,,
ae_search_r2,GenericAEBackcastAE_ld2_td10_ttd3_ag0,ae_search_round2,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,22.461931,3.277230,128988.632812,1738349608960.000000,nan,1.451000,21.615437,1785980,256,0.70,15,False,False,ReLU,MAX_EPOCHS,26.61678123,26.61678123,34.01436615,14,1.000000,False,"[""103.89013672"", ""62.57368851"", ""41.10617828"", ""38.35395813"", ""39.97220230"", ""36.54739380"", ""31.61203194"", ""30.06781387"", ""30.21504021"", ""28.77127266"", ""28.63187218"", ""29.08272171"", ""27.72323990"", ""26.74057770"", ""26.61678123""]",2,trend_ae_alternating,GenericAEBackcastAE,2,10,3,,
ae_search_r2,GenericAEBackcastAE_ld2_td10_ttd3_ag0,ae_search_round2,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,22.406855,3.290995,123321.632812,1595454783488.000000,nan,1.422277,19.448120,1785980,256,0.65,15,False,False,ReLU,MAX_EPOCHS,26.80066490,26.80066490,34.89989090,14,1.000000,False,"[""102.09058380"", ""58.53550339"", ""37.38632965"", ""34.43210602"", ""36.76693344"", ""33.72264862"", ""31.39924049"", ""30.27753448"", ""29.11494446"", ""30.48870277"", ""30.65320015"", ""28.01311302"", ""27.22194481"", ""27.52813721"", ""26.80066490""]",2,trend_ae_alternating,GenericAEBackcastAE,2,10,3,,
ae_search_r2,GenericAEBackcastAE_ld2_td10_ttd3_ag0,ae_search_round2,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,21.848167,3.260673,152728.109375,2496182616064.000000,nan,1.512689,30.974792,1785980,256,0.69,15,False,False,ReLU,MAX_EPOCHS,26.64844894,26.78300476,32.82183456,13,1.005049,False,"[""96.27429962"", ""57.68394470"", ""38.23320389"", ""35.28810883"", ""36.24522018"", ""33.19450760"", ""32.65445709"", ""31.79623413"", ""29.49645615"", ""29.15121651"", ""28.94905853"", ""27.72335625"", ""26.89749336"", ""26.64844894"", ""26.78300476""]",2,trend_ae_alternating,GenericAEBackcastAE,2,10,3,,
ae_search_r2,GenericAEBackcastAE_ld2_td10_ttd3_agF,ae_search_round2,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,22.099913,3.240821,144215.656250,2227770753024.000000,nan,1.496690,28.071358,1785980,256,0.61,15,forecast,False,ReLU,MAX_EPOCHS,25.89682579,25.94236183,32.84138489,13,1.001758,False,"[""102.20650482"", ""61.86668777"", ""40.69799042"", ""37.72600937"", ""41.24473572"", ""38.25803375"", ""31.97336960"", ""29.41973495"", ""28.56443024"", ""27.21550369"", ""27.98349190"", ""28.85300827"", ""27.31026459"", ""25.89682579"", ""25.94236183""]",2,trend_ae_alternating,GenericAEBackcastAE,2,10,3,,
ae_search_r2,GenericAEBackcastAE_ld2_td10_ttd3_agF,ae_search_round2,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,21.944378,3.244880,143356.640625,2295011213312.000000,nan,1.497753,28.164957,1785980,256,0.66,15,forecast,False,ReLU,MAX_EPOCHS,25.77914810,25.95374680,32.45447159,13,1.006773,False,"[""96.68566895"", ""56.72037125"", ""36.97887039"", ""33.23778915"", ""35.83661270"", ""32.97625732"", ""30.13199806"", ""28.90572548"", ""27.94532776"", ""27.96116829"", ""27.00766563"", ""26.45559883"", ""26.25011826"", ""25.77914810"", ""25.95374680""]",2,trend_ae_alternating,GenericAEBackcastAE,2,10,3,,
ae_search_r2,GenericAEBackcastAE_ld2_td10_ttd3_agF,ae_search_round2,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,21.833443,3.216904,152203.562500,2566419382272.000000,nan,1.531039,31.495972,1785980,256,0.69,15,forecast,False,ReLU,MAX_EPOCHS,25.94765091,25.94765091,32.66334152,14,1.000000,False,"[""94.47012329"", ""57.09750748"", ""37.94281387"", ""34.70016861"", ""35.71660614"", ""32.59603882"", ""32.06896973"", ""31.28010368"", ""29.04355621"", ""27.98085213"", ""28.41899490"", ""27.53694153"", ""26.40233612"", ""26.10999107"", ""25.94765091""]",2,trend_ae_alternating,GenericAEBackcastAE,2,10,3,,
ae_search_r2,GenericAEBackcastAE_ld8_td10_ttd3_ag0,ae_search_round2,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,22.461931,3.277230,128988.632812,1738349608960.000000,nan,1.451000,21.615437,1785980,256,0.68,15,False,False,ReLU,MAX_EPOCHS,26.61678123,26.61678123,34.01436615,14,1.000000,False,"[""103.89013672"", ""62.57368851"", ""41.10617828"", ""38.35395813"", ""39.97220230"", ""36.54739380"", ""31.61203194"", ""30.06781387"", ""30.21504021"", ""28.77127266"", ""28.63187218"", ""29.08272171"", ""27.72323990"", ""26.74057770"", ""26.61678123""]",2,trend_ae_alternating,GenericAEBackcastAE,8,10,3,,
ae_search_r2,GenericAEBackcastAE_ld8_td10_ttd3_ag0,ae_search_round2,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,22.406855,3.290995,123321.632812,1595454783488.000000,nan,1.422277,19.448120,1785980,256,0.66,15,False,False,ReLU,MAX_EPOCHS,26.80066490,26.80066490,34.89989090,14,1.000000,False,"[""102.09058380"", ""58.53550339"", ""37.38632965"", ""34.43210602"", ""36.76693344"", ""33.72264862"", ""31.39924049"", ""30.27753448"", ""29.11494446"", ""30.48870277"", ""30.65320015"", ""28.01311302"", ""27.22194481"", ""27.52813721"", ""26.80066490""]",2,trend_ae_alternating,GenericAEBackcastAE,8,10,3,,
ae_search_r2,GenericAEBackcastAE_ld8_td10_ttd3_ag0,ae_search_round2,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,21.848167,3.260673,152728.109375,2496182616064.000000,nan,1.512689,30.974792,1785980,256,0.72,15,False,False,ReLU,MAX_EPOCHS,26.64844894,26.78300476,32.82183456,13,1.005049,False,"[""96.27429962"", ""57.68394470"", ""38.23320389"", ""35.28810883"", ""36.24522018"", ""33.19450760"", ""32.65445709"", ""31.79623413"", ""29.49645615"", ""29.15121651"", ""28.94905853"", ""27.72335625"", ""26.89749336"", ""26.64844894"", ""26.78300476""]",2,trend_ae_alternating,GenericAEBackcastAE,8,10,3,,
ae_search_r2,GenericAEBackcastAE_ld8_td10_ttd3_agF,ae_search_round2,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,22.099913,3.240821,144215.656250,2227770753024.000000,nan,1.496690,28.071358,1785980,256,0.63,15,forecast,False,ReLU,MAX_EPOCHS,25.89682579,25.94236183,32.84138489,13,1.001758,False,"[""102.20650482"", ""61.86668777"", ""40.69799042"", ""37.72600937"", ""41.24473572"", ""38.25803375"", ""31.97336960"", ""29.41973495"", ""28.56443024"", ""27.21550369"", ""27.98349190"", ""28.85300827"", ""27.31026459"", ""25.89682579"", ""25.94236183""]",2,trend_ae_alternating,GenericAEBackcastAE,8,10,3,,
ae_search_r2,GenericAEBackcastAE_ld8_td10_ttd3_agF,ae_search_round2,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,21.944378,3.244880,143356.640625,2295011213312.000000,nan,1.497753,28.164957,1785980,256,0.67,15,forecast,False,ReLU,MAX_EPOCHS,25.77914810,25.95374680,32.45447159,13,1.006773,False,"[""96.68566895"", ""56.72037125"", ""36.97887039"", ""33.23778915"", ""35.83661270"", ""32.97625732"", ""30.13199806"", ""28.90572548"", ""27.94532776"", ""27.96116829"", ""27.00766563"", ""26.45559883"", ""26.25011826"", ""25.77914810"", ""25.95374680""]",2,trend_ae_alternating,GenericAEBackcastAE,8,10,3,,
ae_search_r2,GenericAEBackcastAE_ld8_td10_ttd3_agF,ae_search_round2,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,21.833443,3.216904,152203.562500,2566419382272.000000,nan,1.531039,31.495972,1785980,256,0.71,15,forecast,False,ReLU,MAX_EPOCHS,25.94765091,25.94765091,32.66334152,14,1.000000,False,"[""94.47012329"", ""57.09750748"", ""37.94281387"", ""34.70016861"", ""35.71660614"", ""32.59603882"", ""32.06896973"", ""31.28010368"", ""29.04355621"", ""27.98085213"", ""28.41899490"", ""27.53694153"", ""26.40233612"", ""26.10999107"", ""25.94765091""]",2,trend_ae_alternating,GenericAEBackcastAE,8,10,3,,
ae_search_r2,GenericAEBackcastAE_ld16_td10_ttd3_ag0,ae_search_round2,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,22.461931,3.277230,128988.632812,1738349608960.000000,nan,1.451000,21.615437,1785980,256,0.67,15,False,False,ReLU,MAX_EPOCHS,26.61678123,26.61678123,34.01436615,14,1.000000,False,"[""103.89013672"", ""62.57368851"", ""41.10617828"", ""38.35395813"", ""39.97220230"", ""36.54739380"", ""31.61203194"", ""30.06781387"", ""30.21504021"", ""28.77127266"", ""28.63187218"", ""29.08272171"", ""27.72323990"", ""26.74057770"", ""26.61678123""]",2,trend_ae_alternating,GenericAEBackcastAE,16,10,3,,
ae_search_r2,GenericAEBackcastAE_ld16_td10_ttd3_ag0,ae_search_round2,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,22.406855,3.290995,123321.632812,1595454783488.000000,nan,1.422277,19.448120,1785980,256,0.67,15,False,False,ReLU,MAX_EPOCHS,26.80066490,26.80066490,34.89989090,14,1.000000,False,"[""102.09058380"", ""58.53550339"", ""37.38632965"", ""34.43210602"", ""36.76693344"", ""33.72264862"", ""31.39924049"", ""30.27753448"", ""29.11494446"", ""30.48870277"", ""30.65320015"", ""28.01311302"", ""27.22194481"", ""27.52813721"", ""26.80066490""]",2,trend_ae_alternating,GenericAEBackcastAE,16,10,3,,
ae_search_r2,GenericAEBackcastAE_ld16_td10_ttd3_ag0,ae_search_round2,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,21.848167,3.260673,152728.109375,2496182616064.000000,nan,1.512689,30.974792,1785980,256,0.72,15,False,False,ReLU,MAX_EPOCHS,26.64844894,26.78300476,32.82183456,13,1.005049,False,"[""96.27429962"", ""57.68394470"", ""38.23320389"", ""35.28810883"", ""36.24522018"", ""33.19450760"", ""32.65445709"", ""31.79623413"", ""29.49645615"", ""29.15121651"", ""28.94905853"", ""27.72335625"", ""26.89749336"", ""26.64844894"", ""26.78300476""]",2,trend_ae_alternating,GenericAEBackcastAE,16,10,3,,
ae_search_r2,GenericAEBackcastAE_ld16_td10_ttd3_agF,ae_search_round2,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,22.099913,3.240821,144215.656250,2227770753024.000000,nan,1.496690,28.071358,1785980,256,0.62,15,forecast,False,ReLU,MAX_EPOCHS,25.89682579,25.94236183,32.84138489,13,1.001758,False,"[""102.20650482"", ""61.86668777"", ""40.69799042"", ""37.72600937"", ""41.24473572"", ""38.25803375"", ""31.97336960"", ""29.41973495"", ""28.56443024"", ""27.21550369"", ""27.98349190"", ""28.85300827"", ""27.31026459"", ""25.89682579"", ""25.94236183""]",2,trend_ae_alternating,GenericAEBackcastAE,16,10,3,,
ae_search_r2,GenericAEBackcastAE_ld16_td10_ttd3_agF,ae_search_round2,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,21.944378,3.244880,143356.640625,2295011213312.000000,nan,1.497753,28.164957,1785980,256,0.69,15,forecast,False,ReLU,MAX_EPOCHS,25.77914810,25.95374680,32.45447159,13,1.006773,False,"[""96.68566895"", ""56.72037125"", ""36.97887039"", ""33.23778915"", ""35.83661270"", ""32.97625732"", ""30.13199806"", ""28.90572548"", ""27.94532776"", ""27.96116829"", ""27.00766563"", ""26.45559883"", ""26.25011826"", ""25.77914810"", ""25.95374680""]",2,trend_ae_alternating,GenericAEBackcastAE,16,10,3,,
ae_search_r2,GenericAEBackcastAE_ld16_td10_ttd3_agF,ae_search_round2,"['Trend', 'GenericAEBackcastAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,21.833443,3.216904,152203.562500,2566419382272.000000,nan,1.531039,31.495972,1785980,256,0.72,15,forecast,False,ReLU,MAX_EPOCHS,25.94765091,25.94765091,32.66334152,14,1.000000,False,"[""94.47012329"", ""57.09750748"", ""37.94281387"", ""34.70016861"", ""35.71660614"", ""32.59603882"", ""32.06896973"", ""31.28010368"", ""29.04355621"", ""27.98085213"", ""28.41899490"", ""27.53694153"", ""26.40233612"", ""26.10999107"", ""25.94765091""]",2,trend_ae_alternating,GenericAEBackcastAE,16,10,3,,
ae_search_r3,AutoEncoder_ld8_td5_ttd3_ag0,ae_search_round3,"['Trend', 'AutoEncoder']",Tourism-Yearly,1,4,8,10,1,True,0,42,21.596809,3.162132,120141.171875,1575983775744.000000,nan,1.425865,21.609510,5062515,256,2.07,30,False,False,ReLU,MAX_EPOCHS,25.03986359,25.04001617,31.63531685,28,1.000006,False,"[""117.26177979"", ""66.35855103"", ""35.95346451"", ""40.65872574"", ""41.98008347"", ""36.29016495"", ""34.48228073"", ""32.62468719"", ""38.34006882"", ""33.48240662"", ""28.23700905"", ""27.42573357"", ""27.54252625"", ""27.71393013"", ""27.83655167"", ""27.12786484"", ""26.70101738"", ""26.42556381"", ""25.60173798"", ""25.56076431"", ""25.51053238"", ""25.75125122"", ""25.31701088"", ""25.44215965"", ""25.16057587"", ""25.11117554"", ""25.14632988"", ""25.06912994"", ""25.03986359"", ""25.04001617""]",3,trend_ae_alternating,AutoEncoder,8,5,3,,
ae_search_r3,AutoEncoder_ld8_td5_ttd3_ag0,ae_search_round3,"['Trend', 'AutoEncoder']",Tourism-Yearly,1,4,8,10,1,True,1,43,21.550409,3.139980,128123.703125,1791415943168.000000,nan,1.444060,22.279335,5062515,256,1.42,24,False,False,ReLU,EARLY_STOPPED,25.23912239,25.36731148,31.86301231,13,1.005079,False,"[""94.29351807"", ""43.68886185"", ""35.94059753"", ""34.99073029"", ""31.17258453"", ""30.73980141"", ""29.17421532"", ""27.60005379"", ""26.48499298"", ""28.46617126"", ""25.74262047"", ""25.57085800"", ""26.46994591"", ""25.23912239"", ""26.27312469"", ""26.45521545"", ""25.49099541"", ""25.42365837"", ""25.26935005"", ""25.66207314"", ""25.68408012"", ""25.60066032"", ""25.25339508"", ""25.36731148""]",3,trend_ae_alternating,AutoEncoder,8,5,3,,
ae_search_r3,AutoEncoder_ld8_td5_ttd3_ag0,ae_search_round3,"['Trend', 'AutoEncoder']",Tourism-Yearly,1,4,8,10,1,True,2,44,21.172283,3.071146,121863.625000,1658825867264.000000,nan,1.385433,20.982349,5062515,256,1.55,28,False,False,ReLU,EARLY_STOPPED,24.87665939,24.88805008,31.57457733,17,1.000458,False,"[""98.57427979"", ""50.37784576"", ""32.36069107"", ""36.44885254"", ""32.91035461"", ""32.65861511"", ""30.97213554"", ""32.20699692"", ""30.68250656"", ""28.98701477"", ""27.93438148"", ""26.73522568"", ""26.54045296"", ""25.75009155"", ""25.35249519"", ""27.12482452"", ""26.74393654"", ""24.87665939"", ""25.41389465"", ""24.93160439"", ""25.90357971"", ""25.82248497"", ""25.20740700"", ""25.42324638"", ""25.22007179"", ""25.11471558"", ""25.01650810"", ""24.88805008""]",3,trend_ae_alternating,AutoEncoder,8,5,3,,
ae_search_r3,GenericAE_ld8_td5_ttd5_agF,ae_search_round3,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,21.173559,3.090595,109758.578125,1267248791552.000000,nan,1.363564,17.271545,1726785,256,1.03,30,forecast,False,ReLU,MAX_EPOCHS,25.00075340,25.00075340,31.51585770,29,1.000000,False,"[""106.57273865"", ""64.21487427"", ""42.70019531"", ""33.52313995"", ""44.75877762"", ""51.58988190"", ""44.56076050"", ""34.22019577"", ""30.81720161"", ""30.94051743"", ""30.56490326"", ""29.12818527"", ""28.17742157"", ""28.12593269"", ""27.46899986"", ""26.57762146"", ""26.03439140"", ""25.58663177"", ""25.31977844"", ""25.24571419"", ""25.13617325"", ""25.15355873"", ""25.04113388"", ""25.09795761"", ""25.14461327"", ""25.08086777"", ""25.14884186"", ""25.17472839"", ""25.21160889"", ""25.00075340""]",3,trend_ae_alternating,GenericAE,8,5,5,,
ae_search_r3,GenericAE_ld8_td5_ttd5_agF,ae_search_round3,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,21.405994,3.075878,100945.570312,1041445158912.000000,nan,1.324218,13.429596,1726785,256,0.92,29,forecast,False,ReLU,EARLY_STOPPED,25.00041771,25.18374634,31.17627525,18,1.007333,False,"[""97.03754425"", ""55.97804642"", ""35.38168335"", ""34.10076904"", ""36.45969772"", ""32.17998886"", ""30.23434639"", ""29.58512878"", ""28.47171783"", ""27.35037422"", ""25.91095543"", ""25.79332352"", ""25.52350998"", ""25.23109055"", ""25.50358391"", ""25.18313217"", ""26.04330444"", ""25.95658875"", ""25.00041771"", ""25.45968628"", ""25.30202484"", ""25.12677002"", ""25.32101250"", ""25.01171303"", ""25.13313293"", ""25.52678680"", ""25.80317879"", ""25.31022453"", ""25.18374634""]",3,trend_ae_alternating,GenericAE,8,5,5,,
ae_search_r3,GenericAE_ld8_td5_ttd5_agF,ae_search_round3,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,21.800282,3.139394,127727.625000,1754700185600.000000,nan,1.429245,21.621523,1726785,256,0.78,25,forecast,False,ReLU,EARLY_STOPPED,25.12133789,25.27872849,32.21086884,14,1.006265,False,"[""97.71696472"", ""56.81351852"", ""36.39656448"", ""36.71212769"", ""39.56322479"", ""34.92949295"", ""32.11825562"", ""31.39626122"", ""29.79402924"", ""28.65827942"", ""27.89831543"", ""26.27065468"", ""26.17056084"", ""26.18695259"", ""25.12133789"", ""27.57986259"", ""27.00530624"", ""25.50015831"", ""26.27506638"", ""27.02409363"", ""26.25917435"", ""26.27877617"", ""26.39473915"", ""25.25634384"", ""25.27872849""]",3,trend_ae_alternating,GenericAE,8,5,5,,
ae_search_r3,GenericAE_ld16_td5_ttd3_agF,ae_search_round3,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,21.239445,3.073915,117258.921875,1516088066048.000000,nan,1.367503,20.140085,1744735,256,0.98,30,forecast,False,ReLU,EARLY_STOPPED,24.80542374,25.08026695,31.35574150,19,1.011080,False,"[""96.09313965"", ""55.24612808"", ""35.78787613"", ""32.66278076"", ""35.77944183"", ""33.61551666"", ""30.77946281"", ""29.92584038"", ""28.30194283"", ""30.10681534"", ""29.37363052"", ""26.69618797"", ""26.35018158"", ""25.99142456"", ""25.60011101"", ""25.33118820"", ""25.12630463"", ""24.95637894"", ""24.95972252"", ""24.80542374"", ""24.80777931"", ""25.18882751"", ""25.66765213"", ""25.47339249"", ""25.78060532"", ""25.62172127"", ""25.70916748"", ""25.56358528"", ""25.18638992"", ""25.08026695""]",3,trend_ae_alternating,GenericAE,16,5,3,,
ae_search_r3,GenericAE_ld16_td5_ttd3_agF,ae_search_round3,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,21.316273,3.085332,110770.687500,1295324151808.000000,nan,1.362226,17.122995,1744735,256,0.94,28,forecast,False,ReLU,EARLY_STOPPED,24.86186409,25.52441406,31.40139961,17,1.026649,False,"[""91.20758820"", ""50.53027725"", ""32.98333359"", ""37.14567566"", ""39.78573227"", ""34.75365829"", ""31.36587715"", ""30.48779106"", ""29.28259277"", ""28.71295738"", ""27.88496017"", ""26.67436028"", ""25.95170784"", ""25.82010269"", ""25.42082977"", ""25.18299866"", ""25.08105278"", ""24.86186409"", ""25.64553070"", ""25.46045494"", ""25.42816925"", ""25.62216187"", ""25.11241531"", ""25.08088303"", ""25.05200195"", ""25.00381088"", ""25.48208809"", ""25.52441406""]",3,trend_ae_alternating,GenericAE,16,5,3,,
ae_search_r3,GenericAE_ld16_td5_ttd3_agF,ae_search_round3,"['Trend', 'GenericAE']",Tourism-Yearly,1,4,8,10,1,True,2,44,21.313179,3.096855,115096.156250,1420795445248.000000,nan,1.380847,17.969500,1744735,256,0.92,30,forecast,False,ReLU,MAX_EPOCHS,24.99896240,24.99896240,32.08406448,29,1.000000,False,"[""84.93670654"", ""47.91448212"", ""32.75092316"", ""35.83332062"", ""38.74224854"", ""34.11967850"", ""30.39561844"", ""30.42071724"", ""29.75383186"", ""28.09793282"", ""26.82918930"", ""26.98474312"", ""26.04738808"", ""25.65642357"", ""25.16809464"", ""26.46917915"", ""26.57216263"", ""25.48853683"", ""26.22607994"", ""26.48006058"", ""25.40732002"", ""26.14533234"", ""27.01224899"", ""25.89535713"", ""25.16731644"", ""25.41624069"", ""25.09555817"", ""25.45180702"", ""25.75126839"", ""24.99896240""]",3,trend_ae_alternating,GenericAE,16,5,3,,
ae_search_r3,BottleneckGenericAE_ld16_td10_ttd3_agF,ae_search_round3,"['Trend', 'BottleneckGenericAE']",Tourism-Yearly,1,4,8,10,1,True,0,42,21.032736,3.023308,111315.601562,1382557810688.000000,nan,1.320137,16.793688,1740265,256,1.04,30,forecast,False,ReLU,EARLY_STOPPED,25.24270058,25.87630844,31.99754143,19,1.025101,False,"[""106.52058411"", ""66.23068237"", ""43.40642166"", ""36.08591080"", ""46.18327713"", ""51.03995132"", ""44.73115921"", ""35.65700912"", ""31.39654922"", ""30.74379539"", ""29.88887978"", ""28.47345543"", ""28.70793915"", ""29.16742325"", ""27.94505119"", ""26.69381714"", ""26.10907173"", ""25.78209686"", ""25.39116669"", ""25.24270058"", ""25.40334702"", ""25.43986511"", ""25.64141083"", ""25.39558411"", ""25.79173660"", ""25.99202156"", ""25.46934509"", ""26.03568077"", ""26.41520500"", ""25.87630844""]",3,trend_ae_alternating,BottleneckGenericAE,16,10,3,,
ae_search_r3,BottleneckGenericAE_ld16_td10_ttd3_agF,ae_search_round3,"['Trend', 'BottleneckGenericAE']",Tourism-Yearly,1,4,8,10,1,True,1,43,20.859322,3.049932,113625.085938,1390872231936.000000,nan,1.347287,18.722178,1740265,256,1.01,30,forecast,False,ReLU,MAX_EPOCHS,24.73024368,25.62066078,32.45617294,23,1.036005,False,"[""102.41236877"", ""61.36859512"", ""39.72227859"", ""32.51634979"", ""36.58638763"", ""34.10049438"", ""30.60330963"", ""29.80105591"", ""28.50386429"", ""27.59388924"", ""27.09984398"", ""26.10557938"", ""25.61441040"", ""25.71434402"", ""25.17684364"", ""25.72837448"", ""25.85559464"", ""25.21319962"", ""26.89060020"", ""27.61027145"", ""25.82139969"", ""24.94535637"", ""25.14482117"", ""24.73024368"", ""25.55894279"", ""25.95360184"", ""25.17569351"", ""25.72312355"", ""26.29924393"", ""25.62066078""]",3,trend_ae_alternating,BottleneckGenericAE,16,10,3,,
