experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,block_type,backbone_family,wavelet_family,category_label,latent_dim
baseline_r1,TrendAELG+DB4WaveletV3AELG_ld16,trend_wavelet,"['TrendAELG', 'DB4WaveletV3AELG']",Weather-96,144,96,192,6,1,True,2,44,66.166405,0.997271,14.586532,2543.749268,nan,0.361170,0.255901,1100745,256,80.83,15,False,False,ReLU,EARLY_STOPPED,43.79407120,44.48810196,53.55393982,4,1.015848,False,"[""52.08518600"", ""45.84968567"", ""46.08887100"", ""44.60815048"", ""43.79407120"", ""43.86775970"", ""44.38290024"", ""44.19030380"", ""43.88356018"", ""43.81771851"", ""43.89026260"", ""43.92347717"", ""44.53537750"", ""44.44256592"", ""44.48810196""]",1,TrendAELG,AELG,DB4AELG,trend_wavelet,16
baseline_r1,TrendAELG+DB4WaveletV3AELG_ld32,trend_wavelet,"['TrendAELG', 'DB4WaveletV3AELG']",Weather-96,144,96,192,6,1,True,0,42,65.827782,0.904694,14.046721,2340.909912,nan,0.334503,0.207999,1137801,256,80.40,15,False,False,ReLU,MAX_EPOCHS,43.51334381,44.91827393,53.20010757,5,1.032287,False,"[""52.13541412"", ""47.14876556"", ""45.81972885"", ""44.60752487"", ""44.07840347"", ""43.51334381"", ""43.65509796"", ""44.03561783"", ""43.55900574"", ""44.53761292"", ""43.88778687"", ""44.52671432"", ""43.88494110"", ""44.68856430"", ""44.91827393""]",1,TrendAELG,AELG,DB4AELG,trend_wavelet,32
baseline_r1,TrendAELG+DB4WaveletV3AELG_ld32,trend_wavelet,"['TrendAELG', 'DB4WaveletV3AELG']",Weather-96,144,96,192,6,1,True,1,43,65.740982,0.899934,13.438540,2283.794434,nan,0.327631,0.200466,1137801,256,80.84,15,False,False,ReLU,MAX_EPOCHS,43.47568893,44.34379959,53.44694901,6,1.019968,False,"[""50.96260452"", ""46.15382767"", ""45.51461029"", ""43.63981628"", ""43.56038666"", ""44.00384903"", ""43.47568893"", ""43.75042343"", ""44.99814987"", ""44.56617355"", ""44.73338699"", ""44.47472382"", ""45.25170898"", ""45.16712952"", ""44.34379959""]",1,TrendAELG,AELG,DB4AELG,trend_wavelet,32
baseline_r1,TrendAELG+DB4WaveletV3AELG_ld32,trend_wavelet,"['TrendAELG', 'DB4WaveletV3AELG']",Weather-96,144,96,192,6,1,True,2,44,66.791901,1.069938,14.324342,2483.106201,nan,0.394780,0.299183,1137801,256,80.16,15,False,False,ReLU,MAX_EPOCHS,43.49510956,46.03803635,54.24740219,6,1.058465,False,"[""57.31993866"", ""49.59096527"", ""48.40995026"", ""46.94959259"", ""44.18560410"", ""44.49024963"", ""43.49510956"", ""43.71529007"", ""43.76259232"", ""43.80458069"", ""43.98499298"", ""45.43363190"", ""44.73762894"", ""45.00751877"", ""46.03803635""]",1,TrendAELG,AELG,DB4AELG,trend_wavelet,32
baseline_r1,DB4V3VAE2+TrendVAE2_ld8,wavelet_trend,"['DB4WaveletV3VAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,0,42,66.811157,1.380487,26.447628,4769.474609,nan,0.469536,0.558344,1091433,256,81.05,15,False,False,ReLU,MAX_EPOCHS,45.65150070,46.53627396,59.28730774,13,1.019381,False,"[""89.76306152"", ""55.35549927"", ""52.67691803"", ""54.34171295"", ""52.01210403"", ""53.16852570"", ""52.19507980"", ""52.72244263"", ""49.93037796"", ""47.66145325"", ""48.50906754"", ""47.24455261"", ""47.02300262"", ""45.65150070"", ""46.53627396""]",1,TrendVAE2,VAE2,DB4VAE2,wavelet_trend,8
baseline_r1,DB4V3VAE2+TrendVAE2_ld8,wavelet_trend,"['DB4WaveletV3VAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,1,43,67.169556,1.524235,26.799397,4200.400879,nan,0.490517,0.597346,1091433,256,80.82,15,False,False,ReLU,MAX_EPOCHS,45.69705963,45.84381866,59.04597092,13,1.003212,False,"[""79.25220490"", ""55.95413971"", ""50.75839615"", ""52.75766754"", ""49.59990311"", ""49.56677628"", ""47.56084061"", ""49.41623306"", ""46.06775284"", ""47.47158813"", ""46.72404099"", ""46.71009445"", ""46.10665512"", ""45.69705963"", ""45.84381866""]",1,TrendVAE2,VAE2,DB4VAE2,wavelet_trend,8
baseline_r1,DB4V3VAE2+TrendVAE2_ld8,wavelet_trend,"['DB4WaveletV3VAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,2,44,65.385574,1.032418,26.400740,4550.461914,nan,0.357114,0.267190,1091433,256,81.14,15,False,False,ReLU,MAX_EPOCHS,46.31698990,46.38656616,59.36964035,12,1.001502,False,"[""80.02824402"", ""58.66951752"", ""51.98170090"", ""52.72911453"", ""50.72319412"", ""49.36328125"", ""50.19635391"", ""48.66167831"", ""47.66362000"", ""48.17524338"", ""47.07551193"", ""47.05282593"", ""46.31698990"", ""47.54230499"", ""46.38656616""]",1,TrendVAE2,VAE2,DB4VAE2,wavelet_trend,8
baseline_r1,DB4V3VAE2+TrendVAE2_ld16,wavelet_trend,"['DB4WaveletV3VAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,0,42,67.067024,1.239533,32.486809,5942.150391,nan,0.431972,0.363871,1119177,256,81.14,15,False,False,ReLU,MAX_EPOCHS,46.07297897,46.08965683,58.91085052,11,1.000362,False,"[""99.20124054"", ""62.65198517"", ""53.55973053"", ""55.89536285"", ""51.31434250"", ""50.37120056"", ""49.86559677"", ""49.52402878"", ""47.71396637"", ""46.27453613"", ""46.87621689"", ""46.07297897"", ""46.68171310"", ""46.13174820"", ""46.08965683""]",1,TrendVAE2,VAE2,DB4VAE2,wavelet_trend,16
baseline_r1,DB4V3VAE2+TrendVAE2_ld16,wavelet_trend,"['DB4WaveletV3VAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,1,43,65.628258,1.254913,33.733067,6352.438477,nan,0.434433,0.371048,1119177,256,80.88,15,False,False,ReLU,MAX_EPOCHS,45.10080338,45.10080338,59.20006180,14,1.000000,False,"[""100.54626465"", ""61.30817413"", ""50.78060532"", ""49.69966888"", ""50.03143692"", ""48.99117279"", ""48.54685593"", ""46.89368820"", ""47.23664093"", ""47.16382217"", ""46.79282761"", ""45.82495880"", ""45.65726089"", ""45.44239807"", ""45.10080338""]",1,TrendVAE2,VAE2,DB4VAE2,wavelet_trend,16
baseline_r1,DB4V3VAE2+TrendVAE2_ld16,wavelet_trend,"['DB4WaveletV3VAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,2,44,66.439880,1.378657,21.983305,3970.203613,nan,0.448577,0.567393,1119177,256,81.30,15,False,False,ReLU,MAX_EPOCHS,45.87873840,45.87873840,58.90029907,14,1.000000,False,"[""102.17861176"", ""58.20942307"", ""56.48996735"", ""53.08414841"", ""52.05625153"", ""51.37288666"", ""50.66797256"", ""48.72733307"", ""48.19797897"", ""46.74811554"", ""47.32267380"", ""46.70116425"", ""46.18104553"", ""45.94078827"", ""45.87873840""]",1,TrendVAE2,VAE2,DB4VAE2,wavelet_trend,16
baseline_r1,DB4V3VAE2+TrendVAE2_ld32,wavelet_trend,"['DB4WaveletV3VAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,0,42,65.999672,2.476414,29.748888,5584.221680,nan,0.664184,2.555391,1174665,256,81.07,15,False,False,ReLU,MAX_EPOCHS,52.60823822,54.09268951,59.93917084,11,1.028217,False,"[""116.81367493"", ""64.54035950"", ""59.33348846"", ""59.29607010"", ""56.60018921"", ""54.03275299"", ""56.57128143"", ""56.88726044"", ""56.03713989"", ""52.79718781"", ""53.74520874"", ""52.60823822"", ""53.17625809"", ""54.45893478"", ""54.09268951""]",1,TrendVAE2,VAE2,DB4VAE2,wavelet_trend,32
baseline_r1,DB4V3VAE2+TrendVAE2_ld32,wavelet_trend,"['DB4WaveletV3VAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,1,43,63.526909,1.322519,33.106098,6583.523926,nan,0.417986,0.504676,1174665,256,80.90,15,False,False,ReLU,MAX_EPOCHS,51.04153824,51.04153824,59.74306870,14,1.000000,False,"[""107.19498444"", ""63.86922455"", ""52.68807983"", ""58.86162567"", ""60.05367279"", ""55.88902664"", ""54.83086014"", ""53.89429474"", ""51.25127029"", ""54.61563873"", ""52.01976776"", ""51.54110718"", ""53.50498581"", ""52.30004120"", ""51.04153824""]",1,TrendVAE2,VAE2,DB4VAE2,wavelet_trend,32
baseline_r1,DB4V3VAE2+TrendVAE2_ld32,wavelet_trend,"['DB4WaveletV3VAE2', 'TrendVAE2']",Weather-96,144,96,192,6,1,True,2,44,66.015465,1.350052,28.324093,5448.415039,nan,0.490375,0.702920,1174665,256,81.40,15,False,False,ReLU,MAX_EPOCHS,51.26359940,52.52927399,60.18210602,13,1.024690,False,"[""115.22779846"", ""60.69609451"", ""53.70510101"", ""57.51524734"", ""58.14801788"", ""53.12098312"", ""56.63659668"", ""53.84639740"", ""53.67944336"", ""52.66188431"", ""51.99737549"", ""52.08070755"", ""51.67018890"", ""51.26359940"", ""52.52927399""]",1,TrendVAE2,VAE2,DB4VAE2,wavelet_trend,32
