experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,block_type,wavelet_type,wavelet_family,basis_dim,basis_offset,trend_dim_cfg,bd_label,latent_dim_cfg,meta_predicted_best,meta_convergence_score
trendwaveletae_search_r1,TrendWaveletAE_coif2_eq_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,2,44,65.597191,0.976108,14.421179,2302.357178,nan,0.354674,0.261198,4722780,512,111.14,15,False,False,ReLU,MAX_EPOCHS,43.63402176,44.33781433,52.81790543,10,1.016129,False,"[""48.29601669"", ""45.89764404"", ""44.53127670"", ""44.89656448"", ""44.31801605"", ""44.41844559"", ""44.49109650"", ""44.03339767"", ""44.13516617"", ""44.74156952"", ""43.63402176"", ""43.93899918"", ""44.03278732"", ""44.30056381"", ""44.33781433""]",1,TrendWaveletAE,coif2,coif2,96,0,3,eq_fcast,8,43.59846408,0.90273416
trendwaveletae_search_r1,TrendWaveletAE_coif2_eq_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,0,42,63.982426,0.975530,13.336752,1959.860107,nan,0.364333,0.304076,4763820,512,108.39,15,False,False,ReLU,MAX_EPOCHS,42.79106903,42.79106903,52.25152206,14,1.000000,False,"[""47.31120682"", ""43.82722473"", ""44.78607941"", ""44.18292236"", ""44.75444412"", ""44.33959198"", ""43.63050461"", ""43.43187332"", ""43.68215942"", ""43.84098434"", ""44.70276642"", ""43.22155762"", ""43.24709320"", ""43.28595734"", ""42.79106903""]",1,TrendWaveletAE,coif2,coif2,96,0,3,eq_fcast,12,43.82722473,0.92636032
trendwaveletae_search_r1,TrendWaveletAE_coif2_eq_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,1,43,64.642593,1.162813,18.724274,2635.031494,nan,0.423200,0.462403,4763820,512,107.51,15,False,False,ReLU,MAX_EPOCHS,43.87950516,44.25685883,53.27639008,1,1.008600,False,"[""48.09638596"", ""43.87950516"", ""44.36492157"", ""44.09187317"", ""44.52331161"", ""45.29594803"", ""44.29806137"", ""44.98571014"", ""45.39697647"", ""44.57594681"", ""45.41768265"", ""45.48628998"", ""44.40610886"", ""44.37565613"", ""44.25685883""]",1,TrendWaveletAE,coif2,coif2,96,0,3,eq_fcast,12,43.87950516,0.91232437
trendwaveletae_search_r1,TrendWaveletAE_coif2_eq_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,2,44,65.600327,1.089897,14.793540,2200.981934,nan,0.385329,0.329499,4763820,512,108.92,15,False,False,ReLU,MAX_EPOCHS,43.12160492,44.13105774,52.54355240,6,1.023409,False,"[""47.15402603"", ""45.68837357"", ""44.84231949"", ""44.44285202"", ""44.21262741"", ""45.20700836"", ""43.12160492"", ""44.03045273"", ""43.74645233"", ""43.20078659"", ""43.61743927"", ""43.80908585"", ""43.67812347"", ""43.51700211"", ""44.13105774""]",1,TrendWaveletAE,coif2,coif2,96,0,3,eq_fcast,12,44.19712414,0.93729270
trendwaveletae_search_r1,TrendWaveletAE_coif2_lt_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,0,42,66.599503,1.037706,16.072084,2740.480225,nan,0.362738,0.275516,4702260,512,106.45,15,False,False,ReLU,MAX_EPOCHS,43.78520966,43.97973251,53.02215958,7,1.004443,False,"[""47.73046112"", ""44.86447525"", ""44.70545197"", ""44.25837326"", ""44.97342300"", ""44.75337601"", ""44.31792068"", ""43.78520966"", ""44.72065735"", ""44.55401230"", ""43.93459320"", ""45.21264267"", ""45.75753021"", ""44.59243011"", ""43.97973251""]",1,TrendWaveletAE,coif2,coif2,94,0,3,lt_fcast,8,44.14334281,0.92484635
trendwaveletae_search_r1,TrendWaveletAE_coif2_lt_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,1,43,66.474762,1.097654,13.777258,2469.873291,nan,0.395737,0.341352,4702260,512,105.62,15,False,False,ReLU,MAX_EPOCHS,43.29264832,43.48176575,52.64954376,13,1.004368,False,"[""47.75497437"", ""46.82083511"", ""45.51124191"", ""44.88816452"", ""43.59760284"", ""43.97169876"", ""44.36861420"", ""44.19877243"", ""43.80797958"", ""44.42456818"", ""43.58197021"", ""43.41358948"", ""43.98425674"", ""43.29264832"", ""43.48176575""]",1,TrendWaveletAE,coif2,coif2,94,0,3,lt_fcast,8,40.89678000,0.85638785
trendwaveletae_search_r1,TrendWaveletAE_coif2_lt_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,2,44,65.266197,0.978450,14.790833,2022.166016,nan,0.350031,0.242487,4702260,512,106.80,15,False,False,ReLU,MAX_EPOCHS,43.62980270,43.88079834,53.56230927,13,1.005753,False,"[""48.25637817"", ""44.38740158"", ""44.10357666"", ""45.41478729"", ""44.05075836"", ""44.53274536"", ""44.39140320"", ""43.95806122"", ""43.82078934"", ""44.73223114"", ""44.59165955"", ""44.30204391"", ""44.58947754"", ""43.62980270"", ""43.88079834""]",1,TrendWaveletAE,coif2,coif2,94,0,3,lt_fcast,8,43.97753615,0.91133106
trendwaveletae_search_r1,TrendWaveletAE_coif2_lt_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,0,42,65.789253,0.959695,14.145656,2151.623535,nan,0.352116,0.232952,4743300,512,106.08,15,False,False,ReLU,MAX_EPOCHS,43.44078827,43.69413376,52.42550278,12,1.005832,False,"[""48.14604568"", ""45.24716568"", ""44.77597046"", ""44.37129974"", ""44.16181564"", ""44.48239899"", ""44.23208237"", ""44.04431152"", ""43.74461365"", ""43.71266937"", ""43.88025284"", ""43.82616425"", ""43.44078827"", ""44.00680542"", ""43.69413376""]",1,TrendWaveletAE,coif2,coif2,94,0,3,lt_fcast,12,43.90221737,0.91185510
trendwaveletae_search_r1,TrendWaveletAE_coif2_lt_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,1,43,65.268936,1.024073,15.093203,2346.895264,nan,0.368546,0.294372,4743300,512,106.07,15,False,False,ReLU,MAX_EPOCHS,43.37596130,44.94392395,52.62211990,9,1.036148,False,"[""50.39473724"", ""45.33073807"", ""43.37755585"", ""44.47651291"", ""43.62494278"", ""43.61260986"", ""43.70838547"", ""44.76299667"", ""44.38438797"", ""43.37596130"", ""44.40528870"", ""43.63434219"", ""44.36433029"", ""44.42840958"", ""44.94392395""]",1,TrendWaveletAE,coif2,coif2,94,0,3,lt_fcast,12,42.90876855,0.85145336
trendwaveletae_search_r1,TrendWaveletAE_coif2_lt_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,2,44,66.235138,1.022186,14.513670,2696.393066,nan,0.359211,0.274941,4743300,512,106.36,15,False,False,ReLU,MAX_EPOCHS,43.52080154,44.09602737,52.33856964,6,1.013217,False,"[""46.45830536"", ""44.30809784"", ""43.89690018"", ""44.80366135"", ""43.84893417"", ""44.57368088"", ""43.52080154"", ""44.36767578"", ""44.39145660"", ""44.95720291"", ""43.90182495"", ""45.08052063"", ""44.40851212"", ""43.79342651"", ""44.09602737""]",1,TrendWaveletAE,coif2,coif2,94,0,3,lt_fcast,12,43.82501151,0.94331920
trendwaveletae_search_r1,TrendWaveletAE_sym10_eq_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,0,42,64.708481,0.899220,13.852757,1879.290405,nan,0.334385,0.222241,4722780,512,108.54,15,False,False,ReLU,MAX_EPOCHS,42.95494080,43.83302307,52.79449081,13,1.020442,False,"[""49.02752686"", ""45.03451157"", ""45.16969681"", ""43.40211487"", ""44.02051544"", ""43.97645569"", ""44.13954163"", ""44.27797318"", ""44.02797699"", ""43.89725113"", ""44.22178650"", ""44.09579849"", ""43.49105453"", ""42.95494080"", ""43.83302307""]",1,TrendWaveletAE,sym10,sym10,96,0,3,eq_fcast,8,43.24050338,0.88196379
trendwaveletae_search_r1,TrendWaveletAE_sym10_eq_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,1,43,65.162529,1.004132,15.735966,2547.621338,nan,0.357852,0.266124,4722780,512,107.79,15,False,False,ReLU,MAX_EPOCHS,43.97186661,44.85248184,53.02965164,13,1.020027,False,"[""48.85366440"", ""45.69393539"", ""44.43824768"", ""44.77520752"", ""44.53028870"", ""44.98278046"", ""44.35047531"", ""44.11276245"", ""45.14513779"", ""44.57014084"", ""44.12147522"", ""44.83953094"", ""44.73394775"", ""43.97186661"", ""44.85248184""]",1,TrendWaveletAE,sym10,sym10,96,0,3,eq_fcast,8,44.26196536,0.90601116
trendwaveletae_search_r1,TrendWaveletAE_sym10_eq_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,2,44,65.819931,0.970681,14.024517,2377.444092,nan,0.352472,0.265047,4722780,512,108.91,15,False,False,ReLU,MAX_EPOCHS,43.07221222,44.14345169,52.75439453,8,1.024871,False,"[""47.91056061"", ""45.28049088"", ""44.37131882"", ""44.91405869"", ""43.49024200"", ""44.27011490"", ""43.50719833"", ""43.53349304"", ""43.07221222"", ""43.91230774"", ""43.40917206"", ""43.64086533"", ""43.62341690"", ""43.22780228"", ""44.14345169""]",1,TrendWaveletAE,sym10,sym10,96,0,3,eq_fcast,8,43.49024200,0.90773812
trendwaveletae_search_r1,TrendWaveletAE_sym10_eq_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,0,42,64.638084,0.910371,13.098639,1950.175659,nan,0.333812,0.231801,4763820,512,108.71,15,False,False,ReLU,MAX_EPOCHS,43.68954086,43.82469177,52.32868958,11,1.003093,False,"[""46.72804260"", ""44.58734131"", ""45.52495956"", ""44.77058029"", ""44.68554688"", ""44.68090820"", ""44.81533432"", ""44.98576355"", ""44.31707001"", ""44.45496750"", ""43.80982590"", ""43.68954086"", ""44.30324554"", ""44.39076614"", ""43.82469177""]",1,TrendWaveletAE,sym10,sym10,96,0,3,eq_fcast,12,44.08009207,0.94333273
trendwaveletae_search_r1,TrendWaveletAE_sym10_eq_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,1,43,65.148918,0.991205,14.636521,2366.133057,nan,0.352702,0.274502,4763820,512,110.07,15,False,False,ReLU,MAX_EPOCHS,43.63649368,44.33833694,52.75786591,10,1.016084,False,"[""48.92580032"", ""44.38837051"", ""44.14293289"", ""44.28808975"", ""44.20513916"", ""44.46862030"", ""44.89482117"", ""43.82015991"", ""44.49606705"", ""44.88708496"", ""43.63649368"", ""43.69217300"", ""44.60705948"", ""44.14930344"", ""44.33833694""]",1,TrendWaveletAE,sym10,sym10,96,0,3,eq_fcast,12,43.82275078,0.89569819
trendwaveletae_search_r1,TrendWaveletAE_sym10_eq_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,2,44,65.652138,0.992314,13.679355,2059.509033,nan,0.360154,0.255716,4763820,512,109.27,15,False,False,ReLU,MAX_EPOCHS,42.67480087,44.96335220,52.33164597,11,1.053628,False,"[""48.13475800"", ""43.62506104"", ""44.16918182"", ""44.29935455"", ""43.91777039"", ""44.06507111"", ""44.26869965"", ""44.35459518"", ""44.96768570"", ""44.03266907"", ""44.24444199"", ""42.67480087"", ""44.51628494"", ""43.48603821"", ""44.96335220""]",1,TrendWaveletAE,sym10,sym10,96,0,3,eq_fcast,12,43.59737310,0.90573579
trendwaveletae_search_r1,TrendWaveletAE_sym10_lt_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,0,42,64.556274,0.945921,13.637893,2021.711182,nan,0.344268,0.238031,4702260,512,107.99,15,False,False,ReLU,MAX_EPOCHS,42.87564087,44.49040985,52.52550888,13,1.037662,False,"[""48.08862686"", ""44.70753098"", ""44.72606659"", ""44.46138382"", ""45.27313232"", ""44.59696198"", ""45.67467880"", ""44.95481110"", ""44.37571335"", ""43.70911026"", ""43.99588776"", ""43.84156036"", ""44.05163956"", ""42.87564087"", ""44.49040985""]",1,TrendWaveletAE,sym10,sym10,94,0,3,lt_fcast,8,44.23299306,0.91982234
trendwaveletae_search_r1,TrendWaveletAE_sym10_lt_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,1,43,65.865639,1.168033,15.115038,2514.670410,nan,0.394446,0.393050,4702260,512,107.44,15,False,False,ReLU,MAX_EPOCHS,42.79713821,43.37682724,52.34749222,10,1.013545,False,"[""47.98188019"", ""44.03251266"", ""44.81048965"", ""44.03019333"", ""45.22940826"", ""44.10244751"", ""44.75477219"", ""44.12578964"", ""45.01992035"", ""43.85302734"", ""42.79713821"", ""43.69059372"", ""43.35239410"", ""43.66513062"", ""43.37682724""]",1,TrendWaveletAE,sym10,sym10,94,0,3,lt_fcast,8,43.86707439,0.91424251
trendwaveletae_search_r1,TrendWaveletAE_sym10_lt_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,2,44,66.362297,1.069500,14.565826,2093.645264,nan,0.386210,0.286344,4702260,512,107.62,15,False,False,ReLU,MAX_EPOCHS,43.41117859,43.41117859,53.22145081,14,1.000000,False,"[""48.27421188"", ""46.77146149"", ""44.50409698"", ""44.29294586"", ""43.93550873"", ""43.94523239"", ""44.35309601"", ""44.19575500"", ""44.11101913"", ""44.50588608"", ""43.89791489"", ""43.66417313"", ""43.48327637"", ""43.71575165"", ""43.41117859""]",1,TrendWaveletAE,sym10,sym10,94,0,3,lt_fcast,8,42.99314382,0.89060271
trendwaveletae_search_r1,TrendWaveletAE_sym10_lt_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,0,42,65.242088,0.891851,14.236886,2391.987549,nan,0.331386,0.217344,4743300,512,108.75,15,False,False,ReLU,MAX_EPOCHS,42.88949203,42.88949203,52.37993622,14,1.000000,False,"[""47.23708725"", ""45.38943100"", ""44.73173904"", ""44.92814255"", ""44.94591141"", ""43.47015762"", ""43.16712952"", ""43.80913162"", ""44.54126740"", ""43.86934662"", ""43.84685135"", ""43.69733047"", ""44.03695679"", ""43.73698807"", ""42.88949203""]",1,TrendWaveletAE,sym10,sym10,94,0,3,lt_fcast,12,34.40002995,0.72824198
trendwaveletae_search_r1,TrendWaveletAE_sym10_lt_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,1,43,64.063248,0.913984,13.406070,1982.311035,nan,0.332344,0.227348,4743300,512,110.31,15,False,False,ReLU,MAX_EPOCHS,43.15564346,43.18751907,52.61257172,13,1.000739,False,"[""48.19861221"", ""44.33396149"", ""45.25754166"", ""44.44929886"", ""44.27590179"", ""44.22103500"", ""44.01073074"", ""43.61779785"", ""44.03891754"", ""44.40084839"", ""43.72271729"", ""44.46957397"", ""43.61243057"", ""43.15564346"", ""43.18751907""]",1,TrendWaveletAE,sym10,sym10,94,0,3,lt_fcast,12,43.85193018,0.90981728
trendwaveletae_search_r1,TrendWaveletAE_sym10_lt_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAE'],Weather-96,144,96,192,20,1,True,2,44,65.219208,0.944781,13.701939,2154.680176,nan,0.341484,0.232698,4743300,512,107.58,15,False,False,ReLU,MAX_EPOCHS,43.15262604,43.84385681,52.47526932,12,1.016018,False,"[""48.53513336"", ""44.33648682"", ""43.97738647"", ""46.03520966"", ""44.15635681"", ""43.57775116"", ""44.14252472"", ""45.01113510"", ""45.07535553"", ""45.20333862"", ""43.96573257"", ""44.34217072"", ""43.15262604"", ""43.68238449"", ""43.84385681""]",1,TrendWaveletAE,sym10,sym10,94,0,3,lt_fcast,12,43.57775116,0.89785992
trendwaveletae_search_r1,TrendWaveletAELG_haar_eq_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAELG'],Weather-96,144,96,192,20,1,True,0,42,66.460892,1.024624,14.699759,2390.389648,nan,0.368525,0.271095,4722940,512,110.03,15,False,False,ReLU,MAX_EPOCHS,43.40961456,44.24031067,52.99956131,13,1.019136,False,"[""47.21065140"", ""44.25523758"", ""44.24869919"", ""44.92309189"", ""43.84486389"", ""44.19809723"", ""45.13765335"", ""44.99679184"", ""45.47057343"", ""44.62167358"", ""44.53298950"", ""44.74102783"", ""44.87746429"", ""43.40961456"", ""44.24031067""]",1,TrendWaveletAELG,haar,haar,96,0,3,eq_fcast,8,43.84486389,0.92870703
trendwaveletae_search_r1,TrendWaveletAELG_haar_eq_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAELG'],Weather-96,144,96,192,20,1,True,1,43,64.306969,0.934574,13.595447,1914.820679,nan,0.336457,0.227195,4722940,512,108.42,15,False,False,ReLU,MAX_EPOCHS,43.35380936,43.35380936,52.70463181,14,1.000000,False,"[""48.16765594"", ""44.30097961"", ""43.84382248"", ""44.12701797"", ""44.50908279"", ""43.86040115"", ""44.40403748"", ""45.01531601"", ""43.67302322"", ""43.83348465"", ""44.25288773"", ""44.07014465"", ""44.28397369"", ""44.44565201"", ""43.35380936""]",1,TrendWaveletAELG,haar,haar,96,0,3,eq_fcast,8,43.69239655,0.90708995
trendwaveletae_search_r1,TrendWaveletAELG_haar_eq_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAELG'],Weather-96,144,96,192,20,1,True,2,44,64.505394,0.973313,13.939541,1945.449341,nan,0.345778,0.251220,4722940,512,108.25,15,False,False,ReLU,MAX_EPOCHS,43.13760376,43.85872650,52.43717957,11,1.016717,False,"[""46.60318375"", ""44.83520508"", ""44.18325806"", ""44.32771301"", ""43.74079895"", ""43.82423782"", ""44.23305130"", ""44.62037659"", ""43.62184906"", ""44.58622360"", ""44.89950562"", ""43.13760376"", ""43.96858978"", ""43.50808334"", ""43.85872650""]",1,TrendWaveletAELG,haar,haar,96,0,3,eq_fcast,8,43.30937246,0.92932218
trendwaveletae_search_r1,TrendWaveletAELG_haar_eq_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAELG'],Weather-96,144,96,192,20,1,True,0,42,63.890194,0.923484,13.146214,1781.793091,nan,0.338293,0.229216,4764060,512,109.69,15,False,False,ReLU,MAX_EPOCHS,43.16189194,43.37819672,52.21619415,13,1.005011,False,"[""48.43307495"", ""45.57893372"", ""44.36932373"", ""44.13549042"", ""44.49998474"", ""44.60210037"", ""45.00825882"", ""43.87859726"", ""43.99796295"", ""44.15934753"", ""43.54378128"", ""43.83507156"", ""43.58318710"", ""43.16189194"", ""43.37819672""]",1,TrendWaveletAELG,haar,haar,96,0,3,eq_fcast,12,43.94694011,0.90737456
trendwaveletae_search_r1,TrendWaveletAELG_haar_eq_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAELG'],Weather-96,144,96,192,20,1,True,1,43,65.056458,1.030377,13.374003,2049.954102,nan,0.359887,0.273512,4764060,512,109.27,15,False,False,ReLU,MAX_EPOCHS,43.49963760,44.16927338,52.69582367,12,1.015394,False,"[""49.04125214"", ""44.73594666"", ""44.30361176"", ""44.38074493"", ""43.92098618"", ""44.37900162"", ""44.22645950"", ""44.10471344"", ""44.20973206"", ""44.12469864"", ""44.65684128"", ""43.85390091"", ""43.49963760"", ""44.01269531"", ""44.16927338""]",1,TrendWaveletAELG,haar,haar,96,0,3,eq_fcast,12,43.71048376,0.89130032
trendwaveletae_search_r1,TrendWaveletAELG_haar_eq_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAELG'],Weather-96,144,96,192,20,1,True,2,44,66.194740,1.022582,14.080570,2378.379639,nan,0.365270,0.267265,4764060,512,108.90,15,False,False,ReLU,MAX_EPOCHS,42.91846848,43.43806458,52.62637329,11,1.012107,False,"[""47.25824356"", ""45.71419525"", ""44.41059113"", ""44.35429382"", ""44.51704788"", ""44.48564911"", ""44.16571426"", ""43.73944092"", ""43.97193527"", ""43.18320847"", ""43.55627060"", ""42.91846848"", ""43.56889343"", ""43.18666077"", ""43.43806458""]",1,TrendWaveletAELG,haar,haar,96,0,3,eq_fcast,12,43.81283887,0.92709410
trendwaveletae_search_r1,TrendWaveletAELG_haar_lt_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAELG'],Weather-96,144,96,192,20,1,True,0,42,64.538750,0.921619,14.190480,2235.684570,nan,0.329059,0.233196,4702420,512,107.71,15,False,False,ReLU,MAX_EPOCHS,42.59392929,44.27741623,52.86917877,11,1.039524,False,"[""48.14251709"", ""44.63150024"", ""44.36102676"", ""44.10115051"", ""43.41882324"", ""43.72882462"", ""44.78632355"", ""43.79880142"", ""43.93687439"", ""43.12594223"", ""43.86594391"", ""42.59392929"", ""43.58335876"", ""43.42379761"", ""44.27741623""]",1,TrendWaveletAELG,haar,haar,94,0,3,lt_fcast,8,43.23087567,0.89797705
trendwaveletae_search_r1,TrendWaveletAELG_haar_lt_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAELG'],Weather-96,144,96,192,20,1,True,1,43,66.013138,1.047236,13.352376,1944.315186,nan,0.365443,0.274851,4702420,512,107.02,15,False,False,ReLU,MAX_EPOCHS,43.28616714,43.40899277,52.81797028,13,1.002838,False,"[""47.38591766"", ""44.49879456"", ""44.49922562"", ""44.02069473"", ""44.61947250"", ""43.55233383"", ""44.01397705"", ""43.94798660"", ""44.46864319"", ""43.55180740"", ""44.08168793"", ""44.45681000"", ""43.91516113"", ""43.28616714"", ""43.40899277""]",1,TrendWaveletAELG,haar,haar,94,0,3,lt_fcast,8,43.31608829,0.91411310
trendwaveletae_search_r1,TrendWaveletAELG_haar_lt_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAELG'],Weather-96,144,96,192,20,1,True,2,44,65.084549,1.019120,14.039827,2211.114990,nan,0.352164,0.280130,4702420,512,107.51,15,False,False,ReLU,MAX_EPOCHS,43.25353241,45.77893448,53.35865021,9,1.058386,False,"[""48.27183533"", ""44.73087311"", ""44.47404480"", ""44.29530716"", ""43.66846466"", ""44.90314102"", ""45.06500626"", ""44.87658310"", ""44.24790955"", ""43.25353241"", ""45.33314514"", ""44.29590225"", ""43.98424911"", ""44.61531448"", ""45.77893448""]",1,TrendWaveletAELG,haar,haar,94,0,3,lt_fcast,8,43.66846466,0.90463651
