model_type,config_name,dataset,horizon,backcast_length,n_stacks,n_blocks_per_stack,run,seed,mse,mae,denorm_mse,denorm_mae,smape,n_params,training_time_seconds,epochs_trained,stopping_reason,best_val_loss,loss_function,active_g,normalize,train_ratio,val_ratio,include_target,stack_types,n_pools_kernel_size,n_freq_downsample
NHiTSNet,Pool-8x4x1_Freq-72x18x1,weather,720,3600,3,1,0,1,0.389925,0.40212,8237.569336,27.355503,95.182838,7828480,872.93,31,EARLY_STOPPED,0.77542102,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[72, 18, 1]"
NHiTSNet,Pool-8x4x1_Freq-72x18x1,weather,720,3600,3,1,1,2,0.393073,0.404395,7404.025879,26.714226,96.365204,7828480,850.1,30,EARLY_STOPPED,0.76949739,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[72, 18, 1]"
NHiTSNet,Pool-32x16x1_Freq-72x18x1,weather,720,3600,3,1,0,1,0.397823,0.409673,7259.273926,26.727612,96.242744,6792192,767.33,27,EARLY_STOPPED,0.77990782,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[72, 18, 1]"
NHiTSNet,Pool-8x4x1_Freq-144x36x1,weather,720,3600,3,1,0,1,0.3999,0.409067,7203.875488,26.652163,97.295425,7815680,756.24,27,EARLY_STOPPED,0.76399022,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[144, 36, 1]"
NHiTSNet,Pool-32x16x1_Freq-72x18x1,weather,720,3600,3,1,1,2,0.394763,0.407105,7018.003906,26.33532,96.035828,6792192,782.59,28,EARLY_STOPPED,0.73410976,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[72, 18, 1]"
NHiTSNet,Pool-8x4x1_Freq-144x36x1,weather,720,3600,3,1,1,2,0.405448,0.414641,6612.297852,25.697073,96.933632,7815680,722.63,26,EARLY_STOPPED,0.77199954,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[144, 36, 1]"
NHiTSNet,Pool-32x16x1_Freq-144x36x1,weather,720,3600,3,1,0,1,0.425866,0.430596,7834.865723,28.360691,100.378677,6779392,924.68,42,EARLY_STOPPED,0.74079484,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[144, 36, 1]"
NHiTSNet,Pool-4x4x4_Freq-144x36x1,weather,96,480,3,1,0,1,0.175269,0.228812,2216.977295,14.323807,66.343689,1208832,622.94,26,EARLY_STOPPED,0.43401209,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[144, 36, 1]"
NHiTSNet,Pool-4x4x4_Freq-144x36x1,weather,96,480,3,1,1,2,0.179850,0.238478,2186.119141,14.766270,66.342316,1208832,632.94,26,EARLY_STOPPED,0.45447564,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[144, 36, 1]"
NHiTSNet,Pool-4x4x4_Freq-72x18x1,weather,96,480,3,1,0,1,0.176057,0.228672,2108.833984,13.992605,65.193298,1210368,691.62,26,EARLY_STOPPED,0.43246067,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[72, 18, 1]"
NHiTSNet,Pool-4x4x4_Freq-72x18x1,weather,96,480,3,1,1,2,0.178770,0.234143,2295.839844,14.838962,67.917419,1210368,693.90,26,EARLY_STOPPED,0.45197725,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[72, 18, 1]"
NHiTSNet,Pool-4x4x4_Freq-48x12x1,weather,96,480,3,1,0,1,0.174162,0.226955,2210.400391,14.548706,66.781303,1210368,708.24,26,EARLY_STOPPED,0.43270704,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[48, 20, 1]"
NHiTSNet,Pool-4x4x4_Freq-48x12x1,weather,96,480,3,1,1,2,0.176205,0.232271,2341.339355,14.736599,67.271500,1210368,718.64,26,EARLY_STOPPED,0.44030201,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[48, 20, 1]"
NHiTSNet,Pool 4x4x4_Freq-144x36x1,weather,192,960,3,1,1,2,0.271519,0.312486,3942.343262,18.063637,78.368614,1628160,828.20,26,EARLY_STOPPED,0.55721730,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[144, 36, 1]"
NHiTSNet,Pool 4x4x4_Freq-144x36x1,weather,192,960,3,1,0,1,0.277300,0.314869,3970.868896,17.753431,77.269318,1628160,1093.27,33,EARLY_STOPPED,0.55328321,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[144, 36, 1]"
NHiTSNet,Pool-4x4x4_Freq-40x20x1,weather,96,480,3,1,0,1,0.178034,0.230560,2155.166992,14.652000,68.101631,1210368,1004.92,26,EARLY_STOPPED,0.43351886,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[40, 20, 1]"
NHiTSNet,Pool-4x4x4_Freq-40x20x1,weather,96,480,3,1,1,2,0.175798,0.232371,2258.427734,14.931028,67.238968,1210368,1006.58,26,EARLY_STOPPED,0.44840211,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[40, 20, 1]"
NHiTSNet,Pool-4x4x4_Freq-72x18x1,weather,192,960,3,1,1,2,0.275997,0.315399,3842.488525,18.052441,78.686066,1631232,1075.17,28,EARLY_STOPPED,0.55861187,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[72, 18, 1]"
NHiTSNet,Pool-4x4x4_Freq-48x12x1,weather,192,960,3,1,0,1,0.275263,0.315708,3840.911621,18.093908,79.777351,1631744,1040.02,27,EARLY_STOPPED,0.56404579,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[48, 20, 1]"
NHiTSNet,Pool-4x4x4_Freq-48x12x1,weather,192,960,3,1,1,2,0.273274,0.315672,3564.283691,18.071707,79.770699,1631744,1009.69,26,EARLY_STOPPED,0.56151056,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[48, 20, 1]"
NHiTSNet,Pool-4x4x4_Freq-64x8x1,weather,96,480,3,1,0,1,0.174633,0.227726,2204.859375,14.351206,63.798279,1213952,1031.97,26,EARLY_STOPPED,0.43912536,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[64, 8, 1]"
NHiTSNet,Pool-4x4x4_Freq-64x8x1,weather,96,480,3,1,1,2,0.179098,0.234159,2173.732178,14.505151,68.206184,1213952,1032.11,26,EARLY_STOPPED,0.45200819,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[64, 8, 1]"
NHiTSNet,Pool-4x4x4_Freq-72x18x1,weather,192,960,3,1,0,1,0.274079,0.309544,3758.833740,17.285194,76.076965,1631232,2258.50,58,EARLY_STOPPED,0.55817491,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[72, 18, 1]"
NHiTSNet,Pool-4x4x4_Freq-72x18x1,weather,336,1680,3,1,0,1,0.328186,0.360094,5145.471191,21.209164,86.835632,2263040,1061.77,27,EARLY_STOPPED,0.50876784,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[72, 18, 1]"
NHiTSNet,Pool 4x4x4_Freq-144x36x1,weather,336,1680,3,1,1,2,0.323465,0.351479,4439.064453,19.632618,83.595284,2257408,1419.67,36,EARLY_STOPPED,0.50316703,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[144, 36, 1]"
NHiTSNet,Pool 4x4x4_Freq-144x36x1,weather,336,1680,3,1,0,1,0.331110,0.357214,4414.267578,19.866234,83.880547,2257408,1805.66,46,EARLY_STOPPED,0.50126421,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[144, 36, 1]"
NHiTSNet,Pool 2x2x2_Freq-180x60x1,weather,96,480,3,1,0,1,0.172832,0.228997,2202.294922,14.429687,64.434906,1576960,1061.91,26,EARLY_STOPPED,0.43374062,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[2, 2, 2]","[180, 60, 1]"
NHiTSNet,Pool 2x2x2_Freq-180x60x1,weather,96,480,3,1,1,2,0.176341,0.231189,2522.060547,15.362669,65.463570,1576960,1062.00,26,EARLY_STOPPED,0.43356386,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[2, 2, 2]","[180, 60, 1]"
NHiTSNet,Pool-4x4x4_Freq-72x18x1,weather,336,1680,3,1,1,2,0.333667,0.364381,5663.083008,22.241102,87.245979,2263040,1029.44,26,EARLY_STOPPED,0.50280702,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[72, 18, 1]"
NHiTSNet,Pool-4x4x4_Freq-48x12x1,weather,336,1680,3,1,0,1,0.326011,0.353381,4805.011230,20.198212,83.996582,2263552,1175.30,29,EARLY_STOPPED,0.50715303,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[48, 20, 1]"
NHiTSNet,Pool-4x4x4_Freq-48x12x1,weather,336,1680,3,1,1,2,0.326131,0.353752,4675.582031,20.124651,84.405296,2263552,1225.32,30,EARLY_STOPPED,0.51132941,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[48, 20, 1]"
NHiTSNet,Pool-2x2x2_Freq-40x20x1,weather,96,480,3,1,0,1,0.180152,0.238471,2234.909912,14.928965,69.368973,1579008,1105.23,26,EARLY_STOPPED,0.44102052,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[2, 2, 2]","[40, 20, 1]"
NHiTSNet,Pool-2x2x2_Freq-40x20x1,weather,96,480,3,1,1,2,0.176813,0.235970,2288.900391,14.835328,68.568489,1579008,1103.75,26,EARLY_STOPPED,0.43748870,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[2, 2, 2]","[40, 20, 1]"
NHiTSNet,Pool-32x16x1_Freq-144x36x1,weather,720,3600,3,1,1,2,0.395011,0.410101,6772.859863,26.369942,96.462166,6779392,1479.61,28,EARLY_STOPPED,0.74785644,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[144, 36, 1]"
NHiTSNet,Pool 4x4x4_Freq-144x36x1,weather,720,3600,3,1,0,1,0.388537,0.401001,6570.650879,25.894962,94.647827,3935744,1589.07,40,EARLY_STOPPED,0.75562841,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[144, 36, 1]"
NHiTSNet,Pool 4x4x4_Freq-144x36x1,weather,720,3600,3,1,1,2,0.402667,0.413347,6685.758789,26.850790,97.007286,3935744,1075.92,27,EARLY_STOPPED,0.75152940,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[144, 36, 1]"
NHiTSNet,Pool-4x4x4_Freq-72x18x1,weather,720,3600,3,1,0,1,0.414013,0.417185,6969.519531,27.313427,97.470879,3948544,1071.98,27,EARLY_STOPPED,0.75029844,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[72, 18, 1]"
NHiTSNet,Pool-2x2x2_Freq-64x8x1,weather,96,480,3,1,0,1,0.181543,0.243289,2268.089600,15.252030,70.036987,1582592,1094.08,26,EARLY_STOPPED,0.43347880,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[2, 2, 2]","[64, 8, 1]"
NHiTSNet,Pool-2x2x2_Freq-64x8x1,weather,96,480,3,1,1,2,0.174494,0.230762,2240.528564,14.552370,66.308945,1582592,1091.59,26,EARLY_STOPPED,0.42970327,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[2, 2, 2]","[64, 8, 1]"
NHiTSNet,Pool-4x4x4_Freq-72x18x1,weather,720,3600,3,1,1,2,0.403876,0.407173,7642.380859,26.928438,96.186356,3948544,1342.63,36,EARLY_STOPPED,0.74586987,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[72, 18, 1]"
NHiTSNet,Pool-4x4x4_Freq-40x20x1,weather,192,960,3,1,1,2,0.277950,0.314045,3963.738525,18.013893,78.496384,1631744,891.72,26,EARLY_STOPPED,0.56347919,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[40, 20, 1]"
NHiTSNet,Pool-4x4x4_Freq-48x12x1,weather,720,3600,3,1,0,1,0.412251,0.409045,7569.244141,26.178276,94.878830,3949056,1573.69,47,EARLY_STOPPED,0.77125347,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[48, 20, 1]"
NHiTSNet,Pool-4x4x4_Freq-40x20x1,weather,192,960,3,1,0,1,0.278748,0.310520,3998.315186,17.390108,76.199333,1631744,1494.49,46,EARLY_STOPPED,0.55554640,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[40, 20, 1]"
NHiTSNet,Pool-4x4x4_Freq-48x12x1,weather,720,3600,3,1,1,2,0.401757,0.402178,7730.072266,25.795486,94.068634,3949056,1813.39,57,EARLY_STOPPED,0.74327350,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[48, 20, 1]"
NHiTSNet,Pool-4x4x4_Freq-64x8x1,weather,192,960,3,1,0,1,0.278074,0.319746,3430.882568,17.838030,78.706001,1638912,764.46,27,EARLY_STOPPED,0.55996847,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[64, 8, 1]"
NHiTSNet,Pool-4x4x4_Freq-64x8x1,weather,192,960,3,1,1,2,0.279903,0.317659,3502.697998,17.911514,79.510132,1638912,612.97,26,EARLY_STOPPED,0.55756813,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[64, 8, 1]"
NHiTSNet,Pool 2x2x2_Freq-180x60x1,weather,192,960,3,1,0,1,0.269512,0.311585,4001.927979,17.869598,78.384415,2364416,608.65,26,EARLY_STOPPED,0.54225725,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[2, 2, 2]","[180, 60, 1]"
NHiTSNet,Pool-2x2x2_Freq-40x20x1,weather,192,960,3,1,0,1,0.267783,0.313750,4077.666992,18.633486,80.505768,2369024,608.14,26,EARLY_STOPPED,0.55066419,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[2, 2, 2]","[40, 20, 1]"
NHiTSNet,Pool 2x2x2_Freq-180x60x1,weather,192,960,3,1,1,2,0.273973,0.313087,3967.698975,17.848881,77.806763,2364416,840.37,36,EARLY_STOPPED,0.55772591,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[2, 2, 2]","[180, 60, 1]"
NHiTSNet,Pool-2x2x2_Freq-40x20x1,weather,192,960,3,1,1,2,0.267777,0.309174,4210.055176,18.664412,78.520988,2369024,606.39,26,EARLY_STOPPED,0.55045003,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[2, 2, 2]","[40, 20, 1]"
NHiTSNet,Pool-2x2x2_Freq-64x8x1,weather,192,960,3,1,0,1,0.274398,0.313721,4213.866699,18.490110,79.045372,2376192,628.23,27,EARLY_STOPPED,0.55195230,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[2, 2, 2]","[64, 8, 1]"
NHiTSNet,Pool-4x4x4_Freq-40x20x1,weather,336,1680,3,1,0,1,0.326062,0.356469,4713.190918,20.757746,86.336502,2264064,639.03,27,EARLY_STOPPED,0.50284672,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[40, 20, 1]"
NHiTSNet,Pool-2x2x2_Freq-64x8x1,weather,192,960,3,1,1,2,0.267898,0.307133,3566.036377,17.056442,77.049927,2376192,826.37,34,EARLY_STOPPED,0.55311024,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[2, 2, 2]","[64, 8, 1]"
NHiTSNet,Pool-4x4x4_Freq-64x8x1,weather,336,1680,3,1,0,1,0.323787,0.352365,4672.497070,20.004541,83.709114,2275840,798.40,32,EARLY_STOPPED,0.50676477,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[64, 8, 1]"
NHiTSNet,Pool-4x4x4_Freq-40x20x1,weather,336,1680,3,1,1,2,0.320507,0.347359,4272.363770,18.987650,82.148140,2264064,1688.53,68,EARLY_STOPPED,0.50931722,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[40, 20, 1]"
NHiTSNet,Pool-4x4x4_Freq-64x8x1,weather,336,1680,3,1,1,2,0.322870,0.348681,4868.205566,20.123972,83.408188,2275840,842.66,34,EARLY_STOPPED,0.50865108,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[64, 8, 1]"
NHiTSNet,Pool 2x2x2_Freq-180x60x1,weather,336,1680,3,1,0,1,0.330539,0.356752,5117.063965,20.945440,86.040207,3545088,661.53,27,EARLY_STOPPED,0.49502471,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[2, 2, 2]","[180, 60, 1]"
NHiTSNet,Pool 2x2x2_Freq-180x60x1,weather,336,1680,3,1,1,2,0.328337,0.350778,4570.463379,19.338533,83.103653,3545088,1046.33,43,EARLY_STOPPED,0.51292759,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[2, 2, 2]","[180, 60, 1]"
NHiTSNet,Pool-2x2x2_Freq-40x20x1,weather,336,1680,3,1,0,1,0.331475,0.356118,5449.036621,20.457708,84.892303,3554304,791.88,33,EARLY_STOPPED,0.50059974,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[2, 2, 2]","[40, 20, 1]"
NHiTSNet,Pool-2x2x2_Freq-40x20x1,weather,336,1680,3,1,1,2,0.328067,0.355047,4722.043945,19.836809,84.537239,3554304,839.09,35,EARLY_STOPPED,0.50622952,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[2, 2, 2]","[40, 20, 1]"
NHiTSNet,Pool-2x2x2_Freq-64x8x1,weather,336,1680,3,1,0,1,0.316800,0.346955,5011.063965,20.508450,83.873459,3566080,623.50,26,EARLY_STOPPED,0.50230640,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[2, 2, 2]","[64, 8, 1]"
NHiTSNet,Pool-2x2x2_Freq-64x8x1,weather,336,1680,3,1,1,2,0.326334,0.353055,5745.522949,21.019075,85.454369,3566080,678.05,27,EARLY_STOPPED,0.49734536,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[2, 2, 2]","[64, 8, 1]"
NHiTSNet,Pool-4x4x4_Freq-40x20x1,weather,720,3600,3,1,0,1,0.416174,0.413355,7380.884766,27.435152,97.726479,3950592,796.84,32,EARLY_STOPPED,0.75234568,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[40, 20, 1]"
NHiTSNet,Pool-4x4x4_Freq-40x20x1,weather,720,3600,3,1,1,2,0.405088,0.410407,6655.343750,26.449957,96.627434,3950592,708.44,27,EARLY_STOPPED,0.75747842,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[40, 20, 1]"
NHiTSNet,Pool-4x4x4_Freq-64x8x1,weather,720,3600,3,1,0,1,0.397529,0.404165,7012.188965,26.110632,94.974091,3974656,944.99,36,EARLY_STOPPED,0.76431745,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[64, 8, 1]"
NHiTSNet,Pool-4x4x4_Freq-64x8x1,weather,720,3600,3,1,1,2,0.397306,0.406084,6915.701660,26.628693,96.606956,3974656,807.39,31,EARLY_STOPPED,0.76062161,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[64, 8, 1]"
NHiTSNet,Pool 2x2x2_Freq-180x60x1,weather,720,3600,3,1,1,2,0.391127,0.404994,6845.044922,26.656883,96.907059,6695936,763.60,29,EARLY_STOPPED,0.78657043,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[2, 2, 2]","[180, 60, 1]"
NHiTSNet,Pool-2x2x2_Freq-40x20x1,weather,720,3600,3,1,0,1,0.487551,0.422354,19150.701172,29.876104,94.513809,6715392,1178.67,45,EARLY_STOPPED,0.75904864,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[2, 2, 2]","[40, 20, 1]"
NHiTSNet,Pool 2x2x2_Freq-180x60x1,weather,720,3600,3,1,0,1,0.526764,0.414548,31788.388672,28.866589,96.347603,6695936,2278.16,87,EARLY_STOPPED,0.77558327,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[2, 2, 2]","[180, 60, 1]"
NHiTSNet,Pool-2x2x2_Freq-40x20x1,weather,720,3600,3,1,1,2,0.430221,0.410719,11397.366211,26.696571,94.716118,6715392,1079.20,41,EARLY_STOPPED,0.75320137,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[2, 2, 2]","[40, 20, 1]"
NHiTSNet,Pool-2x2x2_Freq-64x8x1,weather,720,3600,3,1,0,1,0.417350,0.410404,6951.243164,25.529282,93.342125,6739456,1651.04,63,EARLY_STOPPED,0.77289981,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[2, 2, 2]","[64, 8, 1]"
NHiTSNet,Pool-2x2x2_Freq-64x8x1,weather,720,3600,3,1,1,2,0.405109,0.407677,7527.035156,26.370609,96.435356,6739456,901.39,39,EARLY_STOPPED,0.76921421,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[2, 2, 2]","[64, 8, 1]"
NHiTSNet,Pool-2x2x2_Freq-180x60x1,weather,96,480,3,1,0,1,0.174175,0.228471,2176.933105,14.465889,62.678192,1576960,5812.30,200,MAX_EPOCHS,0.42790562,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[2, 2, 2]","[180, 60, 1]"
NHiTSNet,Pool-2x2x2_Freq-180x60x1,weather,96,480,3,1,1,2,0.174479,0.230898,2361.479492,15.127139,67.208084,1576960,5819.40,200,MAX_EPOCHS,0.42681447,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[2, 2, 2]","[180, 60, 1]"
NHiTSNet,Pool-8x8x8_Freq-144x36x1,weather,96,480,3,1,0,1,0.179138,0.230770,2341.500732,15.125961,64.625389,1024512,5857.83,200,MAX_EPOCHS,0.44426757,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[8, 8, 8]","[144, 36, 1]"
NHiTSNet,Pool-8x8x8_Freq-144x36x1,weather,96,480,3,1,1,2,0.180034,0.236374,2351.248047,14.884230,64.610710,1024512,5853.87,200,MAX_EPOCHS,0.44684383,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[8, 8, 8]","[144, 36, 1]"
NHiTSNet,Pool-8x8x8_Freq-72x18x1,weather,96,480,3,1,0,1,0.176890,0.229436,2215.381104,14.365355,66.302643,1026048,5820.34,200,MAX_EPOCHS,0.44909871,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[8, 8, 8]","[72, 18, 1]"
NHiTSNet,Pool-8x8x8_Freq-72x18x1,weather,96,480,3,1,1,2,0.178631,0.230942,2260.071777,14.406326,63.768269,1026048,5824.39,200,MAX_EPOCHS,0.44371155,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[8, 8, 8]","[72, 18, 1]"
NHiTSNet,Pool-8x8x8_Freq-48x12x1,weather,96,480,3,1,0,1,0.181614,0.235860,2311.866211,14.667440,65.772606,1028096,5812.17,200,MAX_EPOCHS,0.44952530,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[8, 8, 8]","[48, 12, 1]"
NHiTSNet,Pool-8x8x8_Freq-48x12x1,weather,96,480,3,1,1,2,0.181243,0.233003,2262.692139,14.397205,63.987804,1028096,5825.14,200,MAX_EPOCHS,0.44781482,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[8, 8, 8]","[48, 12, 1]"
NHiTSNet,Pool-8x8x8_Freq-40x20x1,weather,96,480,3,1,0,1,0.178872,0.231144,2159.301270,14.297831,64.770599,1026048,5802.28,200,MAX_EPOCHS,0.45467943,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[8, 8, 8]","[40, 20, 1]"
NHiTSNet,Pool-8x8x8_Freq-40x20x1,weather,96,480,3,1,1,2,0.179795,0.232702,2270.512207,14.447175,63.489193,1026048,5809.84,200,MAX_EPOCHS,0.44760650,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[8, 8, 8]","[40, 20, 1]"
NHiTSNet,Pool-8x8x8_Freq-64x8x1,weather,96,480,3,1,0,1,0.185241,0.238975,2413.468018,15.099544,66.053200,1029632,5805.20,200,MAX_EPOCHS,0.45479685,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[8, 8, 8]","[64, 8, 1]"
NHiTSNet,Pool-8x8x8_Freq-64x8x1,weather,96,480,3,1,1,2,0.178376,0.233086,2281.410156,14.684159,65.770271,1029632,5796.00,200,MAX_EPOCHS,0.43671694,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[8, 8, 8]","[64, 8, 1]"
